,osm_id,FID,country,osm_name,osm_type,lat,lon,clippoly,geometry,PopTot,aez_class,rain_zone
10,262964161,7862,Algeria,M'Naguer,town,33.1267306,6.3527057,no,"POLYGON ((6.35 33.133333, 6.358333 33.133333, 6.358333 33.125, 6.366667 33.125, 6.366667 33.116667, 6.358333 33.116667, 6.358333 33.125, 6.35 33.125, 6.35 33.133333))",1893.0,Subtropic - warm / arid,Arid
11,262969007,5536,Algeria,Ben Srour,town,35.040443100000005,4.5633795,no,"POLYGON ((4.558333 35.05, 4.575 35.05, 4.575 35.033333, 4.566667 35.033333, 4.566667 35.025, 4.558333 35.025, 4.558333 35.033333, 4.55 35.033333, 4.55 35.041667, 4.558333 35.041667, 4.558333 35.05))",15858.0,Subtropic - warm / semiarid,Arid
12,264507153,6484,Algeria,Ouled Djellal,town,34.425410299999996,5.0644342,no,"POLYGON ((5.066667 34.45, 5.083333 34.45, 5.083333 34.441667, 5.091667 34.441667, 5.091667 34.433333, 5.083333 34.433333, 5.083333 34.416667, 5.075 34.416667, 5.075 34.408333, 5.066667 34.408333, 5.066667 34.416667, 5.033333 34.416667, 5.033333 34.425, 5.041667 34.425, 5.041667 34.433333, 5.05 34.433333, 5.05 34.441667, 5.058333 34.441667, 5.066667 34.441667, 5.066667 34.45))",59709.0,Subtropic - warm / arid,Arid
13,264575953,12677,Algeria,Timimoun,town,29.2605117,0.2285923,no,"POLYGON ((0.225 29.275, 0.258333 29.275, 0.258333 29.266667, 0.25 29.266667, 0.25 29.25, 0.241667 29.25, 0.225 29.25, 0.225 29.241667, 0.216667 29.241667, 0.216667 29.266667, 0.225 29.266667, 0.225 29.275))",26114.0,Subtropic - warm / arid,Arid
14,288419592,3241,Algeria,Berrouaghia,town,36.1352805,2.9172738,no,"POLYGON ((2.941667 36.158333, 2.95 36.158333, 2.95 36.15, 2.941667 36.15, 2.941667 36.141667, 2.95 36.141667, 2.95 36.133333, 2.958333 36.133333, 2.958333 36.125, 2.9 36.125, 2.9 36.133333, 2.891667 36.133333, 2.891667 36.15, 2.933333 36.15, 2.941667 36.15, 2.941667 36.158333))",58569.0,Subtropic - cool / subhumid,Arid
15,288420150,3813,Algeria,Ksar El Boukhari,town,35.8863227,2.750158,no,"POLYGON ((2.708333 35.916667, 2.725 35.916667, 2.725 35.908333, 2.741667 35.908333, 2.741667 35.9, 2.75 35.9, 2.75 35.908333, 2.766667 35.908333, 2.766667 35.875, 2.775 35.875, 2.775 35.866667, 2.766667 35.866667, 2.741667 35.866667, 2.741667 35.875, 2.733333 35.875, 2.733333 35.866667, 2.725 35.866667, 2.725 35.883333, 2.733333 35.883333, 2.733333 35.891667, 2.725 35.891667, 2.725 35.908333, 2.708333 35.908333, 2.708333 35.916667))",63424.0,Subtropic - warm / subhumid,Arid
16,288825235,13959,Algeria,Tindouf,town,27.671840200000002,-8.1397297,no,"POLYGON ((-8.141667 27.683333, -8.116667 27.683333, -8.116667 27.666667, -8.125 27.666667, -8.133333 27.666667, -8.133333 27.658333, -8.15 27.658333, -8.15 27.666667, -8.158333000000001 27.666667, -8.158333000000001 27.675, -8.15 27.675, -8.141667 27.675, -8.141667 27.683333))",12078.0,Subtropic - warm / arid,Arid
17,290212788,674,Algeria,Bordj Menaïel,town,36.7432364,3.7175665,no,"POLYGON ((3.708333 36.758333, 3.741667 36.758333, 3.741667 36.741667, 3.733333 36.741667, 3.733333 36.725, 3.725 36.725, 3.716667 36.725, 3.716667 36.716667, 3.7 36.716667, 3.7 36.75, 3.708333 36.75, 3.708333 36.758333))",56334.0,Subtropic - warm / subhumid,Arid
18,290255428,594,Algeria,Naciria,town,36.7471933,3.836858,no,"POLYGON ((3.816667 36.775, 3.833333 36.775, 3.833333 36.766667, 3.85 36.766667, 3.85 36.75, 3.841667 36.75, 3.841667 36.741667, 3.833333 36.741667, 3.833333 36.733333, 3.825 36.733333, 3.825 36.75, 3.816667 36.75, 3.816667 36.775))",15412.0,Subtropic - warm / subhumid,Arid
19,290255429,637,Algeria,Tadmaït,town,36.7446573,3.9012256,no,"POLYGON ((3.891667 36.766667, 3.9 36.766667, 3.9 36.75, 3.916667 36.75, 3.916667 36.758333, 3.933333 36.758333, 3.933333 36.75, 3.925 36.75, 3.925 36.741667, 3.916667 36.741667, 3.916667 36.733333, 3.891667 36.733333, 3.891667 36.766667))",15995.0,Subtropic - warm / subhumid,Arid
20,291044188,2840,Algeria,El Khroub,town,36.2603681,6.697001400000001,no,"POLYGON ((6.683333 36.283333, 6.708333 36.283333, 6.708333 36.266667, 6.716667 36.266667, 6.716667 36.241667, 6.708333 36.241667, 6.708333 36.25, 6.683333 36.25, 6.683333 36.241667, 6.675 36.241667, 6.675 36.25, 6.683333 36.25, 6.683333 36.266667, 6.675 36.266667, 6.675 36.258333, 6.658333 36.258333, 6.658333 36.275, 6.675 36.275, 6.683333 36.275, 6.683333 36.283333))",88218.0,Subtropic - warm / subhumid,Arid
21,313438448,1083,Algeria,Kolea,town,36.6373721,2.7690992,no,"POLYGON ((2.766667 36.683333, 2.8 36.683333, 2.8 36.658333, 2.791667 36.658333, 2.783333 36.658333, 2.783333 36.633333, 2.775 36.633333, 2.775 36.625, 2.825 36.625, 2.825 36.608333, 2.816667 36.608333, 2.808333 36.608333, 2.808333 36.616667, 2.8 36.616667, 2.8 36.608333, 2.783333 36.608333, 2.783333 36.616667, 2.775 36.616667, 2.775 36.625, 2.758333 36.625, 2.758333 36.633333, 2.75 36.633333, 2.75 36.625, 2.741667 36.625, 2.741667 36.616667, 2.758333 36.616667, 2.758333 36.608333, 2.741667 36.608333, 2.741667 36.616667, 2.708333 36.616667, 2.708333 36.625, 2.691667 36.625, 2.691667 36.616667, 2.7 36.616667, 2.7 36.608333, 2.691667 36.608333, 2.675 36.608333, 2.675 36.616667, 2.666667 36.616667, 2.666667 36.608333, 2.65 36.608333, 2.65 36.625, 2.658333 36.625, 2.658333 36.633333, 2.666667 36.633333, 2.666667 36.641667, 2.675 36.641667, 2.683333 36.641667, 2.683333 36.65, 2.691667 36.65, 2.7 36.65, 2.7 36.658333, 2.716667 36.658333, 2.725 36.658333, 2.725 36.666667, 2.733333 36.666667, 2.733333 36.675, 2.758333 36.675, 2.766667 36.675, 2.766667 36.683333))",243141.0,Subtropic - warm / subhumid,Arid
22,331970316,1338,Algeria,Sidi Aïch,town,36.612745600000004,4.6900471,no,"POLYGON ((4.691667 36.641667, 4.7 36.641667, 4.7 36.633333, 4.691667 36.633333, 4.691667 36.616667, 4.7 36.616667, 4.7 36.608333, 4.708333 36.608333, 4.708333 36.625, 4.725 36.625, 4.725 36.591667, 4.716667 36.591667, 4.716667 36.6, 4.683333 36.6, 4.683333 36.591667, 4.675 36.591667, 4.666667 36.591667, 4.666667 36.566667, 4.658333 36.566667, 4.641667 36.566667, 4.641667 36.558333, 4.633333 36.558333, 4.633333 36.566667, 4.625 36.566667, 4.625 36.575, 4.633333 36.575, 4.641667 36.575, 4.641667 36.583333, 4.65 36.583333, 4.658333 36.583333, 4.658333 36.591667, 4.666667 36.591667, 4.666667 36.6, 4.65 36.6, 4.65 36.591667, 4.641667 36.591667, 4.625 36.591667, 4.625 36.583333, 4.6 36.583333, 4.6 36.6, 4.616667 36.6, 4.625 36.6, 4.625 36.608333, 4.633333 36.608333, 4.641667 36.608333, 4.641667 36.616667, 4.65 36.616667, 4.658333 36.616667, 4.658333 36.625, 4.666667 36.625, 4.666667 36.633333, 4.683333 36.633333, 4.691667 36.633333, 4.691667 36.641667))",62702.0,Subtropic - warm / subhumid,Arid
23,333954911,4151,Algeria,Aïn Turk,town,35.740035299999995,-0.7539496,no,"POLYGON ((-0.808333 35.775, -0.791667 35.775, -0.791667 35.758333, -0.775 35.758333, -0.775 35.75, -0.75 35.75, -0.75 35.741667, -0.725 35.741667, -0.725 35.733333, -0.7 35.733333, -0.7 35.716667, -0.708333 35.716667, -0.7166670000000001 35.716667, -0.7166670000000001 35.725, -0.733333 35.725, -0.733333 35.716667, -0.741667 35.716667, -0.741667 35.725, -0.766667 35.725, -0.766667 35.733333, -0.8 35.733333, -0.8 35.725, -0.825 35.725, -0.825 35.733333, -0.816667 35.733333, -0.808333 35.733333, -0.808333 35.741667, -0.791667 35.741667, -0.7833329999999999 35.741667, -0.7833329999999999 35.75, -0.791667 35.75, -0.791667 35.758333, -0.8 35.758333, -0.8 35.766667, -0.808333 35.766667, -0.808333 35.775))",46289.0,Subtropic - warm / semiarid,Arid
