country,osm_id,city,lat,lon
Uganda,1277061228,Masindi,1.6852537,31.7205937
Uganda,1429946815,Busia,0.4675812,34.0904896
Uganda,1999485035,Arua,3.0225076,30.9104823
Uganda,2099387574,Entebbe,0.0611715,32.4698564
Uganda,2163191058,Kira,0.4003408,32.6391845
Uganda,2229121881,Njeru,0.4307,33.1503623
Uganda,2685125666,Kasese,0.1723707,30.085695
Uganda,3227589041,Wakiso,0.3985735,32.4800899
Uganda,3500961528,Nansana,0.365816,32.529226
Uganda,3983937285,Kanoni,0.1726457,31.9064746
Uganda,3984083146,Yumbe,3.4674131,31.2458678
Uganda,3984705258,Bukwo,1.2889893,34.7409504
Uganda,4042798428,Mpigi,0.2283313,32.3198552
Tanzania,27565027,Dar es Salaam,-6.8160837,39.2803583
Tanzania,60729278,Kigoma,-4.8766994,29.6367154
Tanzania,87841198,Dodoma,-6.1791181,35.7468174
Tanzania,252592807,Morogoro,-6.8161626,37.6693891
Tanzania,255590043,Tabora,-5.0202431,32.8097724
Tanzania,255591375,Shinyanga,-3.6562049,33.4271153
Tanzania,255594923,Mbeya,-8.906508,33.468672
Tanzania,255602805,Moshi,-3.3486456,37.3435249
Tanzania,255603098,Arusha,-3.3696827,36.6880794
Tanzania,255615843,Tanga,-5.0721976,39.0993457
Tanzania,258160432,Songea,-10.6787282,35.6483576
Tanzania,258162316,Mtwara,-10.28112,40.181341
Tanzania,258165920,Bukoba,-1.3311508,31.8125605
Tanzania,259711489,Musoma,-1.4998186,33.8083018
Tanzania,262095995,Sumbawanga,-7.9523861,31.6231898
Tanzania,3320526612,Zanzibar City,-6.1664908,39.2074312
Tanzania,4665446005,NA,-5.0094744,31.9267361
Tanzania,5525015258,Kigadye,-4.0611396,30.2649951
Tanzania,5580670781,Mwanza,-2.5176241,32.8984523
Zambia,27564994,Lusaka,-15.4164488,28.2821535
Zambia,89085357,Livingstone,-17.853135,25.861429
Zambia,294557750,Chipata,-13.6369203,32.6491929
Zambia,315260631,Ndola,-12.9693056,28.6365894
Zambia,435774678,Luanshya,-13.1383264,28.4179933
Zambia,1164704713,Kitwe,-12.8104186,28.2068361
Zimbabwe,252622793,Kwekwe,-18.9284366,29.8140035
Zimbabwe,253129357,Masvingo,-20.0720142,30.8341936
Zimbabwe,253192754,Gweru,-19.4616316,29.8205953
Zimbabwe,253237975,Mutare,-18.974656,32.670473
Zimbabwe,253241617,Kadoma,-18.3374033,29.9135021
Zimbabwe,282335934,Harare,-17.831773,31.045686
Zimbabwe,3049269847,Chitungwiza,-18.0143462,31.0726737
Angola,27564941,Luanda,-8.8272699,13.2439512
Angola,279009752,Cabinda,-5.5576435,12.1919468
Angola,279010032,Huambo,-12.7765392,15.7320468
Angola,279010261,Lubango,-14.9195371,13.4898109
Angola,279010365,Kuito,-12.3831319,16.9425484
Angola,279010432,Malanje,-9.5438758,16.3475095
Angola,279010461,Lobito,-12.3506867,13.5464318
Angola,279010696,Uíge,-7.6117323,15.0563515
Angola,293386732,Saurimo,-9.6589303,20.3981118
Angola,331385964,Sumbe,-11.2019365,13.8396845
Angola,331385969,Benguela,-12.5790048,13.4037117
Angola,331386368,Namibe,-15.1901576,12.1530839
Angola,331392785,Ondjiva,-17.0705234,15.7280115
Angola,349039206,Luena,-11.7790355,19.9122676
Angola,668065028,Lucapa,-8.4195244,20.7410918
Angola,668130569,Menongue,-14.6610713,17.6820336
Angola,668897842,M'banza Congo,-6.2678204,14.2417957
Angola,669059480,N'dalatando,-9.2984831,14.9144981
Angola,2178050430,Gulungo-Alto,-9.1386587,14.7734467
Cameroon,247716907,Kumbo,6.2108889,10.6867788
Cameroon,247717281,Bamenda,5.9614117,10.1516505
Cameroon,248764852,Garoua,9.3070698,13.3934527
Cameroon,250206941,Mora,11.0484189,14.1342057
Cameroon,250346326,Banyo,6.748547,11.8045776
Cameroon,250810233,Kousséri,12.0755638,15.0246194
Cameroon,331130782,Buea,4.1567995,9.2315519
Cameroon,331134393,Kribi,2.9434098,9.9126989
Cameroon,331136682,Yaoundé,3.8689867,11.5213344
Cameroon,732125487,Douala,4.0429408,9.706203
Cameroon,925365962,Maroua,10.60322,14.3280937
Cameroon,928414928,Ebolowa,2.919441,11.151682
Cameroon,929334616,Kumba,4.6378368,9.4409446
Cameroon,930397734,Bogo,10.73511,14.609944
Cameroon,943248746,Sangmélima,2.936176,11.975646
Cameroon,1809741111,Bafoussam,5.4758083,10.4215565
Cameroon,2107670862,Mokolo,10.74103,13.798742
Cameroon,2153352914,Mbalmayo,3.515197,11.503114
Cameroon,2504142377,Ngaoundéré,7.3211962,13.5877302
Cameroon,3017030725,Lagdo,9.0574802,13.6653588
Cameroon,3193669604,Bertoua,4.5777265,13.6844409
Cameroon,3421666568,Bafia,4.7399331,11.2205928
Cameroon,3958091027,Kaele,10.1095738,14.446062
Cameroon,5754113559,Maroua,10.6033565,14.3280903
Central African Republic,27564988,Bangui,4.3907153,18.5509126
Central African Republic,250989208,Berbérati,4.2593379,15.7877826
Central African Republic,251879395,Sibut,5.7350828,19.0850538
Central African Republic,264012339,Bria,6.5428919,21.9871043
Central African Republic,264013863,Grimari,5.740166,20.0580918
Central African Republic,321486731,Birao,10.2961965,22.7809907
Central African Republic,621872407,Mobaye,4.3253631,21.1778256
Central African Republic,931680358,Bozoum,6.3147379,16.3806392
Central African Republic,931715337,Bossangoa,6.4986269,17.4501142
Central African Republic,1882249894,Mbaïki,3.8728278,17.9860847
Central African Republic,2062772404,N'Délé,8.4111477,20.648473
Central African Republic,2073724254,Kaga-Bandoro,6.9993145,19.182305
Central African Republic,2133811488,Dimbi,4.6227632,21.7267662
Central African Republic,2278046170,Bimbo,4.3325548,18.5250512
Central African Republic,2294658765,Bocaranga,6.995897,15.638835
Central African Republic,2294681219,Paoua,7.2407,16.432496
Central African Republic,2590664233,Baoro,5.694576,15.953318
Central African Republic,2707959938,Bangassou,4.743526,22.8232963
Central African Republic,2845786546,Nola,3.5224201,16.0535833
Central African Republic,2865088562,Obo,5.3940869,26.4927242
Central African Republic,4680378478,Bambari,5.767948,20.675651
Chad,27565022,N'Djaména انجمينا,12.1191543,15.0502758
Chad,150384326,Abéché أبشي,13.8280295,20.8283652
Chad,150545728,Oum Hadjer أم هاجر,13.2937546,19.6889527
Chad,150545850,Ati أتي,13.2125691,18.3396857
Chad,322037986,Am Timan أم تيمان,11.0396368,20.2826429
Chad,322044775,Mongo مونقو,12.1842561,18.6842092
Chad,360163529,Sarh صارح,9.1406471,18.3937969
Chad,469211942,Mao ماو,14.1234161,15.3108471
Chad,469212727,Bol بول,13.4676491,14.714412
Chad,811383246,Moundou موندو,8.5654637,16.073831
Chad,1423833038,مويسالا Moïssala,8.3380154,17.7652816
Chad,2083909814,مخيم لاجئين اوري كاسوني,15.7120662,23.0499269
Chad,2087828617,مخيم لاجئين إريديمي,15.1225226,22.1299383
Chad,2093484889,مخيم قوز عامر,12.0024891,21.7415445
Chad,4518664776,Ləre ليري,9.6587382,14.225115
Chad,4579254484,مخيم لاجئين تريقين,13.4383284,21.6483099
Chad,4579254485,مخيم لاجئين  بريجينك,13.4728067,21.6987738
Chad,4579254486,مخيم لاجئين فرشنا,13.5953711,21.7960218
Chad,4579370727,غيريدا Guereda,14.5094771,22.0857945
Chad,4579396289,أركوم Arkoum,13.1958284,21.7072955
Chad,4579448703,حاجر حديد Hadjer Hadid,13.4405356,21.663167
Chad,4579454758,مخيم لاجئين غاغا,13.7650286,21.4534616
Chad,4579484106,أم زوير Am Zoer,14.2172204,21.3854387
Chad,4579553389,مخيم لاجئين كونوغو,14.4601651,21.9401915
Chad,4579587345,مخيم لاجئين أم نباك,14.7990803,22.3410537
Chad,4579601911,مخيم لاجئين تولوم,15.0019068,22.2689811
Chad,4579669621,مخيم لاجئين ميلي,14.5947775,21.9262234
Chad,4580784745,ماتاجانا Matadjana,15.174022,21.5780504
Chad,4614227579,مخيم اللاجئين دار السلام,13.622518,14.3031263
Chad,5032149185,NA,15.2985289,15.2256989
Congo-Brazzaville,250884373,Ouésso,1.6105452,16.0513456
Congo-Brazzaville,435903633,Brazzaville,-4.2694407,15.2712256
Congo-Brazzaville,619897914,Dolisie,-4.2005398,12.6791573
Congo-Brazzaville,620439732,Impfondo,1.6187416,18.0623499
Congo-Brazzaville,928167493,Sibiti,-3.6850291,13.3510357
Congo-Brazzaville,2448258134,Pointe-Noire,-4.7975373,11.8503297
Congo-Brazzaville,3300968249,Ouesso,1.6096545,16.0460509
Congo-Brazzaville,5650165756,Liranga,-0.6621466,17.6107531
Congo-Brazzaville,6056158304,Mouale,3.3750763,17.1774781
Equatorial Guinea,251608438,Bata,1.8650897,9.768665
Equatorial Guinea,292521364,Malabo,3.752828,8.780061
Equatorial Guinea,520140660,Ebebiyín,2.1537363,11.3370815
Equatorial Guinea,667651748,Mongomo,1.626164,11.311975
Gabon,27565068,Libreville,0.390002,9.454001
Gabon,254528943,Franceville,-1.634363,13.589513
Gabon,339582598,Port-Gentil,-0.7149116,8.7797434
Gabon,3013074953,Sangala,-1.7057965,10.3886503
Botswana,30670040,Gaborone,-24.655319,25.908728
Botswana,240504014,Francistown,-21.16636,27.502515
Botswana,261633728,Maun,-19.9860951,23.4224352
Botswana,261638559,Ghanzi,-21.6989682,21.6452408
Botswana,287378072,Kanye,-24.9766112,25.3358859
Botswana,287641418,Serowe,-22.39776,26.703289
Botswana,1456560429,Mochudi,-24.3828605,26.1489495
Botswana,2454873275,Tsabong,-26.021746,22.401006
Lesotho,30656833,Maseru,-29.310054,27.478222
Namibia,33364833,Windhoek,-22.5744184,17.0791233
Namibia,33364834,Walvis Bay,-22.9543269,14.50748
Namibia,33364835,Swakopmund,-22.6767841,14.5313988
Namibia,33364950,Gobabis,-22.4495283,18.9724666
Namibia,243717016,Okahandja,-21.979231,16.9128172
Namibia,245023717,Otjiwarongo,-20.4638006,16.6493242
Namibia,259003379,Opuwo,-18.0558843,13.8370701
Namibia,259490969,Oshakati,-17.7834339,15.7002428
Namibia,259609505,Rundu,-17.9136037,19.7666849
Namibia,331410669,Katima Mulilo,-17.502934,24.2813141
Namibia,1362633207,Outapi,-17.5046361,14.9865165
South Africa,25470100,Port Elizabeth,-33.9617051,25.6207519
South Africa,25503669,Pretoria,-25.7459374,28.1879444
South Africa,26417322,Roodepoort,-26.1563889,27.8858333
South Africa,26938845,Bloemfontein,-29.116395,26.215496
South Africa,27564996,Durban,-29.861825,31.009909
South Africa,27565050,Soweto,-26.2227778,27.89
South Africa,28385456,Secunda,-26.516111,29.202778
South Africa,30211383,East London,-33.0191604,27.8998573
South Africa,30211844,Pietermaritzburg,-29.6,30.3788889
South Africa,30211883,Mbombela (Nelspruit),-25.481944,30.984722
South Africa,30225789,Richards Bay,-28.7707857,32.0577775
South Africa,30229877,Makhanda (Grahamstown),-33.3070589,26.5272648
South Africa,30324159,Emalahleni,-25.8763485,29.2010447
South Africa,30391852,Louis Trichardt,-23.038326,29.906665
South Africa,30391973,Rustenburg,-25.665655,27.241448
South Africa,30670036,Botshabelo,-29.232412,26.733255
South Africa,30670039,Newcastle,-27.762778,29.923889
South Africa,32675806,Cape Town,-33.928992,18.417396
South Africa,33364951,Upington,-28.456325,21.241867
South Africa,35960525,Vereeniging,-26.6747222,27.9261111
South Africa,48912418,Musina,-22.3453519,30.0268526
South Africa,51745922,Ladysmith,-28.551944,29.778333
South Africa,52132483,Mokopane,-24.183333,29.016667
South Africa,59953738,Mafikeng,-25.863611,25.658611
South Africa,59965613,Klerksdorp,-26.8625383,26.6656814
South Africa,60034262,Krugersdorp,-26.095556,27.775556
South Africa,261833893,Johannesburg,-26.205,28.049722
South Africa,262721987,Randburg,-26.096111,27.975
South Africa,262722333,Mthatha,-31.589075,28.789145
South Africa,304577692,Polokwane,-23.9058333,29.4613889
South Africa,1375502866,Thaba Nchu,-29.197875,26.832217
South Africa,2269464860,Welkom,-27.982298,26.737969
South Africa,3691546096,Kimberley,-28.7383012,24.7642251
South Africa,5283928101,Sandton,-26.1045525,28.0545147
Benin,308813067,Parakou,9.3400159,2.6278258
Benin,313015821,Ouidah,6.3666147,2.0853599
Benin,313015845,Abomey,7.1820012,1.993632
Benin,313015848,Djougou,9.7106683,1.6651614
Benin,313015871,Nikki,9.9363383,3.2085658
Benin,442134145,Bassila,9.0029362,1.6648193
Benin,459525150,Banikoara,11.3004241,2.4370752
Benin,496133867,Kouandé,10.3321794,1.6919847
Benin,496140932,Malanville,11.8605581,3.3878914
Benin,496262977,Bohicon,7.1816331,2.0695683
Benin,496264781,Aplahoué,6.9489244,1.7041012
Benin,496265045,Dogbo-Tota,6.801846,1.7815205
Benin,1660451359,Abomey-Calavi,6.4538637,2.354245
Benin,1669842684,Porto-Novo,6.4990718,2.6253361
Benin,1776467369,Cotonou,6.3676953,2.4252507
Benin,2071065504,N'Dali,9.8623372,2.7197361
Benin,2071888096,Natitingou,10.3051511,1.3808554
Benin,2248036954,Dassa-Zoumé,7.7815402,2.183606
Benin,2282827069,Savalou,7.9297324,1.9780951
Benin,2304828846,Kandi,11.1298923,2.9341847
Benin,2304867251,Lokossa,6.6458524,1.7171404
Benin,2304872572,Sakété,6.7377567,2.6551566
Benin,2313207442,Allada,6.6658411,2.1511876
Benin,2313302870,Kétou,7.3604193,2.6024222
Benin,2313302871,Pobè,6.9820238,2.666791
Benin,2466409594,Tchaourou,8.8890368,2.5979373
Burkina Faso,27565002,Ouagadougou,12.368148,-1.527085
Burkina Faso,257506849,Bobo-Dioulasso,11.1757783,-4.2957591
Burkina Faso,302737807,Banfora,10.642703,-4.752639
Cape Verde,28094953,Espargos,16.7553023,-22.9462172
Cape Verde,28095099,Praia,14.9160169,-23.5096132
Cape Verde,146154210,Mindelo,16.8874145,-24.9863842
Cape Verde,255095550,São Filipe,14.8952963,-24.4969361
Cape Verde,255856894,Mosteiros,15.0347257,-24.3277421
Cape Verde,992952233,Porto Novo,17.0189775,-25.065316
Cape Verde,1207428485,Nova Sintra,14.871066,-24.6956479
Cape Verde,2505326925,Ribeira Brava,16.6156821,-24.298231
Côte d'Ivoire,27565008,Bouaké,7.6906058,-5.0298408
Côte d'Ivoire,243642619,San-Pédro,4.7581592,-6.641549
Côte d'Ivoire,243777009,Le Plateau,5.328049,-4.021246
Côte d'Ivoire,243777012,Cocody,5.357367,-3.994934
Côte d'Ivoire,243777014,Yopougon,5.335194,-4.075756
Côte d'Ivoire,244527828,Adjamé,5.3531211,-4.0222008
Côte d'Ivoire,319225774,Yamoussoukro,6.809107,-5.273263
Côte d'Ivoire,443389991,Divo,5.8294045,-5.3592251
Côte d'Ivoire,443393778,Oumé,6.3823941,-5.4175714
Côte d'Ivoire,443395221,Gagnoa,6.1329749,-5.9517697
Côte d'Ivoire,489212182,Attécoubé,5.3510863,-4.0353547
Côte d'Ivoire,489212186,Koumassi,5.2922646,-3.9593126
Côte d'Ivoire,489212197,Port-Bouët,5.256881,-3.958626
Côte d'Ivoire,489212228,Abobo,5.435487,-4.029007
Côte d'Ivoire,1046100133,Abidjan,5.320357,-4.016107
Côte d'Ivoire,1225859428,Anyama,5.4958898,-4.056921
Côte d'Ivoire,1597912529,Daloa,6.8766904,-6.4516096
Côte d'Ivoire,1597913597,Man,7.4090813,-7.5501702
Côte d'Ivoire,1599891204,Soubré,5.7852673,-6.5928329
Côte d'Ivoire,1599959917,Korhogo,9.4574719,-5.6342471
Côte d'Ivoire,2189893258,Abengourou,6.7269042,-3.4968431
Côte d'Ivoire,2519977357,Marcory,5.303612,-3.985395
Côte d'Ivoire,2519977362,Treichville,5.3060059,-4.0081093
Côte d'Ivoire,2721007532,Agboville,5.931283,-4.2106525
Gambia,495132694,Serrekunda,13.438762,-16.674807
Ghana,27565080,Accra,5.5600141,-0.2057437
Ghana,30933440,Tamale,9.4043366,-0.8430289
Ghana,132021012,Takoradi,4.887401,-1.7519316
Ghana,261702404,Kumasi,6.698081,-1.6230404
Ghana,330058453,Wa,10.0645894,-2.5059503
Ghana,330232703,Techiman,7.584971,-1.936401
Ghana,735505132,Tema,5.6596441,-0.0096592
Ghana,892162451,Koforidua,6.1104472,-0.2673795
Ghana,990129709,Cape Coast,5.107467,-1.2430793
Ghana,1546904137,Ashaiman,5.694385,-0.029529
Ghana,2026026298,Sunyani,7.3384389,-2.3309226
Ghana,4293849752,Obuasi,6.2116833,-1.689611
Ghana,4563088958,Sekondi-Takoradi,4.927456,-1.7490216
Guinea,27565062,Conakry,9.5170602,-13.6998434
Guinea,321543441,N'Zérékoré,7.7574322,-8.8174807
Guinea,321593853,Kamsar,10.6639752,-14.5852808
Guinea,321619916,Fria,10.363036,-13.581185
Guinea,321619934,Pita,11.0564638,-12.3950499
Guinea,462036776,Coyah,9.709041,-13.388956
Guinea,1847720468,Boke,10.952242,-14.2760635
Guinea,1864868794,Guéckédou,8.561649,-10.132821
Guinea,1979210557,Kindia,10.0492476,-12.8577997
Guinea,2173041746,Mamou,10.374074,-12.08356
Guinea,2574288470,Macenta,8.545846,-9.46792
Guinea,2742050596,Kissidougou,9.192389,-10.098269
Guinea,2944568131,Labé,11.3230033,-12.282253
Guinea,5724319639,Kankan,10.3835169,-9.3069354
Guinea,5884589285,Sité Kaléta,10.4450233,-13.2731583
Guinea-Bissau,254525765,Bissau,11.861324,-15.583055
Guinea-Bissau,1562926028,Mansôa,12.06661,-15.316344
Liberia,27564980,Monrovia,6.328034,-10.797788
Mali,27564954,Bamako,12.649319,-8.000337
Mali,89381749,Tombouctou,16.7719091,-3.0087272
Mali,89918976,Gao,16.2788129,-0.0412392
Mali,89942783,Sikasso,11.3164979,-5.6777499
Mali,277932033,Kayes,14.443406,-11.437914
Mali,277943923,Koutiala,12.3869501,-5.4600937
Mali,277945591,Koulikoro,12.8646318,-7.5561287
Mali,1703670519,Kita,13.035034,-9.485395
Mali,1717464540,Mopti,14.4879631,-4.1905986
Mali,1717506745,Ségou,13.441518,-6.268147
Mali,2032098356,Kidal,18.4408358,1.4075395
Mauritania,249165824,نواذيبو,20.9131304,-17.0501015
Mauritania,249166495,نواكشوط,18.0792379,-15.9780071
Mauritania,330423418,كيفة,16.6161559,-11.4002038
Mauritania,330457384,ألاك,17.0527177,-13.9152949
Mauritania,330511654,أطار,20.5182772,-13.0543754
Mauritania,2382418992,تيشيت‎‎,18.444062,-9.493115
Mauritania,4514383551,وادي الناقة,17.9659462,-15.5187897
Mauritania,5012545476,مال,16.9537741,-13.3792618
Niger,27564937,Niamey,13.524834,2.109823
Niger,256505236,Dosso,13.0496369,3.1944647
Niger,277867792,Agadez,16.972556,7.990739
Niger,277873430,Zinder,13.8063421,8.9891659
Niger,277875981,Maradi,13.501206,7.102534
Niger,277879751,Tahoua,14.889922,5.262149
Niger,277882803,Arlit,18.739079,7.393331
Niger,277884156,Tessaoua,13.755513,7.990456
Niger,277887604,Madaoua,14.0708,5.9553
Niger,277887775,Mayahi,13.953305,7.672419
Niger,277888774,Diffa ديفا,13.3130749,12.6136611
Niger,277889093,Téra,14.006992,0.756183
Niger,277930050,Magaria,13.000948,8.908935
Niger,464556985,Tanout,14.97119,8.878363
Niger,464569214,Aguié,13.5009617,7.7759347
Niger,464592048,Maïné-Soroa,13.2151567,12.0280819
Niger,473690565,Birni N'Konni,13.791612,5.24779
Niger,473693174,Kaora Abdou,14.4529402,5.6603267
Nigeria,27565005,Warri,5.517,5.75
Nigeria,27565036,Oyo,7.8410537,3.9315363
Nigeria,27565054,Ogbomosho,8.133,4.25
Nigeria,27565065,Port Harcourt,4.7676576,7.0188527
Nigeria,27565089,Ilorin,8.4963657,4.5480484
Nigeria,27565091,Kaduna,10.5182899,7.4359863
Nigeria,27565107,Enugu,6.4499833,7.5000007
Nigeria,27565109,Abeokuta,7.161,3.348
Nigeria,27565111,Maiduguri,11.8395375,13.1536214
Nigeria,27565124,Lagos,6.4550575,3.3941795
Nigeria,31203257,Abuja,9.0643305,7.4892974
Nigeria,251608378,Calabar,4.9795999,8.3373597
Nigeria,255322295,Potiskum,11.7122553,11.0762744
Nigeria,255425308,Bauchi,10.3147618,9.8454417
Nigeria,312045158,Makurdi,7.7312634,8.538425
Nigeria,317967219,Lafia,8.4960459,8.5147636
Nigeria,501193829,Uyo,5.0322447,7.924791
Nigeria,501330380,Sagamu,6.8477165,3.6440551
Nigeria,501331784,Gashua,12.8728546,11.0387809
Nigeria,501388581,Zaria,11.1134917,7.7188449
Nigeria,501406200,Lafia,9.6519332,11.8176813
Nigeria,501429659,Ejigbo,7.9,4.316667
Nigeria,501430512,Hadejia,12.4526098,10.0418934
Nigeria,501430762,Guri,12.7284315,10.4197948
Nigeria,501464113,Jakusko,12.3691,10.7744631
Nigeria,501464391,Geidam,12.8952043,11.9264702
Nigeria,501464929,Owo,7.1962012,5.5868016
Nigeria,501473219,Jimeta,9.2807951,12.4397493
Nigeria,501480960,Mubi,10.267607,13.264359
Nigeria,501482915,Sapele,5.894053,5.67666
Nigeria,501483970,Ikorodu,6.6191233,3.5041271
Nigeria,501485612,Ife,7.481356,4.551406
Nigeria,501486785,Otukpo,7.1912599,8.1328576
Nigeria,501490428,Wukari,7.8705196,9.7775523
Nigeria,501493596,Biu,10.6146098,12.1909612
Nigeria,501496491,Ijebu-Ode,6.8140077,3.9151668
Nigeria,501503239,Deba,10.2100034,11.386921
Nigeria,501516317,Ikot Ekpene,5.181975,7.7132177
Nigeria,501517317,Bida,9.083333,6.016667
Nigeria,501517702,Aba,5.112735,7.364349
Nigeria,501520228,Ijagbo Offa,8.1560008,4.7227435
Nigeria,501522187,Oka-Akoko,7.4586389,5.8030777
Nigeria,501540880,Kano,11.9918671,8.5303654
Nigeria,501540886,Gombe,10.2840667,11.1652683
Nigeria,501540896,Osogbo,7.7791666,4.5538891
Nigeria,501540901,Yola,9.2564642,12.4492681
Nigeria,501540902,Jos,9.9175125,8.8979401
Nigeria,501540903,Abakaliki,6.3208897,8.1133202
Nigeria,501540904,Sokoto,13.0610588,5.2373194
Nigeria,501540913,Ado Ekiti,7.6232482,5.22274
Nigeria,501540926,Akure,7.2525595,5.1932647
Nigeria,501540935,Awka,6.2100945,7.0741145
Nigeria,625740529,Minna,9.6187093,6.5475752
Nigeria,2149000430,Benin City,6.3330586,5.6221058
Nigeria,2469246094,Owerri,5.489736,7.0341973
Nigeria,2841325913,Umuahia,5.5289005,7.4991542
Nigeria,4982490977,Ibadan,7.3777462,3.8972497
Nigeria,5232601618,Onitsha,6.133234,6.792318
Nigeria,5456668848,Jalingo,8.8922057,11.3760132
Senegal,27565045,Dakar,14.693425,-17.447938
Senegal,249167293,Saint-Louis,16.0280445,-16.5048686
Senegal,249742121,Diourbel,14.654562,-16.227822
Senegal,249742347,Fatick,14.333965,-16.404219
Senegal,249743823,Louga,15.6119765,-16.2230683
Senegal,249744836,Tambacounda,13.7692585,-13.6682901
Senegal,281170836,Rufisque,14.716417,-17.273844
Senegal,281171041,Pikine,14.751544,-17.396413
Senegal,286752859,MBour,14.411794,-16.9657124
Senegal,293437934,Touba,14.864559,-15.876047
Senegal,351540931,Madina Gounass,13.1388856,-13.7601374
Senegal,671824694,Thiès,14.791461,-16.925605
Senegal,1158142391,Guédiawaye,14.7771207,-17.390071
Senegal,1917652469,Bignona,12.801133,-16.22897
Senegal,2251183429,Koungheul,13.979578,-14.803538
Senegal,3329033430,Kaolack,14.138815,-16.076391
Senegal,4271813664,Parcelles Assainies,14.7594072,-17.4384546
Senegal,5903953012,Dakar,14.693425,-17.447938
Sierra Leone,27565056,Freetown,8.479004,-13.26795
Sierra Leone,314001434,Bo,7.962065,-11.73665
Sierra Leone,314005602,Kenema,7.885936,-11.18639
Sierra Leone,314007819,Koidu,8.642281,-10.971631
Sierra Leone,320058940,Kambia,9.125073,-12.919337
Sierra Leone,437337175,Makeni,8.88474,-12.04912
Sierra Leone,2132436578,Waterloo,8.338977,-13.069573
Togo,279670201,Dapaong,10.8595454,0.2043122
Togo,279670448,Sansanné-Mango,10.3571911,0.4768865
Togo,1919282943,Tsévié,6.423115,1.2104692
Togo,1947278732,Kpalimé,6.9106076,0.632045
Togo,1952227085,Sokodé,8.9833194,1.1438149
Togo,2195276463,Lomé,6.130419,1.215829
Togo,2516231661,Kara,9.548767,1.1980859
Togo,4409324516,Atakpamé,7.5320603,1.1219479
