country,osm_id,town,lat,lon
South Sudan,4032813613,Mogiri,4.8909454,31.849907
South Sudan,4044282652,Pajut,7.7480429,31.6919968
South Sudan,4045316134,Wernyol,7.3323594,31.4135075
South Sudan,4045337491,Duk Payuel,7.4829692,31.5171266
South Sudan,4047419041,Adiang,9.2915064,31.4088259
South Sudan,4047419111,Atar,9.3374599,31.4078842
South Sudan,4049769746,Padak,6.4310888,31.5535968
South Sudan,4049845245,Werngueny,6.3400743,31.6559532
South Sudan,4049866965,Anyidi,6.1791974,31.8119862
South Sudan,4063361745,Pakang,9.3659559,31.458278
South Sudan,4066608452,Wechkok,7.8795608,32.9984762
South Sudan,4076314640,Ban Jallo,10.1217058,32.8770043
South Sudan,4249035593,KWICH,8.6061672,32.8998453
South Sudan,4690316020,Panthou,8.7074362,27.7456279
South Sudan,4762706304,Yargot,8.9993986,27.5038142
South Sudan,4762736520,Mangar Angui,9.0437349,27.4161291
South Sudan,4762738021,Mayom Deng Akol,9.1065351,27.3470474
South Sudan,4762738929,Pantit,9.0844258,26.9166284
South Sudan,4762755086,Riang Aketh,8.8565683,27.5614315
South Sudan,4762767649,Knich,8.8422599,27.431029
South Sudan,4762790025,Mabior,9.2439686,27.5103927
South Sudan,4764138085,Madhol,9.0355212,27.6958596
South Sudan,4764193162,Mangartong,9.076072,27.5504748
South Sudan,4985225198,Wonduruba,4.5487638,31.0016357
South Sudan,4985225199,Bereka,4.4010743,31.0409146
South Sudan,4985225200,Tore,4.5044766,30.1549843
