Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F
4,Algeria,22008,Gross Domestic Product,6109,Value Local Currency,millions,25451.14002,XAM,26349.80113,XAM,32154.09469,XAM,36572.33562,XAM,55435.76105,XAM,61435.20726,XAM,73908.02901,XAM,87044.35178,XAM,104595.7003,XAM,127933.9751,XAM,162140.6962,XAM,191037.4135,XAM,207084.1611,XAM,233225.1042,XAM,263261.2474,XAM,290939.717,XAM,295882.9493,XAM,312001.2354,XAM,346933.1182,XAM,421091.6812,XAM,553138.4647,XAM,860189.4835,XAM,1072272.551,XAM,1187042.267,XAM,1484051.272,XAM,2000475.58,XAM,2564236.946,XAM,2773903.274,XAM,2824110.846,XAM,3230898.842,XAM,4114219.269,XAM,4251206.79,XAM,4527462.68,XAM,5252321.1,XAM,6149116.7,XAM,7561984.3,XAM,8501635.8,XAM,9352886.4,XAM,11043703.5,XAM,9968025.3,XAM,11991563.9,XAM,14588531.9,XAM,16208698.4,XAM,16650180.61,XAM,17228597.8,XAM,16702118.6,XAM,17406826.2,XAM
4,Algeria,22008,Gross Domestic Product,6110,Value US$,millions,5155.120658,XAM,5363.67616,XAM,7176.428384,XAM,9229.6222,XAM,13259.76465,XAM,15555.54708,XAM,17750.03249,XAM,20990.93914,XAM,26373.76139,XAM,33201.43301,XAM,42252.19774,XAM,44264.57312,XAM,45094.84277,XAM,48702.20186,XAM,52827.90226,XAM,57866.20728,XAM,62922.80387,XAM,64333.57832,XAM,58655.41918,XAM,55344.47694,XAM,61751.37596,XAM,46565.0032,XAM,49105.5536,XAM,50846.93034,XAM,42330.71115,XAM,41971.48842,XAM,46836.2905,XAM,48068.45703,XAM,48079.00797,XAM,48531.03176,XAM,54666.89686,XAM,55056.73306,XAM,56819.21089,XAM,67863.85163,XAM,85332.51782,XAM,103198.2161,XAM,117027.2779,XAM,134977.0884,XAM,171000.6921,XAM,137211.0084,XAM,161207.305,XAM,200013.0965,XAM,209047.4795,XAM,209783.4984,XAM,213809.9782,XAM,165874.276,XAM,159049.1452,XAM
4,Algeria,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",millions,2119291.574,XAM,1917477.328,XAM,2344142.651,XAM,2445436.948,XAM,2537584.268,XAM,2685436.193,XAM,2851630.467,XAM,3120038.575,XAM,3437472.543,XAM,3694520.777,XAM,3723729.916,XAM,3835441.668,XAM,4080910.093,XAM,4301279.361,XAM,4542150.856,XAM,4710210.313,XAM,4729051.201,XAM,4695947.96,XAM,4648988.223,XAM,4853543.805,XAM,4892372.183,XAM,4833663.689,XAM,4920669.746,XAM,4817335.644,XAM,4773979.79,XAM,4955390.773,XAM,5158561.719,XAM,5215305.895,XAM,5481286.683,XAM,5656687.942,XAM,5871642.084,XAM,6047791.347,XAM,6386467.662,XAM,6846293.334,XAM,7140683.947,XAM,7561984.3,XAM,7690538.033,XAM,7952016.326,XAM,8142864.718,XAM,8273150.554,XAM,8570983.973,XAM,8819542.509,XAM,9119406.954,XAM,9374750.349,XAM,9730990.862,XAM,10100768.51,XAM,,
4,Algeria,22008,Gross Domestic Product,6166,"Value Local Currency, 2010 prices",millions,2965076.17,XAM,2682720.207,XAM,3279662.695,XAM,3421382.366,XAM,3550304.609,XAM,3757162.515,XAM,3989682.99,XAM,4365209.65,XAM,4809327.818,XAM,5168961.011,XAM,5209827.177,XAM,5366121.788,XAM,5709553.804,XAM,6017869.882,XAM,6354870.386,XAM,6590000.416,XAM,6616360.484,XAM,6570046.124,XAM,6504345.302,XAM,6790536.636,XAM,6844860.968,XAM,6762722.597,XAM,6884451.759,XAM,6739878.22,XAM,6679219.549,XAM,6933029.543,XAM,7217283.649,XAM,7296673.764,XAM,7668804.39,XAM,7914206.249,XAM,8214946.087,XAM,8461394.469,XAM,8935232.559,XAM,9578569.304,XAM,9990447.784,XAM,10579884.2,XAM,10759742.23,XAM,11125573.47,XAM,11392587.23,XAM,11574868.63,XAM,11991563.9,XAM,12339319.25,XAM,12758856.11,XAM,13116104.08,XAM,13614516.03,XAM,14118253.13,XAM,14584155.48,XAM
4,Algeria,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",millions,28921.92064,XAM,26167.76652,XAM,31990.45782,XAM,33372.81863,XAM,34630.35088,XAM,36648.08249,XAM,38916.13172,XAM,42579.09065,XAM,46911.1043,XAM,50419.03531,XAM,50817.65172,XAM,52342.17928,XAM,55692.08091,XAM,58699.45497,XAM,61986.62241,XAM,64280.12573,XAM,64537.24688,XAM,64085.48775,XAM,63444.62935,XAM,66236.19442,XAM,66766.08436,XAM,65964.89095,XAM,67152.26051,XAM,65742.06253,XAM,65150.38623,XAM,67626.09752,XAM,70398.76648,XAM,71173.15287,XAM,74802.98623,XAM,77196.68295,XAM,80130.1569,XAM,82534.06161,XAM,87155.96906,XAM,93431.19883,XAM,97448.74038,XAM,103198.2161,XAM,104952.5857,XAM,108520.9737,XAM,111125.477,XAM,112903.4847,XAM,116968.0101,XAM,120360.0824,XAM,124452.3252,XAM,127936.9903,XAM,132798.5959,XAM,137844.9426,XAM,,
4,Algeria,22008,Gross Domestic Product,6167,"Value US$, 2010 prices",millions,39860.68393,XAM,36064.86178,XAM,44089.79417,XAM,45994.9874,XAM,47728.13977,XAM,50509.01187,XAM,53634.87597,XAM,58683.2284,XAM,64653.68343,XAM,69488.37374,XAM,70037.75367,XAM,72138.88354,XAM,76755.77505,XAM,80900.58922,XAM,85431.01941,XAM,88591.96479,XAM,88946.33353,XAM,88323.7114,XAM,87440.46944,XAM,91287.85198,XAM,92018.15533,XAM,90913.93692,XAM,92550.38988,XAM,90606.83099,XAM,89791.37264,XAM,93203.44012,XAM,97024.77974,XAM,98092.05226,XAM,103094.7505,XAM,106393.7841,XAM,110436.7479,XAM,113749.8503,XAM,120119.8419,XAM,128768.4705,XAM,134305.5148,XAM,142229.5402,XAM,144647.4423,XAM,149565.4554,XAM,153155.0263,XAM,155605.5067,XAM,161207.305,XAM,165882.3168,XAM,171522.3156,XAM,176324.9404,XAM,183025.2882,XAM,189797.2238,XAM,196060.5322,XAM
4,Algeria,22008,Gross Domestic Product,6155,Annual growth Local Currency,%,,,3.530927,Fc,22.027846,Fc,13.740835,Fc,51.5784,Fc,10.822339,Fc,20.3024,Fc,17.773878,Fc,20.163685,Fc,22.312843,Fc,26.737793,Fc,17.822002,Fc,8.399793,Fc,12.623343,Fc,12.878606,Fc,10.513689,Fc,1.699057,Fc,5.447521,Fc,11.196072,Fc,21.375464,Fc,31.358203,Fc,55.510697,Fc,24.65539,Fc,10.703409,Fc,25.020929,Fc,34.798279,Fc,28.181367,Fc,8.176558,Fc,1.809997,Fc,14.404109,Fc,27.339774,Fc,3.329612,Fc,6.498293,Fc,16.010257,Fc,17.074272,Fc,22.976757,Fc,12.425991,Fc,10.012786,Fc,18.078025,Fc,-9.740194,Fc,20.300296,Fc,21.656625,Fc,11.105754,Fc,2.723736,Fc,3.473939,Fc,-3.055845,Fc,4.219271,Fc
4,Algeria,22008,Gross Domestic Product,6170,"Annual growth, Local Currency, 2010 prices",%,,,-9.522722,FC,22.251388,FC,4.321166,FC,3.768133,FC,5.826483,FC,6.188725,FC,9.412444,FC,10.17404,FC,7.477827,FC,0.790607,FC,2.999996,FC,6.400004,FC,5.400003,FC,5.599997,FC,3.699997,FC,0.400001,FC,-0.699998,FC,-1.000005,FC,4.400002,FC,0.800001,FC,-1.200001,FC,1.800002,FC,-2.100001,FC,-0.899997,FC,3.799995,FC,4.099998,FC,1.1,FC,5.100004,FC,3.200002,FC,3.8,FC,3,FC,5.6,FC,7.2,FC,4.3,FC,5.9,FC,1.7,FC,3.4,FC,2.4,FC,1.6,FC,3.6,FC,2.9,FC,3.4,FC,2.8,FC,3.8,FC,3.7,FC,3.3,FC
4,Algeria,22008,Gross Domestic Product,6129,Annual growth US$,%,,,4.045599,Fc,33.796825,Fc,28.610246,Fc,43.665302,Fc,17.3139,Fc,14.107414,Fc,18.258596,Fc,25.643551,Fc,25.888122,Fc,27.260163,Fc,4.762771,Fc,1.875698,Fc,7.999494,Fc,8.471281,Fc,9.537204,Fc,8.738428,Fc,2.242072,Fc,-8.82612,Fc,-5.644734,Fc,11.576402,Fc,-24.592768,Fc,5.455922,Fc,3.546191,Fc,-16.748738,Fc,-0.84861,Fc,11.59073,Fc,2.630794,Fc,0.02195,Fc,0.940169,Fc,12.643179,Fc,0.713112,Fc,3.201203,Fc,19.438216,Fc,25.740753,Fc,20.936565,Fc,13.400485,Fc,15.338142,Fc,26.68868,Fc,-19.759969,Fc,17.488609,Fc,24.071981,Fc,4.516896,Fc,0.352082,Fc,1.91935,Fc,-22.419769,Fc,-4.114641,Fc
4,Algeria,22008,Gross Domestic Product,6171,"Annual growth, US$, 2010 prices",%,,,-9.522722,Fc,22.251388,Fc,4.321166,Fc,3.768133,Fc,5.826483,Fc,6.188725,Fc,9.412444,Fc,10.17404,Fc,7.477827,Fc,0.790607,Fc,2.999996,Fc,6.400004,Fc,5.400003,Fc,5.599997,Fc,3.699997,Fc,0.400001,Fc,-0.699998,Fc,-1.000005,Fc,4.400002,Fc,0.800001,Fc,-1.200001,Fc,1.800002,Fc,-2.100001,Fc,-0.899997,Fc,3.799995,Fc,4.099998,Fc,1.1,Fc,5.100004,Fc,3.200002,Fc,3.8,Fc,3,Fc,5.6,Fc,7.2,Fc,4.3,Fc,5.9,Fc,1.7,Fc,3.4,Fc,2.4,Fc,1.6,Fc,3.6,Fc,2.9,Fc,3.4,Fc,2.8,Fc,3.8,Fc,3.7,Fc,3.3,Fc
4,Algeria,22014,Gross Domestic Product per capita,6119,Value US$,,354.302997,Fc,358.53189,Fc,466.696038,Fc,583.989639,Fc,816.130512,Fc,930.96265,Fc,1032.564613,Fc,1186.586818,Fc,1448.127021,Fc,1769.727412,Fc,2184.963308,Fc,2219.480489,Fc,2191.655233,Fc,2294.212306,Fc,2412.910247,Fc,2564.320256,Fc,2707.373498,Fc,2689.767345,Fc,2385.191561,Fc,2191.194697,Fc,2383.08511,Fc,1753.574839,Fc,1806.60696,Fc,1829.930771,Fc,1492.501712,Fc,1452.084684,Fc,1592.452811,Fc,1608.348646,Fc,1584.896912,Fc,1577.444004,Fc,1753.06224,Fc,1742.73444,Fc,1775.875268,Fc,2094.336177,Fc,2599.137044,Fc,3100.122005,Fc,3464.609285,Fc,3935.183362,Fc,4905.254873,Fc,3868.830343,Fc,4463.39568,Fc,5432.251428,Fc,5564.82806,Fc,5471.866638,Fc,5466.424648,Fc,4160.218689,Fc,3916.882764,Fc
4,Algeria,22014,Gross Domestic Product per capita,6107,"Value US$, 2010 prices",US$,2739.559504,Fc,2410.735228,Fc,2867.238572,Fc,2910.259543,Fc,2937.638199,Fc,3022.844731,Fc,3120.077386,Fc,3317.276315,Fc,3549.995944,Fc,3703.920845,Fc,3621.821589,Fc,3617.132917,Fc,3730.40875,Fc,3810.980208,Fc,3902.055039,Fc,3925.921198,Fc,3827.085434,Fc,3692.787514,Fc,3555.720386,Fc,3614.262311,Fc,3551.1289,Fc,3423.695508,Fc,3404.954557,Fc,3260.8503,Fc,3165.875879,Fc,3224.552975,Fc,3298.881735,Fc,3282.115324,Fc,3398.459297,Fc,3458.20459,Fc,3541.494099,Fc,3600.572912,Fc,3754.326277,Fc,3973.904514,Fc,4090.802049,Fc,4272.640982,Fc,4282.308198,Fc,4360.499241,Fc,4393.341511,Fc,4387.485471,Fc,4463.39568,Fc,4505.277244,Fc,4565.911041,Fc,4599.15373,Fc,4679.360405,Fc,4760.219468,Fc,4828.357413,Fc
4,Algeria,22014,Gross Domestic Product per capita,6129,Annual growth US$,%,,,1.193581,Fc,30.168627,Fc,25.132761,Fc,39.750855,Fc,14.070316,Fc,10.913646,Fc,14.916471,Fc,22.041388,Fc,22.208024,Fc,23.463269,Fc,1.57976,Fc,-1.253683,Fc,4.679435,Fc,5.173799,Fc,6.274995,Fc,5.578603,Fc,-0.650304,Fc,-11.323499,Fc,-8.133387,Fc,8.757342,Fc,-26.41577,Fc,3.024229,Fc,1.291029,Fc,-18.439444,Fc,-2.708005,Fc,9.666663,Fc,0.998198,Fc,-1.458125,Fc,-0.470246,Fc,11.133088,Fc,-0.589129,Fc,1.901657,Fc,17.932617,Fc,24.103144,Fc,19.27505,Fc,11.757191,Fc,13.582313,Fc,24.65124,Fc,-21.128862,Fc,15.36809,Fc,21.706696,Fc,2.440547,Fc,-1.670517,Fc,-0.099454,Fc,-23.895069,Fc,-5.849114,Fc
4,Algeria,22014,Gross Domestic Product per capita,6171,"Annual growth, US$, 2010 prices",%,,,-12.002816,Fc,18.936271,Fc,1.500432,Fc,0.940763,Fc,2.900511,Fc,3.216594,Fc,6.320322,Fc,7.015383,Fc,4.335918,Fc,-2.21655,Fc,-0.129456,Fc,3.131647,Fc,2.159856,Fc,2.389801,Fc,0.611631,Fc,-2.517518,Fc,-3.509144,Fc,-3.711752,Fc,1.646415,Fc,-1.746786,Fc,-3.588532,Fc,-0.54739,Fc,-4.232193,Fc,-2.912566,Fc,1.853424,Fc,2.305087,Fc,-0.508245,Fc,3.544786,Fc,1.758011,Fc,2.408461,Fc,1.668189,Fc,4.270247,Fc,5.848672,Fc,2.941629,Fc,4.445068,Fc,0.226259,Fc,1.825909,Fc,0.753177,Fc,-0.133294,Fc,1.730153,Fc,0.938334,Fc,1.345839,Fc,0.728063,Fc,1.743944,Fc,1.727994,Fc,1.431403,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6109,Value Local Currency,millions,7805.254316,XAM,7979.342096,XAM,9384.479178,XAM,11877.18662,XAM,16963.9933,XAM,23974.99053,XAM,31357.98761,XAM,38432.98481,XAM,50789.97993,XAM,50374.98009,XAM,54880.97831,XAM,63044.97508,XAM,71487.97175,XAM,80318.96826,XAM,87481.96543,XAM,92764.96334,XAM,101332.96,XAM,92879.96329,XAM,91743.36374,XAM,115796.0542,XAM,141876.5439,XAM,215778.5147,XAM,277973.8901,XAM,324134.8719,XAM,407544.8389,XAM,541825.7859,XAM,639446.7473,XAM,638119.7478,XAM,728753.712,XAM,789798.6879,XAM,852628.663,XAM,965462.6184,XAM,1111308.561,XAM,1265164.5,XAM,1476902.6,XAM,1691640.3,XAM,1969457.9,XAM,2462124.4,XAM,3228343.2,XAM,3811419.1,XAM,4350922.3,XAM,4620306.8,XAM,4992412,XAM,5690894.42,XAM,6446692.2,XAM,7041676.5,XAM,7467341.8,XAM
4,Algeria,22015,Gross Fixed Capital Formation,6110,Value US$,millions,1580.951884,XAM,1624.247817,XAM,2094.509063,XAM,2997.400725,XAM,4057.643557,XAM,6070.527154,XAM,7531.053206,XAM,9268.199816,XAM,12806.67186,XAM,13073.31791,XAM,14301.41848,XAM,14607.9182,XAM,15567.28834,XAM,16772.25365,XAM,17554.76267,XAM,18450.4084,XAM,21549.58229,XAM,19151.52799,XAM,15510.9016,XAM,15219.18466,XAM,15838.8403,XAM,11680.83012,XAM,12730.03001,XAM,13884.31037,XAM,11624.70811,XAM,11367.91417,XAM,11679.62019,XAM,11057.85914,XAM,12406.65025,XAM,11863.49282,XAM,11329.13929,XAM,12503.55965,XAM,13946.81303,XAM,16346.85585,XAM,20495.27169,XAM,23085.77409,XAM,27110.1118,XAM,35532.38739,XAM,49987.66235,XAM,52464.61987,XAM,58491.15794,XAM,63345.77573,XAM,64388.33763,XAM,71702.26967,XAM,80004.60252,XAM,69933.22338,XAM,68230.37793,XAM
4,Algeria,22015,Gross Fixed Capital Formation,6114,"Value Local Currency, 2005 prices",millions,535751.5991,XAM,493254.294,XAM,542344.5605,XAM,603696.8952,XAM,744752.6737,XAM,912726.2115,XAM,1001710.193,XAM,1215540.507,XAM,1420174.27,XAM,1307992.43,XAM,1310379.271,XAM,1352311.482,XAM,1390176.169,XAM,1461075.155,XAM,1513673.852,XAM,1548488.358,XAM,1450933.571,XAM,1211529.584,XAM,1148530.031,XAM,1202510.933,XAM,1182068.213,XAM,1008304.221,XAM,1029478.616,XAM,996535.2362,XAM,1001517.943,XAM,1031563.46,XAM,1067668.176,XAM,1076209.537,XAM,1111724.434,XAM,1141741.014,XAM,1213670.697,XAM,1279208.915,XAM,1386662.464,XAM,1446288.95,XAM,1564884.644,XAM,1691640.3,XAM,1796521.999,XAM,1977970.72,XAM,2223239.09,XAM,2418884.13,XAM,2588206.019,XAM,2663263.993,XAM,2855019.001,XAM,3100550.635,XAM,3298985.876,XAM,3493626.042,XAM,,
4,Algeria,22015,Gross Fixed Capital Formation,6166,"Value Local Currency, 2010 prices",millions,900629.0701,XAM,829188.6704,XAM,911712.2151,XAM,1014848.998,XAM,1251971.826,XAM,1534344.947,XAM,1683932.108,XAM,2043393.092,XAM,2387394.147,XAM,2198810.061,XAM,2202822.476,XAM,2273312.921,XAM,2336965.625,XAM,2456150.874,XAM,2544572.291,XAM,2603097.466,XAM,2439102.292,XAM,2036650.5,XAM,1930744.651,XAM,2021489.632,XAM,1987124.253,XAM,1695017.045,XAM,1730612.414,XAM,1675232.71,XAM,1683608.924,XAM,1734117.157,XAM,1794811.249,XAM,1809169.764,XAM,1868872.338,XAM,1919331.924,XAM,2040249.835,XAM,2150423.326,XAM,2331058.885,XAM,2431294.417,XAM,2630660.56,XAM,2843744.065,XAM,3020056.197,XAM,3325081.873,XAM,3737392.025,XAM,4066282.523,XAM,4350922.3,XAM,4477099.047,XAM,4799450.178,XAM,5212202.893,XAM,5545783.879,XAM,5861893.56,XAM,6067059.834,XAM
4,Algeria,22015,Gross Fixed Capital Formation,6108,"Value US$, 2005 prices",millions,7311.38906,XAM,6731.42937,XAM,7401.363044,XAM,8238.636865,XAM,10163.62165,XAM,12455.95244,XAM,13670.31468,XAM,16588.45177,XAM,19381.08376,XAM,17850.14092,XAM,17882.71408,XAM,18454.96195,XAM,18971.70041,XAM,19939.25716,XAM,20657.07029,XAM,21132.18301,XAM,19800.85521,XAM,16533.7148,XAM,15673.96144,XAM,16410.63749,XAM,16131.6562,XAM,13760.30321,XAM,14049.26966,XAM,13599.69216,XAM,13667.69104,XAM,14077.72149,XAM,14570.44167,XAM,14687.00541,XAM,15171.67635,XAM,15581.31188,XAM,16562.93453,XAM,17457.33299,XAM,18923.74897,XAM,19737.47017,XAM,21355.94272,XAM,23085.77409,XAM,24517.09208,XAM,26993.31838,XAM,30340.48986,XAM,33010.45297,XAM,35321.18467,XAM,36345.49903,XAM,38962.37496,XAM,42313.1392,XAM,45021.18011,XAM,47677.42974,XAM,,
4,Algeria,22015,Gross Fixed Capital Formation,6167,"Value US$, 2010 prices",millions,12107.51044,XAM,11147.10908,XAM,12256.50552,XAM,13643.01381,XAM,16830.74916,XAM,20626.80197,XAM,22637.76094,XAM,27470.13617,XAM,32094.67751,XAM,29559.46755,XAM,29613.40802,XAM,30561.03877,XAM,31416.74708,XAM,33019.00122,XAM,34207.68506,XAM,34994.46198,XAM,32789.81042,XAM,27379.49286,XAM,25955.75893,XAM,27175.67936,XAM,26713.69206,XAM,22786.78011,XAM,23265.30264,XAM,22520.81151,XAM,22633.41626,XAM,23312.41827,XAM,24128.3528,XAM,24321.37996,XAM,25123.98511,XAM,25802.33315,XAM,27427.88014,XAM,28908.98567,XAM,31337.34046,XAM,32684.8461,XAM,35365.00348,XAM,38229.56877,XAM,40599.80203,XAM,44700.38203,XAM,50243.22941,XAM,54664.63359,XAM,58491.15794,XAM,60187.40153,XAM,64520.89444,XAM,70069.69136,XAM,74554.1516,XAM,78803.73824,XAM,81561.86908,XAM
4,Algeria,22015,Gross Fixed Capital Formation,6103,Share of GDP in US$,%,30.667602,Fc,30.282362,Fc,29.185954,Fc,32.475877,Fc,30.601173,Fc,39.024839,Fc,42.428391,Fc,44.153336,Fc,48.558382,Fc,39.375764,Fc,33.847751,Fc,33.001376,Fc,34.521217,Fc,34.438389,Fc,33.230096,Fc,31.884599,Fc,34.247651,Fc,29.769101,Fc,26.444107,Fc,27.499013,Fc,25.649372,Fc,25.084998,Fc,25.923809,Fc,27.306094,Fc,27.461641,Fc,27.084849,Fc,24.937116,Fc,23.004398,Fc,25.804713,Fc,24.445169,Fc,20.723948,Fc,22.710319,Fc,24.545946,Fc,24.087722,Fc,24.018126,Fc,22.370323,Fc,23.165635,Fc,26.324755,Fc,29.232433,Fc,38.236451,Fc,36.283193,Fc,31.670814,Fc,30.80082,Fc,34.179175,Fc,37.418554,Fc,42.160379,Fc,42.898928,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6169,"Share of GDP, US$, 2010 prices",%,30.374568,Fc,30.908504,Fc,27.798963,Fc,29.661958,Fc,35.263786,Fc,40.837865,Fc,42.207166,Fc,46.810881,Fc,49.640911,Fc,42.538724,Fc,42.282064,Fc,42.364169,Fc,40.930793,Fc,40.81429,Fc,40.041293,Fc,39.500718,Fc,36.864713,Fc,30.999029,Fc,29.68392,Fc,29.769218,Fc,29.030893,Fc,25.064122,Fc,25.137984,Fc,24.855534,Fc,25.206671,Fc,25.012401,Fc,24.868238,Fc,24.794445,Fc,24.369801,Fc,24.25173,Fc,24.835827,Fc,25.414526,Fc,26.088396,Fc,25.382647,Fc,26.331758,Fc,26.878783,Fc,28.068109,Fc,29.886836,Fc,32.805472,Fc,35.130269,Fc,36.283193,Fc,36.283193,Fc,37.616618,Fc,39.738956,Fc,40.734345,Fc,41.519964,Fc,41.600351,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6157,Share of GDP in Local Currency,%,30.667602,Fc,30.282362,Fc,29.185954,Fc,32.475877,Fc,30.601173,Fc,39.024839,Fc,42.428391,Fc,44.153336,Fc,48.558382,Fc,39.375764,Fc,33.847751,Fc,33.001376,Fc,34.521217,Fc,34.438389,Fc,33.230096,Fc,31.884599,Fc,34.247651,Fc,29.769101,Fc,26.444107,Fc,27.499013,Fc,25.649372,Fc,25.084998,Fc,25.923809,Fc,27.306094,Fc,27.461641,Fc,27.084849,Fc,24.937116,Fc,23.004398,Fc,25.804713,Fc,24.445169,Fc,20.723948,Fc,22.710319,Fc,24.545946,Fc,24.087722,Fc,24.018126,Fc,22.370323,Fc,23.165635,Fc,26.324755,Fc,29.232433,Fc,38.236451,Fc,36.283193,Fc,31.670814,Fc,30.80082,Fc,34.179175,Fc,37.418554,Fc,42.160379,Fc,42.898928,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6168,"Share of GDP, Local Currency, 2010 prices",%,30.374568,Fc,30.908504,Fc,27.798963,Fc,29.661958,Fc,35.263786,Fc,40.837865,Fc,42.207166,Fc,46.810881,Fc,49.640911,Fc,42.538724,Fc,42.282064,Fc,42.364169,Fc,40.930793,Fc,40.81429,Fc,40.041293,Fc,39.500718,Fc,36.864713,Fc,30.999029,Fc,29.68392,Fc,29.769218,Fc,29.030893,Fc,25.064122,Fc,25.137984,Fc,24.855534,Fc,25.206671,Fc,25.012401,Fc,24.868238,Fc,24.794445,Fc,24.369801,Fc,24.25173,Fc,24.835827,Fc,25.414526,Fc,26.088396,Fc,25.382647,Fc,26.331758,Fc,26.878783,Fc,28.068109,Fc,29.886836,Fc,32.805472,Fc,35.130269,Fc,36.283193,Fc,36.283193,Fc,37.616618,Fc,39.738956,Fc,40.734345,Fc,41.519964,Fc,41.600351,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6155,Annual growth Local Currency,%,,,2.230392,Fc,17.609686,Fc,26.562022,Fc,42.82838,Fc,41.328696,Fc,30.794578,Fc,22.562026,Fc,32.152057,Fc,-0.81709,Fc,8.944913,Fc,14.875822,Fc,13.392022,Fc,12.353122,Fc,8.918189,Fc,6.038957,Fc,9.236242,Fc,-8.341804,Fc,-1.22373,Fc,26.217363,Fc,22.522779,Fc,52.088928,Fc,28.823711,Fc,16.606229,Fc,25.733105,Fc,32.948754,Fc,18.017039,Fc,-0.207523,Fc,14.203285,Fc,8.376626,Fc,7.955189,Fc,13.233657,Fc,15.106327,Fc,13.844574,Fc,16.736013,Fc,14.539733,Fc,16.422971,Fc,25.015335,Fc,31.120231,Fc,18.06115,Fc,14.154917,Fc,6.191434,Fc,8.05369,Fc,13.990881,Fc,13.280826,Fc,9.229296,Fc,6.044943,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6170,"Annual growth, Local Currency, 2010 prices",%,,,-7.932278,FC,9.952324,FC,11.312427,FC,23.365331,FC,22.554271,FC,9.749252,FC,21.346525,FC,16.834796,FC,-7.89916,FC,0.182481,FC,3.200006,FC,2.799997,FC,5.1,FC,3.599999,FC,2.3,FC,-6.300001,FC,-16.499996,FC,-5.200001,FC,4.699999,FC,-1.700003,FC,-14.699997,FC,2.100001,FC,-3.200006,FC,0.500003,FC,2.999998,FC,3.5,FC,0.800001,FC,3.299998,FC,2.700002,FC,6.3,FC,5.4,FC,8.4,FC,4.3,FC,8.2,FC,8.1,FC,6.2,FC,10.1,FC,12.4,FC,8.8,FC,7,FC,2.9,FC,7.2,FC,8.6,FC,6.4,FC,5.7,FC,3.5,FC
4,Algeria,22015,Gross Fixed Capital Formation,6129,Annual growth US$,%,,,2.738599,Fc,28.952555,Fc,43.107556,Fc,35.372075,Fc,49.607206,Fc,24.059295,Fc,23.06645,Fc,38.178634,Fc,2.082087,Fc,9.393947,Fc,2.143142,Fc,6.567467,Fc,7.740367,Fc,4.665497,Fc,5.10201,Fc,16.797319,Fc,-11.128078,Fc,-19.009587,Fc,-1.880722,Fc,4.071543,Fc,-26.251986,Fc,8.982237,Fc,9.067381,Fc,-16.274501,Fc,-2.209036,Fc,2.741981,Fc,-5.32347,Fc,12.197579,Fc,-4.377954,Fc,-4.504184,Fc,10.366369,Fc,11.54274,Fc,17.208539,Fc,25.377454,Fc,12.639512,Fc,17.432111,Fc,31.066916,Fc,40.681969,Fc,4.955138,Fc,11.486861,Fc,8.299746,Fc,1.645827,Fc,11.359094,Fc,11.578898,Fc,-12.5885,Fc,-2.434959,Fc
4,Algeria,22015,Gross Fixed Capital Formation,6171,"Annual growth, US$, 2010 prices",%,,,-7.932278,Fc,9.952324,Fc,11.312427,Fc,23.365331,Fc,22.554271,Fc,9.749252,Fc,21.346525,Fc,16.834796,Fc,-7.89916,Fc,0.182481,Fc,3.200006,Fc,2.799997,Fc,5.1,Fc,3.599999,Fc,2.3,Fc,-6.300001,Fc,-16.499996,Fc,-5.200001,Fc,4.699999,Fc,-1.700003,Fc,-14.699997,Fc,2.100001,Fc,-3.200006,Fc,0.500003,Fc,2.999998,Fc,3.5,Fc,0.800001,Fc,3.299998,Fc,2.700002,Fc,6.3,Fc,5.4,Fc,8.4,Fc,4.3,Fc,8.2,Fc,8.1,Fc,6.2,Fc,10.1,Fc,12.4,Fc,8.8,Fc,7,Fc,2.9,Fc,7.2,Fc,8.6,Fc,6.4,Fc,5.7,Fc,3.5,Fc
