country,osm_id,town,lat,lon
Algeria,424710466,El Biod,33.7636135,-0.1306774
Algeria,424711276,Bougtob,34.0405202,0.087067
Algeria,424739069,Oued Taria,35.1178344,0.0886967
Algeria,424740106,Ghriss,35.2481745,0.1604511
Algeria,424744420,Tizi,35.3161396,0.0739093
Algeria,424749543,Sig,35.5305119,-0.1906822
Algeria,424944424,Stidia,35.8329584,-0.0035725
Algeria,424950598,Ben Abdelmalek Ramdane,36.1052802,0.2734995
Algeria,424951766,Hadjadj,36.0953239,0.3256437
Algeria,424952796,Sidi Lakhdar,36.1643449,0.4406587
Algeria,424957233,El Marsa,36.4038418,0.9161633
Algeria,424959220,Ténès,36.5081219,1.3078005
Algeria,424961763,Beni Haoua,36.5299218,1.5725471
Algeria,424962636,Damous,36.5487451,1.705542
Algeria,424964849,Gouraya,36.5718933,1.9059603
Algeria,424966351,Sidi Ghiles,36.5833351,2.1224482
Algeria,424966632,Cherchell,36.6075021,2.1901982
Algeria,424970741,Sidi Rached,36.5625526,2.5324546
Algeria,425026894,Cap Djinet,36.8779905,3.720138
Algeria,425029266,Tigzirt,36.8926614,4.126179
Algeria,425061188,Tichy,36.6688877,5.1574296
Algeria,425062007,Aokas,36.6369631,5.2440784
Algeria,425062579,Souk El Tenine,36.6255263,5.3360454
Algeria,425064156,Melbou,36.641429,5.3620311
Algeria,425066820,Ziama Mansouriah,36.6721506,5.4808312
Algeria,425275146,El Aouana,36.7728403,5.6099679
Algeria,425277665,Kaous,36.7701723,5.8136168
Algeria,425278274,Taher,36.7712912,5.897589
Algeria,425284449,Sidi Abdelaziz,36.853261,6.051473
Algeria,425286810,El Milia,36.7514104,6.2744614
Algeria,425297963,El Kala,36.8953504,8.4420993
Algeria,425299676,Aïn El Assel,36.7866125,8.3830296
Algeria,425300501,El Tarf,36.766333,8.314383
Algeria,425302343,Bouteldja,36.7855823,8.1990268
Algeria,425303909,Ben M'hidi,36.7704579,7.9053142
Algeria,425307289,Berrahal,36.8353153,7.4597229
Algeria,425309456,Aïn Charchar,36.7331778,7.2219657
Algeria,427910708,El Kantara,35.2231152,5.7092844
Algeria,428235508,Ramdane Djamel,36.755281,6.8931785
Algeria,428237405,Gdyel,35.782484,-0.4241977
Algeria,428239843,Hassi Mefsoukh,35.8006933,-0.3765323
Algeria,429501667,Reggane,26.7207267,0.1751507
Algeria,429502149,Bordj Badji Mokhtar,21.3302568,0.9540403
Algeria,429533109,In Ghar,27.1018319,1.9065264
Algeria,429541203,Aoulef,26.9722077,1.0786817
Algeria,429683749,Bethioua,35.805837,-0.267936
Algeria,429765441,Abadla,31.0274839,-2.7104418
Algeria,439856784,Ouled Derradj,35.6927204,4.7759349
Algeria,439857152,Berhoum,35.654979,5.0344441
Algeria,439857505,Magra,35.6163647,5.1014147
Algeria,439888319,Sfisef,35.2355377,-0.2426616
Algeria,439898380,Hassi Zehana,35.0256882,-0.8889946
Algeria,439900723,Ben Badis,34.9525879,-0.9165478
Algeria,439902538,Ouled Mimoun,34.904794,-1.0281674
Algeria,439911463,Sabra,34.8260248,-1.530335
Algeria,439916608,Sidi Aïssa,35.8838359,3.7803723
Algeria,439917359,Sour El Ghozlane,36.147376,3.691797
Algeria,439918614,Bir Ghbalou,36.2628812,3.5850113
Algeria,439919524,Tablat,36.4127653,3.3097893
Algeria,439921054,Aïn El Hadjel,35.6746597,3.8821519
Algeria,442687443,Meskiana,35.6291407,7.6694143
Algeria,442688831,Oum El Bouaghi,35.8687758,7.1150645
Algeria,442689045,Aïn Fakroun,35.9735846,6.8759954
Algeria,442689414,Sigus,36.1239401,6.7854947
Algeria,442761948,Tizi Rached,36.6789662,4.2086164
Algeria,442761953,Mekla,36.6876391,4.2681185
Algeria,442762008,Freha,36.757399,4.3194454
Algeria,442762044,Azazga,36.744738,4.3716399
Algeria,442762529,Adekkar,36.6929171,4.6734299
Algeria,442779551,Telagh,34.7797863,-0.5715147
Algeria,442779799,Ras El Ma,34.501464,-0.8172962
Algeria,442789879,Aïn El Hammam,36.5704326,4.3111366
Algeria,442792269,Larbâa n Ath Irathen,36.6374918,4.2028466
Algeria,442967280,Maoussa,35.3782884,0.2457041
Algeria,442968889,Tighennif,35.4143144,0.3292328
Algeria,442973081,Takhemaret,35.1072931,0.6833572
Algeria,442973218,Aïn El Hadid,35.0554796,0.8856345
Algeria,442973658,Frenda,35.0655965,1.0566092
Algeria,442975387,Dahmouni,35.4167989,1.4746045
Algeria,442976540,Tissemsilt,35.604813,1.810476
Algeria,442977388,Theniet El Had,35.8739691,2.0240828
Algeria,443008187,Hassi Khelifa,33.5630338,6.9953023
Algeria,443008345,Debila,33.5059503,6.9376019
Algeria,443009273,Hassani Abdelkrim,33.4771663,6.8948804
Algeria,443011119,Taïbet,33.0829494,6.399809
Algeria,443017215,Morsott,35.6717654,8.0102728
Algeria,443019113,M'Daourouch,36.0773091,7.8212383
Algeria,443023131,Mechroha,36.3565124,7.8387478
Algeria,443023870,Boucheghouf,36.4704821,7.7290561
Algeria,443024583,Drean,36.6851201,7.7470888
Algeria,443024715,Chebaïta Mokhtar,36.755843,7.7407291
Algeria,443025997,El Hadjar,36.8039598,7.7371328
Algeria,443026615,El Bouni,36.8548275,7.7413708
Algeria,443036864,Hassi Mameche,35.8607135,0.0734609
Algeria,443036963,Aïn Nouissy,35.8037574,0.0444501
Algeria,443037222,Fornaka,35.7519675,-0.0167043
Algeria,443042310,Aïn Soltane,36.2483226,2.2973227
Algeria,443042469,Djendel,36.2192263,2.4153796
Algeria,443042584,Ouamri,36.2321878,2.5656189
Algeria,443043847,Sidi Naâmane,36.2145175,3.1265727
Algeria,443044186,Beni Slimane,36.230723,3.3104153
Algeria,443044984,Aïn Bessam,36.2929113,3.6735417
Algeria,443048075,Sidi Akacha,36.4649578,1.3052519
Algeria,443048266,Abou El Hassen,36.4164372,1.1961148
Algeria,443049657,Ouled Fares,36.2322168,1.2381718
Algeria,443049850,Chettia,36.1975937,1.258941
Algeria,443123684,Aïn Abid,36.2316433,6.941081
Algeria,443124959,Oued Zenati,36.3130761,7.164528
Algeria,443125684,Belkheir,36.4634182,7.4763788
Algeria,443126471,Boumahra Ahmed,36.4604068,7.5143095
Algeria,443132308,Héliopolis,36.5057901,7.4423038
Algeria,443158763,Baghlia,36.816884,3.8578153
Algeria,443160243,Darguina,36.5645871,5.3059309
Algeria,443160283,Kherrata,36.4940588,5.2771449
Algeria,443160401,Amoucha,36.3870211,5.4134576
Algeria,443171188,Sidi Merouane,36.5189042,6.2603141
Algeria,443171239,Grarem Gouga,36.5152648,6.3261322
Algeria,443176816,Salah Bey,35.8520786,5.2904883
Algeria,443176881,Aïn Oulmane,35.9231689,5.2959232
Algeria,443181184,Ouadhia,36.555223,4.0867217
Algeria,443181221,Mechtras,36.5438917,4.011092
Algeria,443181292,Draa El Mizan,36.5350648,3.8380358
Algeria,443181299,Chetma,34.8447307,5.7939424
Algeria,443181342,Arris,35.258514,6.3449818
Algeria,443181377,Tazoult,35.4860091,6.2536097
Algeria,443188820,Ouled Rechache,35.2972988,7.3548369
Algeria,443188921,El Mahmal,35.3751785,7.2115567
Algeria,443189243,Ksar Sbahi,36.0815345,7.2581916
Algeria,443189599,Aïn Kechra,36.746257,6.4333418
Algeria,443189615,Tamalous,36.8361791,6.6427952
Algeria,443367433,Hammam Boughrara,34.8936813,-1.6382574
Algeria,443422563,Aïn Témouchent,35.3048421,-1.1457771
Algeria,443422903,Sidi Ben Adda,35.3042768,-1.1815248
Algeria,447593737,Chelghoum Laïd,36.1605629,6.1673286
Algeria,452440133,El Bayadh,33.681782,1.022228
Algeria,453587405,Taza - Bordj El Emir Abdelkader,35.8652978,2.2674341
Algeria,453662331,Aïn Boucif,35.8905415,3.1513673
Algeria,453662334,Chellalet El Adhaoura,35.9396178,3.4140092
Algeria,453662336,Hammam Dhalaa,35.9280639,4.374637
Algeria,453666215,El Omaria,36.2671619,3.0270877
Algeria,454619814,El Abadia,36.2750279,1.6854432
Algeria,454641097,Sidi Amar,36.5424676,2.3058921
Algeria,454645064,Hadjout,36.5121198,2.4142888
Algeria,454650784,Chaâbet El Ameur,36.6363259,3.6960743
Algeria,454650785,Tizi Ghenif,36.5872274,3.7742759
Algeria,455443197,Aïn El Melh,34.8470491,4.1634964
Algeria,455500546,Seddouk,36.5472337,4.6894642
Algeria,455500554,Trouna,36.5070403,4.7578379
Algeria,455511464,Beni Ouartilane,36.4422585,4.8557425
Algeria,455517479,Hammam Guergour,36.3222697,5.0548526
Algeria,455517483,Bougaa,36.3322264,5.0895897
Algeria,455545062,Ighil Ouberouak,36.7023232,5.0389134
Algeria,455545064,Amizour,36.6436086,4.9038448
Algeria,455545066,Barbacha,36.5734726,4.9693825
Algeria,455545068,Bouandas,36.4941296,5.1012394
Algeria,455545070,Aïn Abessa,36.3000482,5.2953337
Algeria,455555425,Guijel,36.0908409,5.487335
Algeria,455555446,Hammam Sokhna,35.9767593,5.8083856
Algeria,455555450,Aïn Djasser,35.8596869,6.0012835
Algeria,455555458,Seriana,35.6925612,6.1850558
Algeria,455579590,Bordj Zemmoura,36.2677309,4.8411698
Algeria,455579595,Guenzet,36.3191815,4.8370281
Algeria,460797319,Texenna,36.6605708,5.7909778
Algeria,460797431,Beni Aziz,36.4645062,5.6490139
Algeria,460895922,Merouana,35.6320555,5.913138
Algeria,460895949,Oued El Ma,35.6448731,5.9953423
Algeria,460974275,Ras El Aioun,35.6758524,5.6515672
Algeria,460974309,Boumagueur,35.5051588,5.5525246
Algeria,460974323,N'Gaous,35.5547284,5.6108516
Algeria,461906152,Mila,36.451941,6.262331
Algeria,461906172,Oued Endja,36.4296241,6.1218697
Algeria,461906180,Ferdjioua,36.4073812,5.9419603
Algeria,461906185,Ibn Ziad,36.3829267,6.4720589
Algeria,461977234,Babar,35.1688559,7.1054786
Algeria,461977236,Khezara,36.3681295,7.5278729
Algeria,461977237,Sedrata,36.1356466,7.53412
Algeria,461981724,Bekouche Lakhdar,36.7032027,7.3040428
Algeria,462003370,Taoura,36.1668358,8.0424896
Algeria,462012535,Ouenza,35.9445854,8.1369011
Algeria,462012537,Aïn Zerga,35.6480159,8.2603257
Algeria,462020917,Zeribet El Oued,34.6830199,6.5047333
Algeria,462020919,Sidi Okba,34.7497613,5.9107849
Algeria,462020920,Cheria,35.2706778,7.7527115
Algeria,462023183,Besbes,36.7008806,7.8454765
Algeria,462024955,Kerkera,36.9304439,6.5842202
Algeria,462231832,Oued Taga,35.4323373,6.4146079
Algeria,462231837,Timgad,35.4938565,6.4705695
Algeria,462508963,Kaïs,35.4956337,6.9235555
Algeria,462508976,Taouzient,35.5107604,6.8087111
Algeria,462549388,Sidi Ameur,35.3814589,3.9068512
Algeria,462549470,Had Sahary,35.3506602,3.3640573
Algeria,462633852,Aïn Tarek,35.7813973,1.1302226
Algeria,462633891,Ammi Moussa,35.8702048,1.1081265
Algeria,462633911,Mediouna,36.1246927,0.7483582
Algeria,462633913,Sidi M'hamed Ben Ali,36.1433373,0.8442389
Algeria,462633914,Mazouna,36.1262742,0.8801926
Algeria,462633930,Aïn Tedles,35.9990969,0.294879
Algeria,462633934,Sidi Ali,36.0997945,0.4206226
Algeria,463218154,Sougueur,35.186167,1.496745
Algeria,463218168,Aïn Deheb,34.846403,1.5507838
Algeria,463218170,Zemmora,35.7205041,0.7594249
Algeria,463218171,Mendes,35.6507899,0.8644816
Algeria,463218174,Rahouia,35.53032,1.0237833
Algeria,464067879,Oued El Abtal,35.4552913,0.687517
Algeria,464284731,Youb,34.921672,-0.208054
Algeria,464486627,Balloul,34.9895932,0.475625
Algeria,464631977,Hammam Bou Hadjar,35.3790296,-0.9711585
Algeria,464632065,El Malah,35.3899817,-1.0959775
Algeria,464683403,Chaâbet El Leham,35.3367018,-1.1020618
Algeria,464766544,Oggaz,35.5621748,-0.2588196
Algeria,464766548,Aïn El Berd,35.3671349,-0.5120201
Algeria,464766551,Zahana,35.517616,-0.410225
Algeria,464766553,Sidi Brahim,35.260678,-0.567467
Algeria,464789603,Sidi Boudjenane,34.9431769,-1.9323444
Algeria,464789607,Nedroma,35.0107602,-1.74805
Algeria,465434692,Teleghma,36.1180204,6.3581086
Algeria,465434780,Aïn Kercha,35.9233662,6.7022898
Algeria,465524798,Ras El Oued,35.9445677,5.0319396
Algeria,465524839,Maoklane,36.396686,5.0769769
Algeria,465589390,Ighil Ali,36.3365327,4.4703167
Algeria,465589402,Guendouz,36.368882,4.4866713
Algeria,465589424,Medjana,36.1311024,4.669174
Algeria,489198737,El Idrissia,34.4486677,2.5312873
Algeria,489262954,Aïn El Ibel,34.3550616,3.2238301
Algeria,489290379,Faïdh El Botma,34.5286598,3.784909
Algeria,489290385,Djebel Messaad,34.9930304,4.0907504
Algeria,489290386,El Hamel,35.1309153,4.0879652
Algeria,490536990,El Abiodh Sidi Cheikh,32.896484,0.5463928
Algeria,490570861,Marsa Ben M'Hidi,35.0817992,-2.2043971
Algeria,490570863,Boukanoun,34.9747704,-2.0995852
Algeria,490570871,Souani,34.9221475,-1.9158423
Algeria,490604555,El Ouricia,36.283736,5.4086944
Algeria,490604560,Aïn El Kebira,36.3648446,5.5069356
Algeria,497122243,Bouguirat,35.7502319,0.2566146
Algeria,497122245,Mesra,35.8372794,0.1693314
Algeria,497122254,Mers El Hadjadj,35.7948853,-0.1652125
Algeria,497155693,Tenira,35.0199515,-0.5300619
Algeria,497170603,Souagui,36.1255019,3.265101
Algeria,498919990,Ahmer El Aïn,36.4773708,2.5646996
Algeria,498971186,Tolga,34.73212,5.3830752
Algeria,500193184,Hassi Messaoud,31.6957444,6.0604297
Algeria,500352443,Tinzaouten,19.9541906,2.9694782
Algeria,501761521,Djemila,36.3146187,5.7371562
Algeria,501761537,Aïn Beida Harriche,36.3959678,5.8941024
Algeria,501761542,Tassadane Haddada,36.5016155,5.8787288
Algeria,501799930,Boukhadra,35.7449518,8.0346837
Algeria,501825717,Echatt,36.8303087,7.8727514
Algeria,501851328,El Amria,35.5248267,-1.0145245
Algeria,533755670,Hydra,36.7474259,3.0401832
Algeria,552386351,Kheneg,33.7447402,2.7911348
Algeria,552409728,Hassi Bahbah,35.0721457,3.0265016
Algeria,552409737,Boughezoul,35.7030326,2.8431693
Algeria,581213367,Lardjem,35.7480295,1.5480772
Algeria,581213369,Bordj Bou Naama,35.8505025,1.6170851
Algeria,581240873,Ksar Chellala,35.2143453,2.3129403
Algeria,581240876,Zmalet El Emir Abdelkader,34.894093,2.3093354
Algeria,703355596,Guerouaou,36.5264595,2.886115
Algeria,810749486,Hassi Ben Okba,35.726419,-0.4671047
Algeria,810749489,Boufatis,35.6791406,-0.4117684
Algeria,810749490,Ben Freha,35.6937209,-0.4186546
Algeria,810749515,El Kerma,35.6186807,-0.5798446
Algeria,810749516,Es-Senia,35.6500999,-0.6241804
Algeria,810749518,Hassi Bounif,35.6912811,-0.4979622
Algeria,810753701,Oued Tlélat,35.5519239,-0.4522604
Algeria,810756248,Boutlélis,35.5729399,-0.8998452
Algeria,810762302,Aïn El Arbaa,35.4058264,-0.8811572
Algeria,818784414,Beni Amrane,36.6678481,3.5918611
Algeria,833944299,Bouhenni,35.561548,-0.0885759
Algeria,835877074,Honaine,35.178264,-1.6534421
Algeria,837023849,Oulhaça El Gherarba,35.2329028,-1.5047993
Algeria,841797699,Mansourah,34.8730025,-1.3296478
Algeria,841838477,Aïn Youcef,35.0472865,-1.3739319
Algeria,869746777,Mazagran,35.8964789,0.0729531
Algeria,929287939,Mahdia,35.4305691,1.7549535
Algeria,929382990,Mechraa Safa,35.3848636,1.0544339
Algeria,940959854,Ouled Slama,36.5534582,3.1153628
Algeria,951662807,Aziz,35.8239347,2.4517089
Algeria,964393476,Isser,36.7264659,3.6649705
Algeria,964565869,Aït Yahia Moussa,36.6379122,3.8862283
Algeria,979483576,Mers El Kebir,35.7277218,-0.7085452
Algeria,981700021,Douaouda,36.6737508,2.7901111
Algeria,981700025,Fouka,36.6615638,2.742117
Algeria,998564380,Ksar El Hirane,33.787475,3.1406529
Algeria,999885679,Hammam Debagh,36.4602654,7.2676947
Algeria,1000745863,Tamridjet,36.5721683,5.3746744
Algeria,1019348170,Oued Chorfa,36.1655491,2.5546056
Algeria,1019447024,Djelida,36.2027341,2.0795157
Algeria,1019508437,El Amra,36.3050171,1.8482739
Algeria,1019510663,El Karimia,36.1121742,1.5534446
Algeria,1019510814,Oum Drou,36.1966757,1.3913824
Algeria,1021764985,Ouled Ben Abdelkader,36.0238897,1.2761855
Algeria,1025765744,Aïn Merane,36.1620671,0.9758629
Algeria,1026201342,Dahra,36.2545642,0.8518821
Algeria,1033320728,Khemisti,36.625387,2.6797524
Algeria,1035297677,Berriane,32.8256322,3.7639006
Algeria,1035297701,Bounoura,32.4856037,3.7049786
Algeria,1035297707,El Atteuf,32.476746,3.7471239
Algeria,1035348369,N'Goussa,32.1406831,5.3103251
Algeria,1035356453,Aïn Beïda,31.9392925,5.3915209
Algeria,1035356458,Rouissat,31.9239554,5.3498372
Algeria,1035388347,Zelfana,32.3936629,4.2268033
Algeria,1035396532,Dhaïa Ben Dhahoua,32.5348228,3.6082436
Algeria,1038156340,Mezaourou,35.0006208,-1.9027416
Algeria,1038318454,Merad,36.4763774,2.4272954
Algeria,1049904231,El Hachem,35.3754274,0.4909404
Algeria,1052525460,Mamounia,35.4247978,0.141363
Algeria,1057262436,Beni Zentis,36.1115307,0.6639245
Algeria,1057795568,Achaacha,36.2445994,0.6355803
Algeria,1074619884,Aïn Touta,35.3752089,5.894213
Algeria,1117953861,Bouhamza,36.4450868,4.6855035
Algeria,1182317080,Souk El Khemis,36.612194,3.9856422
Algeria,1182509818,At Dwala,36.6188796,4.0824933
Algeria,1182509826,Ait Zmenzer,36.6370642,4.039063
Algeria,1195954686,Ouacif,36.523854,4.2049176
Algeria,1212675649,El Hachimia,36.2194302,3.8161128
Algeria,1240473692,Filfila,36.8976496,7.0548176
Algeria,1240473695,Ben Azzouz,36.8600024,7.2917539
Algeria,1332094349,Bordj Sabat,36.4018393,7.0456039
Algeria,1332406780,Cheraïa,37.0017763,6.5133033
Algeria,1332414579,Ouled Attia,36.9949643,6.3424894
Algeria,1334517971,Beni Oulbane,36.626026,6.6400608
Algeria,1334517975,Oum Toub,36.6889594,6.5758595
Algeria,1334532464,Bin El Ouiden,36.8081951,6.5668371
Algeria,1337015384,Souk Naâmane,35.8953079,6.3925749
Algeria,1337756092,Bardo,36.5308069,6.1222084
Algeria,1349282523,Bordj Ghedir,35.8991893,4.899182
Algeria,1350849495,Amalou,36.4774607,4.63266
Algeria,1350849498,Tamokra,36.3980867,4.6671349
Algeria,1356784489,Aïn Doukar,36.4988939,5.0378277
Algeria,1356784508,Beni Mouhli,36.5162044,4.9097421
Algeria,1356792074,Beni Chebana,36.4684262,4.8684047
Algeria,1357209053,Toudja,36.7525317,4.8971215
Algeria,1359687433,Targregt,36.5470412,5.2299195
Algeria,1359689414,Tizi N'Berber,36.6134839,5.2175598
Algeria,1368546179,Tifra,36.6664991,4.6962497
Algeria,1368549541,Ilmaten,36.6652371,4.7681771
Algeria,1370246767,Ighram,36.4622509,4.5042534
Algeria,1370291678,Taourirt,36.5728807,4.8104334
Algeria,1370291698,Semaoun,36.6084692,4.8224282
Algeria,1370339888,Taguemmount,36.6116043,5.0898734
Algeria,1370381871,Feraoun,36.5580756,4.8660488
Algeria,1373299402,Bellouladi,35.1361811,-0.6228938
Algeria,1388303309,Chekfa,36.7712723,5.9612456
Algeria,1405079756,El Madher,35.6258746,6.3706722
Algeria,1406479949,Sefiane,35.4379384,5.5597763
Algeria,1430981350,Ouled Si Slimane,35.61043,5.6322042
Algeria,1431001239,Djezzar,35.5082551,5.2676704
Algeria,1431038792,Aïn Khadra,35.5393686,4.9718744
Algeria,1438890521,Medjedel,35.1467087,3.6793899
Algeria,1439460912,Dar Chioukh,34.8972924,3.4897249
Algeria,1460396365,Ouled Yaïch,36.4970451,2.8610493
Algeria,1514750562,Sidi Khaled,34.3915907,5.0005177
Algeria,1514794418,Bouzina,35.2648362,6.0988647
Algeria,1514833483,Ichemoul,35.3095106,6.5100105
Algeria,1514842144,Bouhmama,35.3188013,6.7466351
Algeria,1540356602,Oum El Adhaim,36.0282758,7.6040482
Algeria,1545411028,Hanchir Toumghani,35.9346179,6.7412657
Algeria,1551260359,El Ogla,35.1887497,7.4688516
Algeria,1561549472,Belaiba,35.527774,5.1546938
Algeria,1561676303,Aïn Eddis,35.300042,4.1704228
Algeria,1565785263,Reguiba,33.5653009,6.7114196
Algeria,1565785698,Kouinine,33.4037855,6.8264542
Algeria,1565786076,Taghzout,33.4754769,6.7998514
Algeria,1565786170,Guemar,33.4916197,6.7977914
Algeria,1566167535,Bayadha,33.3278311,6.8885733
Algeria,1566167646,Robbah,33.2894337,6.9040129
Algeria,1566167652,Nekhla,33.2763121,6.9515739
Algeria,1566167739,Magrane,33.5625599,6.930939
Algeria,1573488063,Béni Abbès,30.1317426,-2.169031
Algeria,1573550069,Kenadsa,31.5545321,-2.432661
Algeria,1583376483,Tawrirt Ɛemrus,36.517172,4.4119552
Algeria,1657151225,Alger Centre,36.7763022,3.0584856
Algeria,1659485676,Sidi M'Hamed,36.7644238,3.0496319
