,osm_id,FID,country,osm_name,osm_type,lat,lon,clippoly,geometry,PopTot,aez_class,rain_zone
397,2147483647,8257,Djibouti,Balbala ??????,town,11.556014,43.112817,no,"POLYGON ((43.066249 11.51625, 43.066249 11.507917, 42.966249 11.507917, 42.966249 11.524584, 42.957916 11.524584, 42.957916 11.54125, 42.966249 11.54125, 42.966249 11.549584, 42.957916 11.549584, 42.957916 11.557917, 42.949582 11.557917, 42.949582 11.56625, 42.941249 11.56625, 42.941249 11.574584, 42.932916 11.574584, 42.932916 11.59125, 43.049582 11.59125, 43.049582 11.582917, 43.057916 11.582917, 43.057916 11.59125, 43.091249 11.59125, 43.091249 11.582917, 43.107916 11.582917, 43.107916 11.59125, 43.124582 11.59125, 43.132916 11.59125, 43.132916 11.599584, 43.141249 11.599584, 43.141249 11.624584, 43.157916 11.624584, 43.157916 11.582917, 43.166249 11.582917, 43.166249 11.574584, 43.174582 11.574584, 43.174582 11.549584, 43.182916 11.549584, 43.182916 11.54125, 43.174582 11.54125, 43.174582 11.532917, 43.166249 11.532917, 43.166249 11.524584, 43.157916 11.524584, 43.157916 11.532917, 43.141249 11.532917, 43.141249 11.524584, 43.132916 11.524584, 43.116249 11.524584, 43.116249 11.51625, 43.107916 11.51625, 43.066249 11.51625))",493048.6417541504,Tropic - warm / arid,Semi-arid
398,288517213,12367,Eritrea,??? ???? Massawa,town,15.604285999999998,39.465149600000004,no,"POLYGON ((39.466249 15.624584, 39.474582 15.624584, 39.474582 15.61625, 39.482916 15.61625, 39.482916 15.607917, 39.474582 15.607917, 39.474582 15.599584, 39.441249 15.599584, 39.441249 15.61625, 39.424582 15.61625, 39.424582 15.624584, 39.432916 15.624584, 39.441249 15.624584, 39.441249 15.632917, 39.449582 15.632917, 39.449582 15.61625, 39.457916 15.61625, 39.457916 15.607917, 39.466249 15.607917, 39.466249 15.624584))",15251.492004394531,Tropic - warm / arid,Semi-arid
399,312691689,12116,Eritrea,?????? ????? Mendefera,town,14.884126,38.813309999999994,no,"POLYGON ((38.816249 14.857917, 38.816249 14.849584, 38.807916 14.849584, 38.807916 14.857917, 38.816249 14.857917, 38.816249 14.86625, 38.807916 14.86625, 38.807916 14.874584, 38.799582 14.874584, 38.799582 14.882917, 38.782916 14.882917, 38.782916 14.89125, 38.791249 14.89125, 38.799582 14.89125, 38.799582 14.899584, 38.807916 14.899584, 38.807916 14.907917, 38.816249 14.907917, 38.816249 14.899584, 38.824582 14.899584, 38.824582 14.89125, 38.832916 14.89125, 38.832916 14.874584, 38.824582 14.874584, 38.824582 14.857917, 38.816249 14.857917))",42398.227111816406,Tropic - cool / semiarid,Semi-arid
400,312821690,12330,Eritrea,Gahtelay ??????,town,15.5249264,39.1495165,no,"POLYGON ((39.141249 15.532917, 39.149582 15.532917, 39.149582 15.524584, 39.157916 15.524584, 39.157916 15.532917, 39.166249 15.532917, 39.166249 15.51625, 39.141249 15.51625, 39.141249 15.532917))",6540.843811035156,Tropic - warm / arid,Semi-arid
401,313795917,12247,Eritrea,???? Teseney,town,15.109466000000001,36.660338,no,"POLYGON ((36.641249 15.11625, 36.674582 15.11625, 36.674582 15.107917, 36.666249 15.107917, 36.666249 15.082917, 36.649582 15.082917, 36.649582 15.09125, 36.641249 15.09125, 36.641249 15.11625))",12420.502807617188,Tropic - warm / arid,Semi-arid
402,315105529,12311,Eritrea,Ghinda ????,town,15.445315099999998,39.090740600000004,no,"POLYGON ((39.074582 15.457917, 39.107916 15.457917, 39.107916 15.432917, 39.091249 15.432917, 39.091249 15.44125, 39.082916 15.44125, 39.082916 15.449584, 39.074582 15.449584, 39.074582 15.457917))",21553.798095703125,Tropic - warm / arid,Semi-arid
403,317148383,12233,Eritrea,?????? ???? Barentu,town,15.1112679,37.5903171,no,"POLYGON ((37.582916 15.124584, 37.599582 15.124584, 37.599582 15.11625, 37.607916 15.11625, 37.607916 15.107917, 37.616249 15.107917, 37.616249 15.099584, 37.607916 15.099584, 37.607916 15.09125, 37.599582 15.09125, 37.599582 15.107917, 37.591249 15.107917, 37.591249 15.09125, 37.582916 15.09125, 37.582916 15.099584, 37.574582 15.099584, 37.574582 15.11625, 37.582916 15.11625, 37.582916 15.124584))",11940.552612304688,Tropic - warm / arid,Semi-arid
404,317151407,12103,Eritrea,Golij ???,town,14.740821599999999,36.722261200000005,no,"POLYGON ((36.716249 14.757917, 36.724582 14.757917, 36.724582 14.749584, 36.732916 14.749584, 36.732916 14.732917, 36.724582 14.732917, 36.716249 14.732917, 36.716249 14.74125, 36.707916 14.74125, 36.707916 14.749584, 36.716249 14.749584, 36.716249 14.757917))",12160.963012695312,Tropic - warm / arid,Semi-arid
405,321210711,12289,Eritrea,??????? Tsazega,town,15.351291199999999,38.8007376,no,"POLYGON ((38.791249 15.357917, 38.807916 15.357917, 38.807916 15.34125, 38.791249 15.34125, 38.791249 15.357917))",9278.089965820312,Tropic - cool / semiarid,Semi-arid
406,321210744,12327,Eritrea,,town,15.360104399999999,38.831825200000004,no,"POLYGON ((38.832916 15.357917, 38.832916 15.349584, 38.824582 15.349584, 38.824582 15.374584, 38.832916 15.374584, 38.832916 15.36625, 38.841249 15.36625, 38.841249 15.357917, 38.832916 15.357917))",5859.266784667969,Tropic - cool / semiarid,Semi-arid
407,321211793,12347,Eritrea,??? ??????? Adi Tekelezan,town,15.567353,38.778458,no,"POLYGON ((38.766249 15.582917, 38.774582 15.582917, 38.774582 15.574584, 38.791249 15.574584, 38.791249 15.56625, 38.782916 15.56625, 38.782916 15.557917, 38.766249 15.557917, 38.766249 15.582917))",17656.93734741211,Tropic - cool / semiarid,Semi-arid
408,321218257,12147,Eritrea,??????? Shambiko,town,14.918252800000001,37.8355578,no,"POLYGON ((37.841249 14.91625, 37.841249 14.907917, 37.824582 14.907917, 37.824582 14.924584, 37.832916 14.924584, 37.841249 14.924584, 37.841249 14.932917, 37.849582 14.932917, 37.849582 14.91625, 37.841249 14.91625))",8041.570861816406,Tropic - warm / semiarid,Semi-arid
