,osm_id,FID,country,city,osm_type,lat,lon,geometry,PopTot,aez_class
59,2147483647,2080,South Sudan,Bunj,town,9.9628388,33.7302043,"POLYGON ((33.727301 10.001777, 33.763234 10.001777, 33.763234 9.992794, 33.772217 9.992794, 33.772217 9.974828, 33.763234 9.974828, 33.736284 9.974828, 33.736284 9.956861, 33.727301 9.956861, 33.718318 9.956861, 33.718318 9.965845, 33.727301 9.965845, 33.727301 9.974828, 33.736284 9.974828, 33.736284 9.983810999999999, 33.727301 9.983810999999999, 33.727301 10.001777))",12428.0,Tropic - warm / subhumid
60,2147483647,3879,South Sudan,Pulturuk,town,8.5936644,31.949756899999997,"POLYGON ((31.948628 8.600398999999999, 31.957611 8.600398999999999, 31.957611 8.591416000000001, 31.948628 8.591416000000001, 31.948628 8.600398999999999))",2600.0,Tropic - warm / subhumid
61,2147483647,3873,South Sudan,Malek Alel,town,8.5955347,27.5967668,"POLYGON ((27.582795 8.600398999999999, 27.600761 8.600398999999999, 27.600761 8.582432000000001, 27.591778 8.582432000000001, 27.591778 8.591416000000001, 27.582795 8.591416000000001, 27.582795 8.600398999999999))",77141.0,Tropic - warm / subhumid
62,2147483647,3980,South Sudan,Lankien,town,8.525525300000002,32.061513899999994,"POLYGON ((32.056426 8.528532999999999, 32.06541 8.528532999999999, 32.06541 8.519550000000001, 32.056426 8.519550000000001, 32.056426 8.528532999999999))",8313.0,Tropic - warm / subhumid
63,2147483647,2573,South Sudan,Khorfulus,town,9.3145614,31.5847456,"POLYGON ((31.5893 9.337021, 31.598283 9.337021, 31.598283 9.328037999999999, 31.5893 9.328037999999999, 31.5893 9.319054, 31.598283 9.319054, 31.598283 9.310071000000001, 31.607267 9.310071000000001, 31.607267 9.301088, 31.5893 9.301088, 31.5893 9.310071000000001, 31.571334 9.310071000000001, 31.571334 9.328037999999999, 31.580317 9.328037999999999, 31.5893 9.328037999999999, 31.5893 9.337021))",25456.0,Tropic - warm / semiarid
64,2147483647,4164,South Sudan,Rupkuai,town,8.3902359,30.080375,"POLYGON ((30.07114 8.393784999999999, 30.089106 8.393784999999999, 30.089106 8.375819, 30.07114 8.375819, 30.07114 8.393784999999999))",10900.0,Tropic - warm / semiarid
65,2147483647,2709,South Sudan,Pachong,town,6.6945716,29.780415,"POLYGON ((29.756728 6.713928, 29.765711 6.713928, 29.765711 6.704944, 29.774695 6.704944, 29.774695 6.713928, 29.783678 6.713928, 29.783678 6.695961, 29.792661 6.695961, 29.792661 6.686978, 29.810627 6.686978, 29.810627 6.677995, 29.819611 6.677995, 29.819611 6.669012, 29.801644 6.669012, 29.801644 6.677995, 29.792661 6.677995, 29.792661 6.686978, 29.783678 6.686978, 29.783678 6.695961, 29.765711 6.695961, 29.765711 6.704944, 29.756728 6.704944, 29.756728 6.713928))",8726.0,Tropic - warm / subhumid
66,2147483647,2583,South Sudan,Nimni,town,9.306616900000002,30.0296974,"POLYGON ((30.017241 9.328037999999999, 30.044191 9.328037999999999, 30.044191 9.301088, 30.035207 9.301088, 29.999275 9.301088, 29.999275 9.319054, 30.008258 9.319054, 30.017241 9.319054, 30.017241 9.328037999999999))",15578.0,Tropic - warm / semiarid
67,2147483647,4020,South Sudan,Riang,town,8.4982771,31.886373699999996,"POLYGON ((31.876762 8.501583999999999, 31.885746 8.501583999999999, 31.885746 8.492599999999999, 31.894729 8.492599999999999, 31.894729 8.483617000000001, 31.885746 8.483617000000001, 31.885746 8.492599999999999, 31.876762 8.492599999999999, 31.876762 8.501583999999999))",3557.0,Tropic - warm / subhumid
68,2147483647,4059,South Sudan,Weenyal,town,8.2969022,31.968800199999997,"POLYGON ((31.957611 8.312937, 31.966594 8.312937, 31.966594 8.303953, 31.975578 8.303953, 31.975578 8.285987, 31.966594 8.285987, 31.966594 8.303953, 31.957611 8.303953, 31.957611 8.312937))",9750.0,Tropic - warm / subhumid
69,2147483647,3921,South Sudan,Motot,town,8.1647526,32.0489069,"POLYGON ((32.03846 8.169205, 32.056426 8.169205, 32.056426 8.160221999999999, 32.03846 8.160221999999999, 32.03846 8.169205))",5222.0,Tropic - warm / subhumid
70,2147483647,3672,South Sudan,Yuai,town,7.9071436,31.8879957,"POLYGON ((31.876762 7.908693, 31.885746 7.908693, 31.885746 7.917676, 31.894729 7.917676, 31.894729 7.89971, 31.885746 7.89971, 31.876762 7.89971, 31.876762 7.908693))",13184.0,Tropic - warm / subhumid
71,2147483647,3874,South Sudan,Pulchol,town,8.1297627,31.9536718,"POLYGON ((31.948628 8.133273000000001, 31.957611 8.133273000000001, 31.957611 8.142256, 31.966594 8.142256, 31.966594 8.133273000000001, 31.957611 8.133273000000001, 31.957611 8.124288999999999, 31.948628 8.124288999999999, 31.948628 8.133273000000001))",3296.0,Tropic - warm / subhumid
72,2147483647,3545,South Sudan,Bauw,town,8.8413888,29.728041700000002,"POLYGON ((29.720795 8.851927999999999, 29.729779 8.851927999999999, 29.729779 8.833962, 29.720795 8.833962, 29.720795 8.851927999999999))",3231.0,Tropic - warm / semiarid
73,2147483647,3066,South Sudan,Mabior,town,7.1653966,31.406972800000002,"POLYGON ((31.400653 7.172071, 31.409636 7.172071, 31.409636 7.163087, 31.400653 7.163087, 31.400653 7.172071))",2528.0,Tropic - warm / subhumid
74,2147483647,2007,South Sudan,Yida,town,10.1026808,30.092954100000004,"POLYGON ((30.080123 10.127542, 30.089106 10.127542, 30.089106 10.118559, 30.09809 10.118559, 30.09809 10.100593, 30.107073 10.100593, 30.107073 10.091609, 30.09809 10.091609, 30.080123 10.091609, 30.080123 10.100593, 30.07114 10.100593, 30.07114 10.109576, 30.080123 10.109576, 30.080123 10.127542))",18062.0,Tropic - warm / semiarid
75,2147483647,2080,South Sudan,Doro,town,9.9755724,33.7511143,"POLYGON ((33.727301 10.001777, 33.763234 10.001777, 33.763234 9.992794, 33.772217 9.992794, 33.772217 9.974828, 33.763234 9.974828, 33.736284 9.974828, 33.736284 9.956861, 33.727301 9.956861, 33.718318 9.956861, 33.718318 9.965845, 33.727301 9.965845, 33.727301 9.974828, 33.736284 9.974828, 33.736284 9.983810999999999, 33.727301 9.983810999999999, 33.727301 10.001777))",12428.0,Tropic - warm / subhumid
76,2147483647,2010,South Sudan,Kaya,town,10.099088900000002,33.5857996,"POLYGON ((33.574587 10.127542, 33.592553 10.127542, 33.592553 10.118559, 33.601536 10.118559, 33.601536 10.091609, 33.592553 10.091609, 33.592553 10.082626, 33.58357 10.082626, 33.58357 10.091609, 33.574587 10.091609, 33.574587 10.127542))",40908.0,Tropic - warm / subhumid
77,2147483647,3234,South Sudan,Poktap,town,7.4566724,31.4117265,"POLYGON ((31.400653 7.468516, 31.418619 7.468516, 31.418619 7.45055, 31.427603 7.45055, 31.427603 7.441567, 31.418619 7.441567, 31.418619 7.45055, 31.400653 7.45055, 31.400653 7.468516))",5645.0,Tropic - warm / subhumid
78,2147483647,2822,South Sudan,,town,6.879214500000001,31.3696143,"POLYGON ((31.355737 6.884608, 31.382687 6.884608, 31.382687 6.866642, 31.373704 6.866642, 31.373704 6.875625, 31.355737 6.875625, 31.355737 6.884608))",6426.0,Tropic - warm / subhumid
79,2147483647,1558,South Sudan,Mulbok,town,11.1534155,32.6808913,"POLYGON ((32.676267 11.16061, 32.694233 11.16061, 32.694233 11.151626, 32.68525 11.151626, 32.68525 11.142643, 32.694233 11.142643, 32.694233 11.13366, 32.676267 11.13366, 32.676267 11.16061))",6029.0,Tropic - warm / semiarid
80,2147483647,3231,South Sudan,Wernyol,town,7.3323594,31.4135075,"POLYGON ((31.400653 7.351735, 31.409636 7.351735, 31.409636 7.342751, 31.418619 7.342751, 31.418619 7.324785, 31.409636 7.324785, 31.409636 7.342751, 31.400653 7.342751, 31.400653 7.351735))",5508.0,Tropic - warm / subhumid
81,2147483647,3249,South Sudan,Duk Payuel,town,7.482969199999999,31.5171266,"POLYGON ((31.508451 7.486483, 31.526418 7.486483, 31.526418 7.477499, 31.508451 7.477499, 31.508451 7.486483))",8938.0,Tropic - warm / subhumid
82,2147483647,2633,South Sudan,Adiang,town,9.2915064,31.408825899999997,"POLYGON ((31.400653 9.301088, 31.409636 9.301088, 31.409636 9.283122000000001, 31.400653 9.283122000000001, 31.39167 9.283122000000001, 31.39167 9.292104999999999, 31.400653 9.292104999999999, 31.400653 9.301088))",4148.0,Tropic - warm / semiarid
83,2147483647,2546,South Sudan,Atar,town,9.3374599,31.4078842,"POLYGON ((31.39167 9.346004000000001, 31.418619 9.346004000000001, 31.418619 9.337021, 31.409636 9.337021, 31.409636 9.328037999999999, 31.400653 9.328037999999999, 31.400653 9.319054, 31.39167 9.319054, 31.39167 9.328037999999999, 31.400653 9.328037999999999, 31.400653 9.337021, 31.39167 9.337021, 31.39167 9.346004000000001))",13531.0,Tropic - warm / semiarid
84,2147483647,2628,South Sudan,Padak,town,6.431088799999999,31.5535968,"POLYGON ((31.544384 6.453415, 31.544384 6.444432, 31.553367 6.444432, 31.553367 6.435449, 31.562351 6.435449, 31.562351 6.426465, 31.544384 6.426465, 31.544384 6.444432, 31.535401 6.444432, 31.535401 6.453415, 31.544384 6.453415, 31.544384 6.462398, 31.553367 6.462398, 31.553367 6.453415, 31.544384 6.453415))",6283.0,Tropic - warm / subhumid
85,2147483647,3836,South Sudan,KWICH,town,8.6061672,32.899845299999996,"POLYGON ((32.873897 8.627348, 32.900847 8.627348, 32.900847 8.618365000000001, 32.90983 8.618365000000001, 32.90983 8.600398999999999, 32.891864 8.600398999999999, 32.891864 8.609382, 32.873897 8.609382, 32.873897 8.627348))",35660.0,Tropic - warm / subhumid
86,2147483647,3266,South Sudan,Yargot,town,8.9993986,27.5038142,"POLYGON ((27.492963 9.013626, 27.501946 9.013626, 27.501946 9.004643, 27.510929 9.004643, 27.510929 9.013626, 27.519912 9.013626, 27.519912 9.004643, 27.528896 9.004643, 27.528896 8.995659, 27.537879 8.995659, 27.537879 8.977693, 27.528896 8.977693, 27.519912 8.977693, 27.519912 8.986675999999999, 27.510929 8.986675999999999, 27.510929 8.995659, 27.48398 8.995659, 27.48398 9.004643, 27.492963 9.004643, 27.492963 9.013626))",87360.0,Tropic - warm / subhumid
87,2147483647,3103,South Sudan,Mangar Angui,town,9.0437349,27.416129100000003,"POLYGON ((27.412114 9.049559, 27.421097 9.049559, 27.421097 9.040575, 27.412114 9.040575, 27.412114 9.049559))",3360.0,Tropic - warm / semiarid
88,2147483647,3141,South Sudan,Madhol,town,9.0355212,27.695859600000002,"POLYGON ((27.672627 9.040575, 27.699576 9.040575, 27.699576 9.031592, 27.672627 9.031592, 27.672627 9.040575))",13440.0,Tropic - warm / semiarid
89,97922073,2388,South Sudan,Juba,city,4.8472017,31.595165500000004,"POLYGON ((31.580317 4.773557, 31.580317 4.764574, 31.571334 4.764574, 31.571334 4.773557, 31.535401 4.773557, 31.535401 4.782541, 31.526418 4.782541, 31.526418 4.791524, 31.535401 4.791524, 31.535401 4.800507, 31.517435 4.800507, 31.517435 4.818473, 31.499468 4.818473, 31.499468 4.845423, 31.490485 4.845423, 31.490485 4.863389, 31.454552 4.863389, 31.454552 4.854406, 31.445569 4.854406, 31.445569 4.872372, 31.490485 4.872372, 31.499468 4.872372, 31.499468 4.881356, 31.508451 4.881356, 31.508451 4.890339, 31.517435 4.890339, 31.526418 4.890339, 31.526418 4.899322, 31.535401 4.899322, 31.535401 4.890339, 31.544384 4.890339, 31.544384 4.899322, 31.553367 4.899322, 31.553367 4.908305, 31.562351 4.908305, 31.562351 4.917288, 31.571334 4.917288, 31.580317 4.917288, 31.580317 4.926272, 31.607267 4.926272, 31.607267 4.917288, 31.61625 4.917288, 31.61625 4.908305, 31.607267 4.908305, 31.607267 4.890339, 31.598283 4.890339, 31.598283 4.881356, 31.607267 4.881356, 31.607267 4.872372, 31.61625 4.872372, 31.61625 4.863389, 31.625233 4.863389, 31.625233 4.845423, 31.61625 4.845423, 31.61625 4.818473, 31.625233 4.818473, 31.625233 4.827456, 31.634216 4.827456, 31.634216 4.818473, 31.643199 4.818473, 31.643199 4.80949, 31.652183 4.80949, 31.652183 4.800507, 31.661166 4.800507, 31.661166 4.791524, 31.670149 4.791524, 31.670149 4.782541, 31.661166 4.782541, 31.643199 4.782541, 31.643199 4.773557, 31.634216 4.773557, 31.634216 4.764574, 31.625233 4.764574, 31.625233 4.782541, 31.61625 4.782541, 31.61625 4.791524, 31.5893 4.791524, 31.5893 4.773557, 31.580317 4.773557))",464306.0,Tropic - warm / subhumid
90,210325994,4033,South Sudan,Leer,city,8.304912700000001,30.1419924,"POLYGON ((30.134022 8.285987, 30.143006 8.285987, 30.143006 8.294969999999999, 30.125039 8.294969999999999, 30.125039 8.312937, 30.116056 8.312937, 30.116056 8.303953, 30.107073 8.303953, 30.107073 8.312937, 30.089106 8.312937, 30.089106 8.32192, 30.080123 8.32192, 30.080123 8.330902999999999, 30.09809 8.330902999999999, 30.09809 8.32192, 30.134022 8.32192, 30.134022 8.330902999999999, 30.143006 8.330902999999999, 30.143006 8.32192, 30.151989 8.32192, 30.151989 8.303953, 30.160972 8.303953, 30.160972 8.285987, 30.151989 8.285987, 30.143006 8.285987, 30.143006 8.277004, 30.134022 8.277004, 30.134022 8.285987))",49227.0,Tropic - warm / subhumid
91,210414793,2280,South Sudan,Malakal,city,9.5410608,31.6504255,"POLYGON ((31.652183 9.58855, 31.661166 9.58855, 31.661166 9.579567000000001, 31.688115 9.579567000000001, 31.688115 9.570584, 31.679132 9.570584, 31.670149 9.570584, 31.670149 9.561601, 31.688115 9.561601, 31.688115 9.543634000000001, 31.679132 9.543634000000001, 31.679132 9.534651, 31.688115 9.534651, 31.688115 9.507702, 31.697099 9.507702, 31.697099 9.498718, 31.706082 9.498718, 31.706082 9.489735, 31.697099 9.489735, 31.679132 9.489735, 31.679132 9.471769, 31.670149 9.471769, 31.661166 9.471769, 31.661166 9.462785999999999, 31.652183 9.462785999999999, 31.652183 9.471769, 31.661166 9.471769, 31.661166 9.480752000000001, 31.652183 9.480752000000001, 31.652183 9.516685000000001, 31.643199 9.516685000000001, 31.643199 9.534651, 31.634216 9.534651, 31.634216 9.552618000000001, 31.643199 9.552618000000001, 31.643199 9.561601, 31.652183 9.561601, 31.652183 9.570584, 31.661166 9.570584, 31.661166 9.579567000000001, 31.652183 9.579567000000001, 31.652183 9.58855))",188370.0,Tropic - warm / semiarid
92,227880231,3496,South Sudan,Akobo,city,7.7928238,33.0031368,"POLYGON ((33.008645 7.764962, 33.008645 7.755978, 32.999662 7.755978, 32.999662 7.773945, 32.990679 7.773945, 32.990679 7.782928, 32.981696 7.782928, 32.981696 7.791911, 32.990679 7.791911, 32.990679 7.809878, 32.999662 7.809878, 32.999662 7.818861, 32.990679 7.818861, 32.990679 7.827844, 32.999662 7.827844, 32.999662 7.818861, 33.008645 7.818861, 33.008645 7.809878, 33.017628 7.809878, 33.017628 7.791911, 33.008645 7.791911, 33.008645 7.782928, 33.017628 7.782928, 33.017628 7.764962, 33.008645 7.764962))",112855.0,Tropic - warm / subhumid
93,227880249,3926,South Sudan,Waat,city,8.1783702,32.151843199999995,"POLYGON ((32.146258 8.187172, 32.155242 8.187172, 32.155242 8.169205, 32.146258 8.169205, 32.146258 8.187172))",17940.0,Tropic - warm / subhumid
94,228735754,2265,South Sudan,Yei,city,4.0926733,30.6773928,"POLYGON ((30.664031 4.063885, 30.664031 4.054902, 30.673014 4.054902, 30.673014 4.045918, 30.664031 4.045918, 30.664031 4.054902, 30.655048 4.054902, 30.655048 4.072868, 30.637081 4.072868, 30.637081 4.090834, 30.646065 4.090834, 30.646065 4.108801, 30.655048 4.108801, 30.655048 4.126767, 30.673014 4.126767, 30.681997 4.126767, 30.681997 4.13575, 30.690981 4.13575, 30.690981 4.126767, 30.681997 4.126767, 30.681997 4.117784, 30.690981 4.117784, 30.690981 4.108801, 30.708947 4.108801, 30.708947 4.081851, 30.699964 4.081851, 30.699964 4.072868, 30.690981 4.072868, 30.681997 4.072868, 30.681997 4.063885, 30.673014 4.063885, 30.664031 4.063885))",277285.0,Tropic - warm / subhumid
95,234617069,3609,South Sudan,Aweil,city,8.7682451,27.397576500000003,"POLYGON ((27.394148 8.798029, 27.403131 8.798029, 27.403131 8.789046000000001, 27.412114 8.789046000000001, 27.412114 8.74413, 27.403131 8.74413, 27.394148 8.74413, 27.394148 8.753113000000001, 27.385164 8.753113000000001, 27.385164 8.74413, 27.349232 8.74413, 27.349232 8.77108, 27.358215 8.77108, 27.358215 8.780063, 27.367198 8.780063, 27.367198 8.77108, 27.376181 8.77108, 27.376181 8.780063, 27.394148 8.780063, 27.403131 8.780063, 27.403131 8.789046000000001, 27.394148 8.789046000000001, 27.394148 8.798029))",239149.0,Tropic - warm / subhumid
96,237193709,3410,South Sudan,Wau,city,7.6999269,27.991003499999998,"POLYGON ((28.013988 7.693096, 28.013988 7.666146, 28.022971 7.666146, 28.022971 7.657163, 27.978055 7.657163, 27.978055 7.666146, 27.969072 7.666146, 27.969072 7.67513, 27.960089 7.67513, 27.960089 7.684113, 27.951106 7.684113, 27.951106 7.693096, 27.942123 7.693096, 27.942123 7.702079, 27.951106 7.702079, 27.951106 7.729029, 27.960089 7.729029, 27.960089 7.738012, 27.969072 7.738012, 27.969072 7.755978, 27.987039 7.755978, 27.987039 7.746995, 28.005005 7.746995, 28.005005 7.702079, 28.022971 7.702079, 28.022971 7.693096, 28.013988 7.693096))",334243.0,Tropic - warm / subhumid
97,237257414,2549,South Sudan,Bor,city,6.203992700000001,31.558728499999997,"POLYGON ((31.562351 6.147986, 31.571334 6.147986, 31.571334 6.15697, 31.553367 6.15697, 31.553367 6.165953, 31.562351 6.165953, 31.562351 6.192902, 31.553367 6.192902, 31.553367 6.201885, 31.544384 6.201885, 31.544384 6.255785, 31.553367 6.255785, 31.562351 6.255785, 31.562351 6.264768, 31.580317 6.264768, 31.580317 6.237818, 31.5893 6.237818, 31.5893 6.228835, 31.598283 6.228835, 31.598283 6.219852, 31.607267 6.219852, 31.607267 6.192902, 31.598283 6.192902, 31.571334 6.192902, 31.571334 6.183919, 31.580317 6.183919, 31.580317 6.147986, 31.571334 6.147986, 31.571334 6.139003, 31.562351 6.139003, 31.562351 6.147986))",177616.0,Tropic - warm / subhumid
98,238717535,3882,South Sudan,Ayod,city,8.123708599999999,31.412492600000004,"POLYGON ((31.400653 8.142256, 31.418619 8.142256, 31.418619 8.115306, 31.400653 8.115306, 31.400653 8.142256))",30429.0,Tropic - warm / subhumid
99,240434360,1897,South Sudan,Melut,city,10.4395036,32.208180600000006,"POLYGON ((32.191174 10.45992, 32.209141 10.45992, 32.209141 10.450937, 32.218124 10.450937, 32.218124 10.441954, 32.209141 10.441954, 32.209141 10.432971, 32.173208 10.432971, 32.173208 10.450937, 32.182191 10.450937, 32.191174 10.450937, 32.191174 10.45992))",11160.0,Tropic - warm / semiarid
100,241778448,2767,South Sudan,Pibor,city,6.7985679,33.1318968,"POLYGON ((33.116444 6.80376, 33.125427 6.80376, 33.125427 6.821726, 33.13441 6.821726, 33.13441 6.794776, 33.143393 6.794776, 33.143393 6.77681, 33.13441 6.77681, 33.13441 6.785793, 33.116444 6.785793, 33.116444 6.80376))",13944.0,Tropic - warm / subhumid
101,241883142,3146,South Sudan,Tonj,city,7.273716900000001,28.6844299,"POLYGON ((28.669762 7.261903, 28.669762 7.252919, 28.651795 7.252919, 28.651795 7.279869, 28.660778 7.279869, 28.660778 7.288852, 28.678745 7.288852, 28.678745 7.279869, 28.687728 7.279869, 28.687728 7.261903, 28.678745 7.261903, 28.669762 7.261903))",102773.0,Tropic - warm / subhumid
102,435669247,2349,South Sudan,Yambio,city,4.5680716,28.39767,"POLYGON ((28.436198 4.566944, 28.436198 4.557961, 28.427215 4.557961, 28.418232 4.557961, 28.418232 4.548977, 28.409249 4.548977, 28.409249 4.539994, 28.373316 4.539994, 28.373316 4.557961, 28.364333 4.557961, 28.364333 4.593893, 28.382299 4.593893, 28.391282 4.593893, 28.391282 4.61186, 28.409249 4.61186, 28.409249 4.593893, 28.418232 4.593893, 28.418232 4.58491, 28.436198 4.58491, 28.436198 4.575927, 28.445182 4.575927, 28.445182 4.566944, 28.436198 4.566944))",214903.0,Tropic - warm / subhumid
103,2096234512,2046,South Sudan,Nimule,city,3.5969348,32.0601419,"POLYGON ((32.083376 3.569809, 32.083376 3.560826, 32.074393 3.560826, 32.074393 3.542859, 32.06541 3.542859, 32.06541 3.551843, 32.056426 3.551843, 32.056426 3.569809, 32.06541 3.569809, 32.06541 3.578792, 32.056426 3.578792, 32.056426 3.587775, 32.03846 3.587775, 32.03846 3.614725, 32.029477 3.614725, 32.029477 3.623708, 32.06541 3.623708, 32.06541 3.614725, 32.074393 3.614725, 32.074393 3.596759, 32.083376 3.596759, 32.083376 3.605742, 32.101342 3.605742, 32.101342 3.596759, 32.092359 3.596759, 32.092359 3.578792, 32.101342 3.578792, 32.101342 3.569809, 32.092359 3.569809, 32.083376 3.569809))",242858.0,Tropic - warm / subhumid
104,2147483647,2681,South Sudan,Bentiu,city,9.2558478,29.803549699999998,"POLYGON ((29.792661 9.274139, 29.819611 9.274139, 29.819611 9.256171999999999, 29.810627 9.256171999999999, 29.810627 9.238206, 29.819611 9.238206, 29.819611 9.211256000000001, 29.810627 9.211256000000001, 29.792661 9.211256000000001, 29.792661 9.220238999999999, 29.783678 9.220238999999999, 29.783678 9.211256000000001, 29.774695 9.211256000000001, 29.774695 9.238206, 29.765711 9.238206, 29.765711 9.229222999999999, 29.756728 9.229222999999999, 29.756728 9.238206, 29.765711 9.238206, 29.765711 9.247189000000001, 29.774695 9.247189000000001, 29.774695 9.256171999999999, 29.783678 9.256171999999999, 29.783678 9.265155, 29.792661 9.265155, 29.792661 9.274139))",81969.0,Tropic - warm / semiarid
105,2147483647,1250,South Sudan,Renk,city,11.748914,32.816359000000006,"POLYGON ((32.811015 11.78045, 32.819998 11.78045, 32.819998 11.762484, 32.828981 11.762484, 32.828981 11.735534, 32.837964 11.735534, 32.837964 11.726551, 32.828981 11.726551, 32.828981 11.717568, 32.819998 11.717568, 32.819998 11.726551, 32.811015 11.726551, 32.811015 11.735534, 32.802032 11.735534, 32.802032 11.726551, 32.793048 11.726551, 32.793048 11.735534, 32.784065 11.735534, 32.784065 11.753501, 32.793048 11.753501, 32.802032 11.753501, 32.802032 11.762484, 32.793048 11.762484, 32.793048 11.771467, 32.802032 11.771467, 32.811015 11.771467, 32.811015 11.78045))",46003.0,Tropic - warm / semiarid
106,2147483647,2791,South Sudan,Rumbek,city,6.8063901,29.676748800000002,"POLYGON ((29.64893 6.830709, 29.657913 6.830709, 29.657913 6.839692, 29.684863 6.839692, 29.684863 6.821726, 29.702829 6.821726, 29.702829 6.785793, 29.693846 6.785793, 29.684863 6.785793, 29.684863 6.77681, 29.666896 6.77681, 29.666896 6.785793, 29.657913 6.785793, 29.657913 6.794776, 29.64893 6.794776, 29.64893 6.830709))",169845.0,Tropic - warm / subhumid
