,FID,lat,lon
161,161,-31.470059367363383,27.345415857152652
162,162,-33.00874974999999,17.916249749999995
163,163,-31.922916799983202,27.0054155000072
164,164,36.84958337499624,3.7037488749962506
165,165,-31.399583059998083,23.12374876000768
166,166,36.84819450000668,3.8870833333133317
167,167,-31.379582857146527,27.041843948966818
168,168,36.8495835,6.049582250015001
169,169,-31.387915937505618,26.357915312509373
170,170,36.837083760864694,6.645416173921097
171,171,-31.37026948789623,29.585121652256408
172,172,36.836442745558955,7.438685136083011
173,173,-31.077202061227812,28.36327239795936
174,174,-32.882360666673335,27.30652650000666
175,175,-33.862916000000006,25.603749
176,176,-33.6920825,25.820415499999996
177,177,-31.642083000000003,18.5287495
178,178,36.846174533057805,11.094658330583515
179,179,-30.96569391667167,22.125971166666666
180,180,-31.33109803305957,27.841627780989942
181,181,-30.885138555557777,29.670415666673332
182,182,-31.19902755556,28.239859805545
183,183,-31.356963908163443,29.546606418374168
184,184,36.845417,6.5745825
185,185,-30.71897674379326,25.100718900823196
186,186,-30.862916124985,29.851665874992502
187,187,36.83232174490006,7.646606510199879
188,188,-30.659484859861312,24.010611721447415
189,189,36.84263949999334,8.075971333326668
190,190,-30.57458318000432,29.885415260006244
191,191,36.83351217347218,9.837082785711836
192,192,-30.536600073396254,30.58795964404912
193,193,-33.525416,25.712082499999998
194,194,-31.000416249999997,26.32458225
195,195,-33.28999912500749,19.328749124985
196,196,-33.27680483333334,23.492637833333337
197,197,-30.379582833333334,30.694026833333336
198,198,-31.467083000000002,19.770416
199,199,-30.69532360185074,26.695878379630734
200,200,-30.301805027780006,30.74402697222001
201,201,-30.30180519445501,30.670416000000007
202,202,-33.9337495,20.074582499999998
203,203,-31.656249779999033,27.24374911999615
204,204,-30.296249875003745,27.093331937494373
205,205,36.837083500000006,8.1245825
206,206,-30.228392357148365,30.722201642859584
207,207,36.828749900019204,9.980415880003838
208,208,-29.854266211833792,30.900905353660512
209,209,-30.54300903703037,29.427823129629626
210,210,-30.401805388884444,27.713471388884443
211,211,-29.73236061111556,25.939860277768886
212,212,-32.89347133332667,27.531526500006663
213,213,36.7841591201225,5.847859748311827
214,214,-29.70019721537232,30.119976943906178
215,215,-29.62383601797145,30.3539724398685
216,216,-29.696749734391403,30.64274864319047
217,217,36.80905320868183,6.139734138422402
218,218,-29.812159038014794,30.632991576206
219,219,-30.144967334331497,27.47618516862606
220,220,-29.77124983333334,25.438471166666673
221,221,-29.72720206122781,30.740653622429914
222,222,-29.992083000000004,30.945415500000003
223,223,-29.621249600004802,24.095415899995192
224,224,-29.7879165,30.682915499999996
225,225,-31.983749500000002,27.603748999999997
226,226,-29.726011806121925,27.027558816316557
227,227,-29.737916500000008,27.0454155
228,228,-29.813710009077198,27.2418441734722
229,229,-30.962916,27.591249
230,230,-32.90458287500375,18.75999931249812
231,231,-33.296249499999995,23.491248999999996
232,232,-29.6962495,30.6954155
233,233,36.7000385317865,3.1017463339366853
234,234,-29.141086259385233,26.220569232861806
235,235,36.820417,3.6662495
236,236,-29.1254165,29.707915500000002
237,237,36.81625050000001,3.862082499999999
238,238,-29.11791655999952,25.420415799997595
239,239,36.81041711999617,4.16541605999808
240,240,-29.14537234072865,27.74453834072865
241,241,-29.649583180004313,30.970414899997596
242,242,-29.587916,31.053748999999996
243,243,-30.117082875003756,28.68708212499625
244,244,-29.69902766667333,30.756526500006675
245,245,-29.649583146670455,30.130971108888126
246,246,36.81208375,6.5641659999999975
247,247,-29.169166312498124,27.462082124996254
248,248,-29.583154275512477,26.672796969379885
249,249,36.81541705999808,7.335416119996157
250,250,-29.024027444442222,31.584304555557775
251,251,-29.125138753336426,31.397082213325973
252,252,-29.171249500000002,26.866248999999996
253,253,-29.654583000000002,30.920415499999997
254,254,-28.937916499999996,26.3329155
255,255,-33.496249500000005,21.270416000000004
256,256,-28.925416500000004,29.607915250014997
257,257,-33.8795825,25.620415499999996
258,258,-33.47680483333334,19.659305083328334
259,259,-33.33236066667333,19.317638499993333
260,260,-29.1985721998129,26.82560686804468
261,261,-32.890693611115566,27.78986027776889
262,262,-29.561991123460697,31.11902585183716
263,263,-29.7837495,30.6620825
264,264,-29.19439817901819,27.454674716052754
265,265,-28.89007691083642,27.888316665979445
266,266,-29.601250219981278,31.158748819995676
267,267,-28.864999729163124,28.057221423602297
268,268,-29.068977152897563,30.595415954543963
269,269,-29.085992908287523,31.4255437189218
270,270,-28.891002827166417,31.470724382713083
271,271,-29.0212495,24.6495825
272,272,-29.6399998749925,31.128749000000006
273,273,-28.76916656250562,28.25027695138563
274,274,36.80583368750188,6.512082875003752
275,275,-28.75180549999333,32.134304333326675
276,276,-33.1986301632667,27.11208207143347
277,277,-28.75458325,32.06208225000001
278,278,-29.599583059998082,30.193749119996163
279,279,-29.55180527778,31.100971277780005
280,280,-28.832360500006672,31.94819366667333
281,281,36.78916720833417,3.580137930556111
282,282,-28.734444344912525,24.74553149846072
283,283,-28.742083,32.103749
284,284,-29.031666500000004,24.584999000000003
285,285,36.80375050000001,6.6162495
286,286,-28.6629165,29.862082000000004
287,287,-30.237916500000004,30.782915499999998
288,288,-28.75458307142245,31.89660646939038
289,289,-32.9420825,28.007915250015003
290,290,-28.771249500000003,31.8579155
291,291,-33.145058918366644,18.666844540816673
292,292,-28.67310151234651,27.424119302469308
293,293,-30.412916,26.832915499999995
294,294,-28.700416416664996,20.96347127777333
295,295,-28.817082750015,24.799582500000003
296,296,-28.873813733735403,31.91080040235704
297,297,36.76803602186459,8.333851272386736
298,298,-28.54069416666667,25.239860166666666
299,299,-28.634212469133416,29.88245280863251
300,300,36.77994079082139,10.98886816836577
301,301,-28.479582999999995,30.258748879998077
302,302,-28.850416499999998,23.2495825
303,303,-28.693749619999036,26.457915350010207
304,304,-28.783749250000003,32.09958275
305,305,-28.522083009986922,27.00708199001308
306,306,-28.45153414335733,21.238098419681837
307,307,-33.460723101108535,18.72129345429954
308,308,-28.442083249985,30.249582499999995
309,309,-28.912916500000005,27.928749
310,310,-33.33652705556,20.02597144444
311,311,-33.04208249999999,27.853749249984997
312,312,-28.476805499993336,21.273193666673333
313,313,-29.66443123552732,22.735566991727552
314,314,-28.9087495,27.56208212499063
315,315,-28.777916459994238,20.615415779992325
316,316,-28.597337001889176,29.917154885637455
317,317,-28.66569416666668,32.019026833333335
318,318,36.731201412915176,5.036674264508059
319,319,-28.275661690308254,29.129239262973392
320,320,36.76312542187805,6.914166156251406
321,321,-28.24763888889111,29.100971222227777
322,322,-28.3254165,28.995415500000004
323,323,-28.664305166666665,24.72041583333333
324,324,-28.554583000000004,25.257915499999996
325,325,-28.220257558953794,28.31724108389744
326,326,-28.560312496089853,29.780311433595006
327,327,-28.208228730466146,30.663124101562566
328,328,-28.185138203704685,23.537082555557035
329,329,36.776666999999996,10.0558325
330,330,-28.1771322249078,30.161592192047355
331,331,-28.467083000000002,30.187082500000002
332,332,-28.419166125007497,24.309998625007495
333,333,-28.43374937499625,32.14541612500375
334,334,-28.32865728394724,23.06578625310066
335,335,-28.13874943999472,26.89791592000096
336,336,-28.3212495,23.041249
337,337,36.76763949999334,5.607916
338,338,-28.110352159775548,26.855672360925503
339,339,-29.737916500000008,30.591249000000005
340,340,-28.1962495,23.553749000000003
341,341,36.75708373999808,6.278749199990401
342,342,-28.11222207637715,24.85999893751188
343,343,36.755265293381896,7.73859797520801
344,344,-28.01529697957854,27.085891367346246
345,345,-28.542082999999998,21.166248999999997
346,346,-27.969106524897,26.810653954697987
347,347,-28.42791667999856,32.18541567999856
348,348,-28.342083,31.416249
349,349,-28.529582857146533,24.51208207142245
350,350,-28.571250299983195,29.822082739993764
351,351,-29.18236050000667,31.412081666686667
352,352,-27.976805069451242,27.019026930563744
353,353,-27.9759063278592,26.728993994813326
354,354,-29.158749500000003,31.416248999999997
355,355,-29.24737307915816,26.705340665510914
356,356,-27.917777631957843,24.82666552083729
357,357,-27.912916150003,25.157082300000003
358,358,36.73495607265533,3.700735323684288
359,359,-27.8587495,25.912082499999997
360,360,36.75062495313179,3.83499928124672
361,361,-27.858428994084154,26.76400545857983
362,362,36.73443219111289,3.9596204266558903
363,363,-27.773859009645285,30.112923891188515
364,364,36.752361305545016,4.196804944440001
365,365,-27.77611098958162,30.802707286461843
366,366,36.74721415186192,4.349991344672159
367,367,-27.761725704083382,29.92517775509994
368,368,-28.112915874996254,31.82458262500375
369,369,-28.08583275000375,27.140207031245314
370,370,-28.295608642013377,26.144774757390895
371,371,-27.752202285706943,26.63827278572653
372,372,-27.737916333326666,30.109304555557777
373,373,-28.292082999999998,22.995415499999996
374,374,-28.071249999999996,26.873193888879996
375,375,-28.170832907499115,30.23291557499715
376,376,36.758750379998084,10.015416120001921
377,377,-27.730416489997122,29.935415469997366
378,378,-28.925416499999997,27.912082499999997
379,379,-27.656963969379884,28.132320275512473
380,380,-28.467083,30.1579155
381,381,-27.892083,25.1245825
382,382,-27.8807734999951,27.9132729999951
383,383,-27.8490275,28.967638083328335
384,384,36.745417,3.8995824999999997
385,385,-27.6399995,25.572498999999997
386,386,-27.835138444440002,25.913470944440004
387,387,-27.83595549307355,26.368945347755517
388,388,36.71335988539794,4.075070485596577
389,389,-27.57125012500375,24.73499843750563
390,390,-27.754582800012,24.802082499992796
391,391,-27.778301029586178,24.683877381664505
392,392,36.751666812486874,4.895416
393,393,-27.4504165,23.457915500000002
394,394,-27.774027666673337,29.95097149999334
395,395,-28.298630938772188,29.013272397959355
396,396,-27.53791647999923,24.794082328797455
397,397,36.74708361999903,6.421248660006721
398,398,-27.417082999999998,32.216249
399,399,-28.288842580254244,31.427823141973903
400,400,36.73470278571918,7.108213544645727
401,401,-27.382360555560005,26.63395732811586
402,402,-27.7274998749925,29.970415875015
403,403,-27.653214787038717,27.22464468199621
404,404,-27.385833,23.462082125007502
405,405,-27.32124987500375,25.98916531249813
406,406,-27.309128471069645,23.343900706618108
407,407,-28.331805157778078,27.626526775559523
408,408,-27.983595289447727,30.721341578189072
409,409,-27.96958324000384,24.76708237999808
410,410,-27.94104131250375,22.741249000000007
411,411,-27.392083,23.4329155
412,412,-27.269582833333864,28.503193477777955
413,413,-27.64486116668,25.599582583338336
414,414,-27.194056560942204,25.312082342110916
415,415,-27.6212495,32.366248999999996
416,416,-27.80079527685806,28.439355252058455
417,417,-27.779583199988004,26.660415499992798
418,418,-27.358749500000005,30.141249249985
419,419,36.73523195678782,4.434304962960988
420,420,-27.06447930469723,32.23239464843926
421,421,-27.428825392564598,32.081021504139265
422,422,-27.025795276858062,28.61435497935003
423,423,-30.15534060743541,30.065112611574662
424,424,-28.3212495,31.441249000000003
425,425,-28.1504165,31.878749249985006
426,426,-27.112916374996253,31.19958237499625
427,427,-27.4129165,32.228749
428,428,-27.442083125008747,23.434304458330423
429,429,-27.39458308000336,23.49708232000144
430,430,-27.0203234032916,30.795106819609128
431,431,-27.401805499993333,30.823193666673326
432,432,-27.948630755107637,27.56089155102495
433,433,-27.235833,26.239165500000002
434,434,-27.20718750391015,25.978748937501415
435,435,36.72480298060166,9.190591163436244
436,436,-26.956775940441823,26.634889375340343
437,437,-28.587916499999995,29.837082499999998
438,438,-28.329583,24.216249000000005
439,439,36.72458343182029,3.55374956817971
440,440,-26.85581786694051,26.663007992805213
441,441,-27.217082875003747,26.27041587500375
442,442,-27.6379165,32.382915499999996
443,443,-26.948901403919464,29.231211134808536
444,444,-27.5754165,24.753749
445,445,-26.846824612365207,26.810646555286418
446,446,-27.192082999999997,32.216249
447,447,-26.961064574073326,24.739860166673335
448,448,36.73125012998537,7.22208256999904
449,449,-26.73791612499625,26.418332312498126
450,450,36.7370835,7.3162495
451,451,-26.69867224485919,27.84008613804893
452,452,-26.908749500000003,27.8870825
453,453,-26.936249420010565,26.730416079989443
454,454,-27.192083,26.953749000000002
455,455,-26.68606423456338,25.455601043202552
456,456,-26.806963816330907,25.9989866530733
457,457,-26.645902814237562,27.93013793056758
458,458,-27.567083,24.182915500000004
459,459,-27.0087495,32.278749000000005
460,460,-26.986130790811522,26.675177474482624
461,461,-26.810352165677227,27.81977477219555
462,462,-26.889640554096726,26.594553705704378
463,463,36.728750500000004,6.8579159999999995
464,464,-26.609212475306258,27.904675006171775
465,465,-26.65666631249813,27.980832687501874
466,466,-26.86662003086584,32.03986003703901
467,467,-26.767082999999996,26.424582499999996
468,468,36.7245835,7.724582500000001
469,469,-26.565694166666663,27.94402683333334
470,470,-28.40624970999436,26.703749000000002
471,471,-26.550582748796245,29.081082363196238
472,472,36.728750500000004,10.957915999999999
473,473,-26.532360500006675,30.023193666673333
474,474,-26.85041674998499,27.85513794444
475,475,-26.529699550439524,27.84955333091879
476,476,-27.87263874999501,26.68847116666667
477,477,-27.058749249999995,32.20791524999999
478,478,-26.496249554339514,31.353749043483873
479,479,-26.518471677782404,29.97708224000384
480,480,-26.7712495,27.9829155
481,481,-26.529583,31.191248999999996
482,482,-26.621249500000005,27.9620825
483,483,-28.30180549999334,23.084304333326667
484,484,-27.40291626000624,24.72374918000432
485,485,-26.771250166663336,27.846804888891118
486,486,-26.509305224449125,29.201526835545117
487,487,-26.475416499999998,31.3995825
488,488,-26.554583,24.866249000000003
489,489,-26.58214709467024,18.141569588749313
490,490,-28.12402761111889,25.502360444435553
491,491,-26.50291638000096,27.465415739998075
492,492,-26.460942734077655,29.464713907203894
493,493,-33.08999912500751,18.04229121874719
494,494,-26.401635846971132,27.85944004803563
495,495,-29.532360611115557,31.214860277768885
496,496,-26.5087495,29.128749000000003
497,497,-26.483749500000005,27.49263788888778
498,498,-26.422083329996283,25.197082709994355
499,499,36.707917,3.5120825
500,500,-26.401805194439998,31.18985980556
501,501,-26.45041625,31.19958225
502,502,-26.4587495,27.770415499999995
503,503,-26.6462495,15.166249500000001
504,504,-26.471249999999998,29.112082000000004
505,505,36.70282418518073,4.196341814819259
506,506,-26.392083000000003,30.437082500000006
507,507,-26.496249500000005,29.041248999999997
508,508,-26.499583479987518,25.3704158000192
509,509,36.70930583333334,6.756527166666666
510,510,-26.383154275512478,27.620415928570207
511,511,36.70136927550373,6.8579159999999995
512,512,-26.19086800097417,28.102745089130135
513,513,-26.5129165,29.066249
514,514,-26.450416500000003,31.953749
515,515,-26.4379165,31.9245825
516,516,-27.899027555560007,29.992637944440002
517,517,36.674338787202025,3.592965107264482
518,518,-26.169583080003356,29.193749080003364
519,519,-26.526805277779996,25.806526722220003
520,520,-26.357360722219994,27.83152672222
521,521,-26.1879161250075,28.359999
522,522,-27.408749500000003,29.878749000000003
523,523,-26.22720147449771,27.700772923471707
524,524,36.68430577778,7.739860322215201
525,525,-26.38374925,31.15791525
526,526,-27.92624973000468,26.808748879998078
527,527,-33.416249200002405,19.197082500007202
528,528,-33.400416,25.482915500000004
529,529,-33.370207265627585,19.304790671869608
530,530,36.69958375000001,10.941249250000002
531,531,-26.158749500000003,29.716249
532,532,-26.164431826438882,26.159430644638796
533,533,-26.25624940000882,29.26430462222286
534,534,-26.390694277768887,30.456526611115557
535,535,-26.169288972318565,27.692474458486675
536,536,-27.596249900002398,32.32708234000144
537,537,-26.136829320731042,28.439377037074625
538,538,-26.41499959374953,29.089165406250462
539,539,-26.208749499999996,31.924582500000003
540,540,36.695417,4.6662495
541,541,-26.112916500000004,29.407915499999998
542,542,36.681991080247734,4.854212126536687
543,543,-26.328194249993338,27.319026916680002
544,544,-26.365694277768892,27.656526611115552
545,545,-26.181249500007205,28.432082200002398
546,546,-26.452499500000002,27.380832499999993
547,547,-26.4587495,31.303749
548,548,-27.4254165,30.816249
549,549,-33.43374962500374,25.970416125003748
550,550,-26.1337495,29.7329155
551,551,-26.35142192092568,27.38909366944493
552,552,-26.0962495,28.162082499999997
553,553,-26.431185581357276,28.486761656796716
554,554,-26.352202377548398,28.495416071432246
555,555,-26.12217577161128,28.2611560617265
556,556,-26.3707286406264,28.919894953113282
557,557,-26.192082750015,27.749582500000002
558,558,-29.377667018893536,31.26026255759958
559,559,-29.358749500000002,30.524582749985004
560,560,-26.6441661250075,27.884998625007505
561,561,-27.617083000000004,32.0329155
562,562,36.68430572223111,4.267638388884445
563,563,-26.04958318000433,29.05708178001872
564,564,-26.421249500000002,28.195415499999996
565,565,36.67875009090314,6.720416
566,566,-26.08458294000192,29.328748999999995
567,567,-26.254583,25.5495825
568,568,-26.10041624999999,28.28291574999999
569,569,-26.31847183333333,26.81208266666667
570,570,-33.393471138891115,25.44402702779222
571,571,-26.320059367363378,27.652558653058076
572,572,-26.050416499999997,31.812082500000002
573,573,-26.257360611115562,29.117637722231116
574,574,36.68152805556,10.289860555559999
575,575,-26.023432159300796,32.936487008502155
576,576,-26.328507603022707,27.85589924558229
577,577,-26.093471944439997,29.45930444444
578,578,-25.878057951039903,32.55487217108109
579,579,-26.066666406247872,25.84729080937947
580,580,-26.071249500000004,26.574582499999998
581,581,-26.059582520012473,25.570415800019195
582,582,-26.332360722220002,27.975971277780005
583,583,-26.054582999999997,29.332915499999995
584,584,36.66587157025325,4.505264900836905
585,585,-25.958749249999997,31.24958274999999
586,586,-26.285138388881105,27.6995825
587,587,-26.346249499999995,28.4579155
588,588,-26.0879165,25.907915499999998
589,589,-26.296249499999995,28.4954155
590,590,-26.267083,28.5120825
591,591,-26.158749500000003,28.378749000000003
592,592,-25.9587495,25.4745825
593,593,-26.33270781250375,26.315207312503752
594,594,36.6600003541623,5.169027000008329
595,595,-26.025416500000002,29.366249249984996
596,596,36.66541705999808,5.470416599980803
597,597,-25.929119925930376,28.17180444444
598,598,36.665655204082675,5.784701959190323
599,599,-26.279582999999995,29.132915500000003
600,600,-26.276805277779996,31.081526722219994
601,601,36.65106235327439,6.842458696674826
602,602,-25.932613210743398,28.009051880159742
603,603,36.66208392857756,7.0763680612278135
604,604,-25.9212495,28.103749
605,605,36.65027797221999,9.6120826249925
606,606,-25.893018447105145,29.240313593710436
607,607,-29.521249500000003,28.6079155
608,608,-25.99863072449627,29.0335107346909
609,609,-29.34486102779222,21.155137805554443
610,610,-26.320744451335955,31.133546901748378
611,611,-25.947916619999035,28.042082260001916
612,612,-29.328194352779214,27.517498800002894
613,613,-26.0837495,29.4370825
614,614,-26.03236077777223,29.174582499999996
615,615,36.657917,3.4079160000000006
616,616,-26.2587495,29.191248750015
617,617,-26.3879165,27.516249000000002
618,618,-26.192082999999997,25.995415500000004
619,619,-25.99729164062148,32.52770729687758
620,620,-25.869326736691935,29.18003081657725
621,621,-26.017082750015003,25.574582499999998
622,622,-25.862915928567755,25.32041607143224
623,623,-25.766101625042207,28.23925810476104
624,624,-25.764353148339776,29.451593842161373
625,625,-25.937916500000004,25.657915499999998
626,626,-25.77907270970021,28.072626710331306
627,627,36.65097225926396,7.588934771602553
628,628,-25.74069405556,25.545416000000003
629,629,-26.000416749999996,29.449582749999998
630,630,-25.743472,31.625971500000002
631,631,36.64912070986956,7.773193740736049
632,632,-25.73421312964075,32.73708216665999
633,633,-25.9587495,29.178749000000003
634,634,-26.342083,32.670415500000004
635,635,-25.930972194432503,25.39958262499625
636,636,-26.350416499999998,27.603748999999997
637,637,-26.04069416666667,25.517637833333335
638,638,-25.749026944462216,32.678748999999996
639,639,-25.706567198422263,31.557320642858368
640,640,-25.979583,32.01803502042146
641,641,36.62986152666837,4.771526793349441
642,642,-25.697291734372417,31.753748625013124
643,643,36.64375036000024,4.902915779999522
644,644,-25.6962495,32.703748999999995
645,645,-25.915694388880006,28.087082000000002
646,646,-25.747916133331472,31.822637688884182
647,647,-25.733749500000002,25.6704155
648,648,-25.704583,25.616248999999996
649,649,-29.446249499999997,27.728748999999997
650,650,-26.079583,25.757915500000003
651,651,-25.775416374996247,28.370415625003744
652,652,-26.217083,29.291249
653,653,-25.92124999999999,25.503749333319995
654,654,-25.8582061020761,29.117516913992105
655,655,36.6370837999976,4.203749200002399
656,656,-25.67107599218678,31.829791005209493
657,657,36.6412505,4.7412495
658,658,-25.677916240003842,28.532082120001917
659,659,-25.723210306231127,27.67139616781117
660,660,-25.639305349549097,27.204675045528262
661,661,-25.7587495,25.103748750015
662,662,36.637083499999996,2.362083
663,663,-25.667083,28.495415499999996
664,664,-29.450416374996248,27.71208237499625
665,665,-25.860833000000003,26.89437418749625
666,666,-26.021249500000003,25.641249000000002
667,667,-25.877082670002643,25.454582110003116
668,668,-25.729583,27.8745825
669,669,-25.6929161720016,31.503082338402002
670,670,36.61041684399573,4.488416184803522
671,671,-25.658749607140717,28.102558464289082
672,672,36.633750260001925,5.24374938000096
673,673,-25.805927154520266,28.73170596253367
674,674,36.62562508854315,5.337429682293203
675,675,-25.6504165,25.5704155
676,676,-25.679583166666664,31.638471166666662
677,677,-25.975416499999998,28.987082499999996
678,678,-25.66569416666667,27.617637833333337
679,679,-25.908749500000003,29.1370825
680,680,-26.379583,27.276665687501875
681,681,-25.64124973999808,28.53041561999904
682,682,-25.650196959838727,31.69980143489145
683,683,-25.69069405556,28.573193555559996
684,684,-25.6712495,28.357915500000004
685,685,-25.66847172223111,27.525971388884443
686,686,-25.679582888895926,28.738008302464984
687,687,-26.292082999999998,25.5954155
688,688,36.61949103086798,4.081527074080493
689,689,-25.592082999999995,32.816249000000006
690,690,-25.61791664000272,27.789859899996532
691,691,36.535220397380066,4.595778418849726
692,692,-25.516889664962537,28.06503605934638
693,693,-25.60101181632688,32.24422536736338
694,694,-25.7212495,28.716249
695,695,36.626667,6.637082874992501
696,696,-25.440694277768895,31.681526611115554
