,osm_id,FID,country,city,lat,lon,geometry,WP2000_PopTot
74,768595872,8479,Egypt,???????????,30.604377500000002,32.2770825,"POLYGON ((32.224582 30.632917, 32.282916 30.632917, 32.282916 30.624584, 32.299582 30.624584, 32.299582 30.61625, 32.307916 30.61625, 32.307916 30.624584, 32.324582 30.624584, 32.324582 30.61625, 32.316249 30.61625, 32.316249 30.59125, 32.307916 30.59125, 32.299582 30.59125, 32.299582 30.582917, 32.291249 30.582917, 32.266249 30.582917, 32.266249 30.574584, 32.282916 30.574584, 32.282916 30.56625, 32.291249 30.56625, 32.291249 30.557917, 32.299582 30.557917, 32.299582 30.549584, 32.307916 30.549584, 32.307916 30.532917, 32.299582 30.532917, 32.299582 30.54125, 32.282916 30.54125, 32.282916 30.557917, 32.274582 30.557917, 32.274582 30.56625, 32.266249 30.56625, 32.266249 30.549584, 32.257916 30.549584, 32.257916 30.54125, 32.249582 30.54125, 32.249582 30.532917, 32.241249 30.532917, 32.241249 30.54125, 32.232916 30.54125, 32.232916 30.557917, 32.224582 30.557917, 32.224582 30.54125, 32.216249 30.54125, 32.207916 30.54125, 32.207916 30.549584, 32.191249 30.549584, 32.191249 30.54125, 32.182916 30.54125, 32.182916 30.549584, 32.191249 30.549584, 32.191249 30.557917, 32.149582 30.557917, 32.149582 30.549584, 32.141249 30.549584, 32.141249 30.557917, 32.149582 30.557917, 32.149582 30.56625, 32.157916 30.56625, 32.157916 30.574584, 32.166249 30.574584, 32.166249 30.59125, 32.174582 30.59125, 32.174582 30.599584, 32.157916 30.599584, 32.157916 30.59125, 32.132916 30.59125, 32.132916 30.599584, 32.141249 30.599584, 32.141249 30.607917, 32.182916 30.607917, 32.182916 30.599584, 32.191249 30.599584, 32.191249 30.59125, 32.199582 30.59125, 32.199582 30.574584, 32.191249 30.574584, 32.191249 30.582917, 32.182916 30.582917, 32.182916 30.574584, 32.174582 30.574584, 32.166249 30.574584, 32.166249 30.56625, 32.207916 30.56625, 32.207916 30.557917, 32.216249 30.557917, 32.224582 30.557917, 32.224582 30.56625, 32.216249 30.56625, 32.216249 30.574584, 32.207916 30.574584, 32.207916 30.59125, 32.216249 30.59125, 32.216249 30.582917, 32.232916 30.582917, 32.232916 30.59125, 32.241249 30.59125, 32.241249 30.599584, 32.232916 30.599584, 32.232916 30.607917, 32.216249 30.607917, 32.216249 30.599584, 32.199582 30.599584, 32.199582 30.607917, 32.207916 30.607917, 32.207916 30.61625, 32.216249 30.61625, 32.216249 30.624584, 32.224582 30.624584, 32.224582 30.632917))",398771.8920288086
75,768596313,7437,Egypt,??????? ???,30.8550945,32.3096054,"POLYGON ((32.324582 30.882917, 32.341249 30.882917, 32.341249 30.86625, 32.332916 30.86625, 32.332916 30.849584, 32.324582 30.849584, 32.316249 30.849584, 32.316249 30.832917, 32.307916 30.832917, 32.307916 30.824584, 32.299582 30.824584, 32.299582 30.81625, 32.291249 30.81625, 32.291249 30.824584, 32.282916 30.824584, 32.282916 30.849584, 32.291249 30.849584, 32.291249 30.857917, 32.299582 30.857917, 32.299582 30.86625, 32.307916 30.86625, 32.307916 30.874584, 32.316249 30.874584, 32.324582 30.874584, 32.324582 30.882917))",70576.29095458984
76,768596321,7437,Egypt,??????? ???,30.863625899999995,32.3251656,"POLYGON ((32.324582 30.882917, 32.341249 30.882917, 32.341249 30.86625, 32.332916 30.86625, 32.332916 30.849584, 32.324582 30.849584, 32.316249 30.849584, 32.316249 30.832917, 32.307916 30.832917, 32.307916 30.824584, 32.299582 30.824584, 32.299582 30.81625, 32.291249 30.81625, 32.291249 30.824584, 32.282916 30.824584, 32.282916 30.849584, 32.291249 30.849584, 32.291249 30.857917, 32.299582 30.857917, 32.299582 30.86625, 32.307916 30.86625, 32.307916 30.874584, 32.316249 30.874584, 32.324582 30.874584, 32.324582 30.882917))",70576.29095458984
77,768597777,5827,Egypt,??????,31.127250899999996,33.8045859,"POLYGON ((33.849582 31.157917, 33.857916 31.157917, 33.857916 31.14125, 33.849582 31.14125, 33.832916 31.14125, 33.832916 31.099584, 33.824582 31.099584, 33.816249 31.099584, 33.816249 31.11625, 33.807916 31.11625, 33.807916 31.107917, 33.791249 31.107917, 33.791249 31.11625, 33.782916 31.11625, 33.782916 31.124584, 33.757916 31.124584, 33.757916 31.11625, 33.749582 31.11625, 33.749582 31.132917, 33.757916 31.132917, 33.766249 31.132917, 33.766249 31.14125, 33.791249 31.14125, 33.799582 31.14125, 33.799582 31.149584, 33.841249 31.149584, 33.849582 31.149584, 33.849582 31.157917))",118134.98455810547
78,768766246,9315,Egypt,????? ?????? ?? ?????,30.2900096,31.749342,"POLYGON ((31.749582 30.324584, 31.782916 30.324584, 31.782916 30.29125, 31.774582 30.29125, 31.766249 30.29125, 31.766249 30.282917, 31.757916 30.282917, 31.757916 30.274584, 31.716249 30.274584, 31.716249 30.282917, 31.707916 30.282917, 31.707916 30.307917, 31.716249 30.307917, 31.724582 30.307917, 31.724582 30.31625, 31.732916 30.31625, 31.732916 30.307917, 31.741249 30.307917, 31.741249 30.31625, 31.749582 30.31625, 31.749582 30.324584))",37389.30987548828
79,1636218447,11665,Egypt,??????,26.547748,31.699263000000002,"POLYGON ((31.724582 26.649584, 31.749582 26.649584, 31.749582 26.632917, 31.757916 26.632917, 31.757916 26.624584, 31.749582 26.624584, 31.732916 26.624584, 31.732916 26.607917, 31.741249 26.607917, 31.741249 26.599584, 31.757916 26.599584, 31.757916 26.59125, 31.749582 26.59125, 31.741249 26.59125, 31.741249 26.574584, 31.749582 26.574584, 31.749582 26.582917, 31.766249 26.582917, 31.766249 26.574584, 31.774582 26.574584, 31.774582 26.59125, 31.766249 26.59125, 31.766249 26.599584, 31.774582 26.599584, 31.774582 26.59125, 31.782916 26.59125, 31.782916 26.582917, 31.791249 26.582917, 31.791249 26.59125, 31.799582 26.59125, 31.799582 26.574584, 31.791249 26.574584, 31.774582 26.574584, 31.774582 26.56625, 31.782916 26.56625, 31.782916 26.557917, 31.774582 26.557917, 31.774582 26.549584, 31.791249 26.549584, 31.791249 26.532917, 31.799582 26.532917, 31.799582 26.524584, 31.816249 26.524584, 31.816249 26.51625, 31.807916 26.51625, 31.807916 26.507917, 31.791249 26.507917, 31.791249 26.524584, 31.782916 26.524584, 31.782916 26.532917, 31.774582 26.532917, 31.774582 26.54125, 31.766249 26.54125, 31.766249 26.549584, 31.732916 26.549584, 31.732916 26.557917, 31.724582 26.557917, 31.724582 26.54125, 31.716249 26.54125, 31.716249 26.507917, 31.707916 26.507917, 31.674582 26.507917, 31.674582 26.532917, 31.657916 26.532917, 31.657916 26.524584, 31.666249 26.524584, 31.666249 26.507917, 31.657916 26.507917, 31.657916 26.524584, 31.641249 26.524584, 31.641249 26.532917, 31.632916 26.532917, 31.632916 26.54125, 31.624582 26.54125, 31.624582 26.549584, 31.616249 26.549584, 31.616249 26.574584, 31.624582 26.574584, 31.624582 26.549584, 31.632916 26.549584, 31.632916 26.557917, 31.641249 26.557917, 31.649582 26.557917, 31.649582 26.56625, 31.632916 26.56625, 31.632916 26.574584, 31.641249 26.574584, 31.641249 26.582917, 31.632916 26.582917, 31.632916 26.599584, 31.624582 26.599584, 31.624582 26.582917, 31.607916 26.582917, 31.607916 26.61625, 31.616249 26.61625, 31.624582 26.61625, 31.624582 26.624584, 31.649582 26.624584, 31.649582 26.607917, 31.641249 26.607917, 31.641249 26.59125, 31.657916 26.59125, 31.657916 26.599584, 31.666249 26.599584, 31.666249 26.59125, 31.682916 26.59125, 31.682916 26.599584, 31.699582 26.599584, 31.707916 26.599584, 31.707916 26.61625, 31.716249 26.61625, 31.716249 26.607917, 31.724582 26.607917, 31.724582 26.624584, 31.732916 26.624584, 31.732916 26.64125, 31.724582 26.64125, 31.724582 26.632917, 31.707916 26.632917, 31.707916 26.64125, 31.716249 26.64125, 31.724582 26.64125, 31.724582 26.649584))",723817.694311142
80,1667671341,12554,Egypt,?????,24.091071,32.897306,"POLYGON ((32.891249 24.149584, 32.907916 24.149584, 32.907916 24.14125, 32.899582 24.14125, 32.899582 24.132917, 32.907916 24.132917, 32.907916 24.124584, 32.916249 24.124584, 32.916249 24.099584, 32.924582 24.099584, 32.924582 24.082917, 32.932916 24.082917, 32.932916 24.057917, 32.924582 24.057917, 32.924582 24.049584, 32.907916 24.049584, 32.907916 24.057917, 32.899582 24.057917, 32.899582 24.06625, 32.891249 24.06625, 32.891249 24.049584, 32.882916 24.049584, 32.882916 24.06625, 32.874582 24.06625, 32.874582 24.074584, 32.882916 24.074584, 32.882916 24.09125, 32.891249 24.09125, 32.891249 24.099584, 32.899582 24.099584, 32.899582 24.107917, 32.891249 24.107917, 32.891249 24.11625, 32.899582 24.11625, 32.899582 24.124584, 32.891249 24.124584, 32.891249 24.149584))",273772.8406982422
81,1667671370,12192,Egypt,??????,25.702096,32.647186,"POLYGON ((32.724582 25.81625, 32.766249 25.81625, 32.766249 25.807917, 32.757916 25.807917, 32.749582 25.807917, 32.749582 25.79125, 32.741249 25.79125, 32.741249 25.76625, 32.732916 25.76625, 32.724582 25.76625, 32.724582 25.774584, 32.716249 25.774584, 32.716249 25.757917, 32.707916 25.757917, 32.699582 25.757917, 32.699582 25.749584, 32.691249 25.749584, 32.682916 25.749584, 32.682916 25.74125, 32.674582 25.74125, 32.674582 25.71625, 32.666249 25.71625, 32.666249 25.707917, 32.657916 25.707917, 32.657916 25.699584, 32.666249 25.699584, 32.666249 25.682917, 32.657916 25.682917, 32.649582 25.682917, 32.649582 25.66625, 32.641249 25.66625, 32.641249 25.657917, 32.624582 25.657917, 32.624582 25.66625, 32.632916 25.66625, 32.632916 25.674584, 32.607916 25.674584, 32.607916 25.682917, 32.599582 25.682917, 32.599582 25.69125, 32.582916 25.69125, 32.582916 25.699584, 32.591249 25.699584, 32.599582 25.699584, 32.599582 25.71625, 32.607916 25.71625, 32.607916 25.699584, 32.599582 25.699584, 32.599582 25.69125, 32.607916 25.69125, 32.616249 25.69125, 32.616249 25.724584, 32.624582 25.724584, 32.624582 25.732917, 32.632916 25.732917, 32.632916 25.74125, 32.641249 25.74125, 32.641249 25.749584, 32.649582 25.749584, 32.649582 25.74125, 32.641249 25.74125, 32.641249 25.732917, 32.632916 25.732917, 32.632916 25.724584, 32.624582 25.724584, 32.624582 25.71625, 32.641249 25.71625, 32.649582 25.71625, 32.649582 25.732917, 32.657916 25.732917, 32.657916 25.74125, 32.666249 25.74125, 32.666249 25.749584, 32.674582 25.749584, 32.674582 25.757917, 32.682916 25.757917, 32.682916 25.76625, 32.699582 25.76625, 32.707916 25.76625, 32.707916 25.774584, 32.716249 25.774584, 32.716249 25.782917, 32.707916 25.782917, 32.707916 25.79125, 32.716249 25.79125, 32.716249 25.799584, 32.724582 25.799584, 32.724582 25.81625))",248824.78849172592
82,2147483647,9153,Egypt,????? ???????,30.3720094,30.521480600000004,"POLYGON ((30.482916 30.382917, 30.499582 30.382917, 30.499582 30.374584, 30.541249 30.374584, 30.541249 30.382917, 30.566249 30.382917, 30.566249 30.374584, 30.557916 30.374584, 30.557916 30.36625, 30.549582 30.36625, 30.549582 30.357917, 30.541249 30.357917, 30.524582 30.357917, 30.524582 30.349584, 30.516249 30.349584, 30.516249 30.357917, 30.499582 30.357917, 30.499582 30.36625, 30.482916 30.36625, 30.482916 30.382917))",100979.5531616211
83,2147483647,7155,Egypt,?????,30.783366600000004,30.9982536,"POLYGON ((30.891249 30.924584, 30.899582 30.924584, 30.899582 30.91625, 30.907916 30.91625, 30.907916 30.907917, 30.899582 30.907917, 30.899582 30.899584, 30.907916 30.899584, 30.907916 30.89125, 30.924582 30.89125, 30.924582 30.899584, 30.916249 30.899584, 30.916249 30.907917, 30.924582 30.907917, 30.924582 30.899584, 30.941249 30.899584, 30.941249 30.89125, 30.932916 30.89125, 30.932916 30.882917, 30.941249 30.882917, 30.941249 30.86625, 30.932916 30.86625, 30.924582 30.86625, 30.924582 30.874584, 30.916249 30.874584, 30.916249 30.86625, 30.907916 30.86625, 30.899582 30.86625, 30.899582 30.857917, 30.924582 30.857917, 30.924582 30.849584, 30.932916 30.849584, 30.932916 30.832917, 30.924582 30.832917, 30.899582 30.832917, 30.899582 30.81625, 30.907916 30.81625, 30.907916 30.824584, 30.916249 30.824584, 30.916249 30.81625, 30.932916 30.81625, 30.932916 30.79125, 30.941249 30.79125, 30.941249 30.799584, 30.949582 30.799584, 30.949582 30.81625, 30.966249 30.81625, 30.966249 30.807917, 30.974582 30.807917, 30.974582 30.824584, 30.982916 30.824584, 30.982916 30.81625, 30.991249 30.81625, 30.991249 30.84125, 30.999582 30.84125, 30.999582 30.849584, 31.007916 30.849584, 31.007916 30.84125, 30.999582 30.84125, 30.999582 30.832917, 31.016249 30.832917, 31.016249 30.807917, 31.024582 30.807917, 31.024582 30.782917, 31.049582 30.782917, 31.049582 30.774584, 31.057916 30.774584, 31.057916 30.76625, 31.049582 30.76625, 31.032916 30.76625, 31.032916 30.774584, 31.024582 30.774584, 31.024582 30.757917, 31.032916 30.757917, 31.032916 30.71625, 31.024582 30.71625, 31.016249 30.71625, 31.016249 30.732917, 31.024582 30.732917, 31.024582 30.74125, 31.016249 30.74125, 31.016249 30.749584, 31.007916 30.749584, 31.007916 30.757917, 30.982916 30.757917, 30.982916 30.76625, 30.966249 30.76625, 30.966249 30.757917, 30.957916 30.757917, 30.941249 30.757917, 30.941249 30.732917, 30.949582 30.732917, 30.949582 30.71625, 30.941249 30.71625, 30.941249 30.707917, 30.932916 30.707917, 30.932916 30.74125, 30.907916 30.74125, 30.907916 30.757917, 30.932916 30.757917, 30.941249 30.757917, 30.941249 30.76625, 30.949582 30.76625, 30.957916 30.76625, 30.957916 30.774584, 30.966249 30.774584, 30.974582 30.774584, 30.974582 30.782917, 30.941249 30.782917, 30.941249 30.774584, 30.916249 30.774584, 30.916249 30.79125, 30.924582 30.79125, 30.924582 30.799584, 30.882916 30.799584, 30.882916 30.782917, 30.866249 30.782917, 30.866249 30.807917, 30.882916 30.807917, 30.891249 30.807917, 30.891249 30.81625, 30.882916 30.81625, 30.882916 30.832917, 30.891249 30.832917, 30.899582 30.832917, 30.899582 30.84125, 30.874582 30.84125, 30.874582 30.832917, 30.849582 30.832917, 30.849582 30.84125, 30.857916 30.84125, 30.857916 30.849584, 30.891249 30.849584, 30.899582 30.849584, 30.899582 30.857917, 30.891249 30.857917, 30.891249 30.86625, 30.899582 30.86625, 30.899582 30.899584, 30.882916 30.899584, 30.882916 30.91625, 30.891249 30.91625, 30.891249 30.924584))",698227.7350769043
84,2147483647,6480,Egypt,???????,31.028535499999997,30.7130664,"POLYGON ((30.707916 31.04125, 30.741249 31.04125, 30.741249 31.032917, 30.732916 31.032917, 30.732916 31.024584, 30.741249 31.024584, 30.741249 31.007917, 30.732916 31.007917, 30.732916 30.999584, 30.707916 30.999584, 30.707916 31.007917, 30.699582 31.007917, 30.699582 31.01625, 30.707916 31.01625, 30.707916 31.024584, 30.691249 31.024584, 30.691249 31.032917, 30.699582 31.032917, 30.707916 31.032917, 30.707916 31.04125))",35721.99755859375
85,2147483647,8330,Egypt,????????? ???????,30.666388800000004,30.0765751,"POLYGON ((30.066249 30.674584, 30.082916 30.674584, 30.082916 30.657917, 30.074582 30.657917, 30.074582 30.66625, 30.066249 30.66625, 30.066249 30.674584))",3135.6214599609375
86,2147483647,5591,Egypt,?????????,31.1045549,30.642452600000002,"POLYGON ((30.674582 31.19125, 30.682916 31.19125, 30.682916 31.182917, 30.691249 31.182917, 30.691249 31.16625, 30.682916 31.16625, 30.674582 31.16625, 30.674582 31.157917, 30.682916 31.157917, 30.682916 31.149584, 30.674582 31.149584, 30.666249 31.149584, 30.666249 31.132917, 30.657916 31.132917, 30.657916 31.11625, 30.666249 31.11625, 30.666249 31.107917, 30.657916 31.107917, 30.649582 31.107917, 30.649582 31.099584, 30.632916 31.099584, 30.632916 31.124584, 30.624582 31.124584, 30.624582 31.132917, 30.607916 31.132917, 30.607916 31.157917, 30.632916 31.157917, 30.632916 31.149584, 30.657916 31.149584, 30.666249 31.149584, 30.666249 31.157917, 30.657916 31.157917, 30.657916 31.16625, 30.666249 31.16625, 30.674582 31.16625, 30.674582 31.174584, 30.682916 31.174584, 30.682916 31.182917, 30.674582 31.182917, 30.674582 31.19125))",117142.49057006836
87,260714409,12415,Libya,???,24.9626299,10.179716699999998,"POLYGON ((10.182916 24.974584, 10.191249 24.974584, 10.191249 24.957917, 10.182916 24.957917, 10.166249 24.957917, 10.166249 24.96625, 10.174583 24.96625, 10.182916 24.96625, 10.182916 24.974584))",5919.4476318359375
88,260715532,11712,Libya,??????,26.589704600000005,12.7694188,"POLYGON ((12.757916 26.599584, 12.799583 26.599584, 12.799583 26.59125, 12.816249 26.59125, 12.816249 26.599584, 12.832916 26.599584, 12.832916 26.582917, 12.824583 26.582917, 12.782916 26.582917, 12.782916 26.574584, 12.766249 26.574584, 12.766249 26.582917, 12.757916 26.582917, 12.757916 26.599584))",42595.059814453125
89,260716346,12145,Libya,????,25.9140852,13.919719899999999,"POLYGON ((13.899583 25.932917, 13.932916 25.932917, 13.932916 25.91625, 13.941249 25.91625, 13.941249 25.907917, 13.932916 25.907917, 13.932916 25.899584, 13.916249 25.899584, 13.916249 25.907917, 13.907916 25.907917, 13.907916 25.924584, 13.899583 25.924584, 13.899583 25.932917))",57170.56262207031
90,260716549,11448,Libya,?????,27.033154100000004,14.4316929,"POLYGON ((14.407916 27.06625, 14.424583 27.06625, 14.424583 27.057917, 14.441249 27.057917, 14.441249 27.049584, 14.449583 27.049584, 14.449583 27.032917, 14.466249 27.032917, 14.466249 27.024584, 14.491249 27.024584, 14.491249 27.01625, 14.482916 27.01625, 14.474583 27.01625, 14.474583 27.007917, 14.466249 27.007917, 14.466249 27.01625, 14.457916 27.01625, 14.457916 27.007917, 14.432916 27.007917, 14.432916 27.024584, 14.416249 27.024584, 14.416249 27.01625, 14.407916 27.01625, 14.407916 27.032917, 14.399583 27.032917, 14.399583 27.049584, 14.407916 27.049584, 14.407916 27.06625))",49135.019775390625
91,276850140,9557,Libya,?????,30.125840399999998,9.490065800000002,"POLYGON ((9.499582999999999 30.149584, 9.507916 30.149584, 9.507916 30.11625, 9.499582999999999 30.11625, 9.482915999999999 30.11625, 9.482915999999999 30.132917, 9.491249 30.132917, 9.491249 30.14125, 9.499582999999999 30.14125, 9.499582999999999 30.149584))",9157.408996582031
92,277399044,4187,Libya,??????,32.437106,13.639685,"POLYGON ((13.616249 32.449584, 13.632916 32.449584, 13.632916 32.44125, 13.691249 32.44125, 13.691249 32.432917, 13.682916 32.432917, 13.657916 32.432917, 13.657916 32.41625, 13.641249 32.41625, 13.641249 32.424584, 13.616249 32.424584, 13.616249 32.449584))",112876.59112548828
93,277399357,4064,Libya,?????,32.652183,14.26801,"POLYGON ((14.241249 32.657917, 14.274583 32.657917, 14.274583 32.64125, 14.282916 32.64125, 14.282916 32.632917, 14.291249 32.632917, 14.291249 32.624584, 14.282916 32.624584, 14.282916 32.632917, 14.257916 32.632917, 14.257916 32.64125, 14.241249 32.64125, 14.241249 32.657917))",16320.810241699219
94,277399530,3898,Libya,???????,32.7626409,12.7264789,"POLYGON ((12.616249 32.79125, 12.624583 32.79125, 12.624583 32.774584, 12.641249 32.774584, 12.641249 32.76625, 12.649583 32.76625, 12.649583 32.774584, 12.657916 32.774584, 12.657916 32.782917, 12.666249 32.782917, 12.666249 32.79125, 12.741249 32.79125, 12.741249 32.782917, 12.749583 32.782917, 12.749583 32.774584, 12.741249 32.774584, 12.741249 32.76625, 12.749583 32.76625, 12.749583 32.74125, 12.757916 32.74125, 12.757916 32.732917, 12.749583 32.732917, 12.724583 32.732917, 12.724583 32.724584, 12.707916 32.724584, 12.707916 32.74125, 12.699583 32.74125, 12.699583 32.749584, 12.691249 32.749584, 12.691249 32.757917, 12.674583 32.757917, 12.674583 32.74125, 12.666249 32.74125, 12.657916 32.74125, 12.657916 32.749584, 12.649583 32.749584, 12.649583 32.74125, 12.641249 32.74125, 12.641249 32.749584, 12.624583 32.749584, 12.624583 32.757917, 12.616249 32.757917, 12.616249 32.76625, 12.607916 32.76625, 12.607916 32.782917, 12.616249 32.782917, 12.616249 32.79125))",84609.3959350586
95,277399662,3707,Libya,?????,32.932781,12.0806384,"POLYGON ((12.057916 32.94125, 12.091249 32.94125, 12.091249 32.932917, 12.107916 32.932917, 12.107916 32.924584, 12.124583 32.924584, 12.124583 32.91625, 12.116249 32.91625, 12.091249 32.91625, 12.091249 32.907917, 12.082916 32.907917, 12.082916 32.91625, 12.066249 32.91625, 12.066249 32.924584, 12.057916 32.924584, 12.057916 32.94125))",29526.460693359375
96,277399765,7921,Libya,???????,30.755003499999997,20.223325699999997,"POLYGON ((20.216249 30.782917, 20.232916 30.782917, 20.232916 30.774584, 20.249582 30.774584, 20.249582 30.749584, 20.241249 30.749584, 20.241249 30.74125, 20.232916 30.74125, 20.232916 30.732917, 20.224582 30.732917, 20.224582 30.724584, 20.216249 30.724584, 20.216249 30.732917, 20.199582 30.732917, 20.199582 30.724584, 20.191249 30.724584, 20.191249 30.732917, 20.199582 30.732917, 20.199582 30.74125, 20.191249 30.74125, 20.191249 30.749584, 20.199582 30.749584, 20.199582 30.774584, 20.207916 30.774584, 20.216249 30.774584, 20.216249 30.782917))",102990.65771484375
97,277520853,4385,Libya,????,32.0774321,23.960014800000003,"POLYGON ((23.916249 32.11625, 23.924582 32.11625, 23.924582 32.107917, 23.974582 32.107917, 23.974582 32.099584, 23.999582 32.099584, 23.999582 32.09125, 24.007916 32.09125, 24.007916 32.074584, 23.999582 32.074584, 23.974582 32.074584, 23.974582 32.06625, 23.991249 32.06625, 23.991249 32.057917, 23.982916 32.057917, 23.982916 32.04125, 23.966249 32.04125, 23.966249 32.049584, 23.957916 32.049584, 23.957916 32.057917, 23.941249 32.057917, 23.941249 32.06625, 23.916249 32.06625, 23.916249 32.074584, 23.907916 32.074584, 23.907916 32.06625, 23.899582 32.06625, 23.899582 32.074584, 23.866249 32.074584, 23.866249 32.09125, 23.882916 32.09125, 23.882916 32.082917, 23.891249 32.082917, 23.891249 32.09125, 23.899582 32.09125, 23.907916 32.09125, 23.907916 32.099584, 23.916249 32.099584, 23.916249 32.11625))",113248.32080078125
98,288491858,3924,Libya,???????,32.7609529,21.7577175,"POLYGON ((21.782916 32.782917, 21.799582 32.782917, 21.799582 32.757917, 21.791249 32.757917, 21.791249 32.749584, 21.782916 32.749584, 21.749582 32.749584, 21.749582 32.74125, 21.732916 32.74125, 21.732916 32.749584, 21.707916 32.749584, 21.707916 32.76625, 21.724582 32.76625, 21.732916 32.76625, 21.732916 32.774584, 21.774582 32.774584, 21.782916 32.774584, 21.782916 32.782917))",72055.95275878906
99,288493021,3942,Libya,????,32.7593795,22.6383195,"POLYGON ((22.599582 32.774584, 22.649582 32.774584, 22.649582 32.76625, 22.657916 32.76625, 22.657916 32.757917, 22.674582 32.757917, 22.674582 32.749584, 22.691249 32.749584, 22.691249 32.732917, 22.682916 32.732917, 22.682916 32.74125, 22.674582 32.74125, 22.674582 32.732917, 22.649582 32.732917, 22.649582 32.749584, 22.632916 32.749584, 22.632916 32.757917, 22.599582 32.757917, 22.599582 32.774584))",72960.30822753906
100,299616862,3858,Libya,???????,32.7906211,12.4826746,"POLYGON ((12.491249 32.807917, 12.499583 32.807917, 12.499583 32.799584, 12.516249 32.799584, 12.516249 32.79125, 12.507916 32.79125, 12.499583 32.79125, 12.499583 32.782917, 12.474583 32.782917, 12.474583 32.799584, 12.482916 32.799584, 12.491249 32.799584, 12.491249 32.807917))",12806.054321289062
101,506650392,4080,Libya,???????,32.579921999999996,14.041737099999999,"POLYGON ((14.016249 32.632917, 14.041249 32.632917, 14.041249 32.61625, 14.032916 32.61625, 14.032916 32.599584, 14.041249 32.599584, 14.041249 32.607917, 14.057916 32.607917, 14.057916 32.599584, 14.049583 32.599584, 14.049583 32.56625, 14.041249 32.56625, 14.032916 32.56625, 14.032916 32.582917, 14.024583 32.582917, 14.024583 32.59125, 14.032916 32.59125, 14.032916 32.599584, 14.024583 32.599584, 14.024583 32.607917, 14.016249 32.607917, 14.016249 32.632917))",24746.98046875
102,1159112554,4156,Libya,?????,32.4857156,20.833835999999998,"POLYGON ((20.832916 32.507917, 20.841249 32.507917, 20.841249 32.499584, 20.849582 32.499584, 20.849582 32.49125, 20.857916 32.49125, 20.857916 32.482917, 20.849582 32.482917, 20.849582 32.474584, 20.807916 32.474584, 20.807916 32.49125, 20.816249 32.49125, 20.816249 32.499584, 20.824582 32.499584, 20.832916 32.499584, 20.832916 32.507917))",28482.32061767578
103,1169743113,3856,Libya,????????,32.7580138,12.377502400000001,"POLYGON ((12.391249 32.807917, 12.407916 32.807917, 12.407916 32.799584, 12.416249 32.799584, 12.416249 32.79125, 12.407916 32.79125, 12.407916 32.782917, 12.424583 32.782917, 12.424583 32.774584, 12.432916 32.774584, 12.432916 32.782917, 12.441249 32.782917, 12.441249 32.76625, 12.432916 32.76625, 12.407916 32.76625, 12.407916 32.749584, 12.399583 32.749584, 12.399583 32.74125, 12.374583 32.74125, 12.374583 32.749584, 12.357916 32.749584, 12.357916 32.757917, 12.349583 32.757917, 12.349583 32.76625, 12.357916 32.76625, 12.366249 32.76625, 12.366249 32.774584, 12.391249 32.774584, 12.391249 32.76625, 12.399583 32.76625, 12.407916 32.76625, 12.407916 32.774584, 12.399583 32.774584, 12.399583 32.782917, 12.391249 32.782917, 12.391249 32.79125, 12.382916 32.79125, 12.382916 32.799584, 12.391249 32.799584, 12.391249 32.807917))",54397.065185546875
104,1170583242,4160,Libya,?????,32.467562,14.56564,"POLYGON ((14.549583 32.499584, 14.566249 32.499584, 14.566249 32.49125, 14.591249 32.49125, 14.591249 32.499584, 14.599583 32.499584, 14.599583 32.49125, 14.607916 32.49125, 14.607916 32.474584, 14.599583 32.474584, 14.591249 32.474584, 14.591249 32.482917, 14.582916 32.482917, 14.582916 32.46625, 14.591249 32.46625, 14.591249 32.457917, 14.599583 32.457917, 14.599583 32.44125, 14.591249 32.44125, 14.566249 32.44125, 14.566249 32.432917, 14.582916 32.432917, 14.582916 32.41625, 14.557916 32.41625, 14.557916 32.424584, 14.549583 32.424584, 14.549583 32.432917, 14.541249 32.432917, 14.541249 32.44125, 14.557916 32.44125, 14.566249 32.44125, 14.566249 32.449584, 14.549583 32.449584, 14.549583 32.46625, 14.541249 32.46625, 14.541249 32.474584, 14.532916 32.474584, 14.532916 32.482917, 14.549583 32.482917, 14.557916 32.482917, 14.557916 32.49125, 14.549583 32.49125, 14.549583 32.499584))",60366.496032714844
105,1565508929,4351,Libya,???????,32.189645299999995,20.5945086,"POLYGON ((20.582916 32.207917, 20.607916 32.207917, 20.607916 32.182917, 20.599582 32.182917, 20.599582 32.174584, 20.591249 32.174584, 20.582916 32.174584, 20.582916 32.16625, 20.574582 32.16625, 20.574582 32.182917, 20.582916 32.182917, 20.582916 32.207917))",18331.811889648438
106,1565510610,4361,Libya,?????,32.1715873,13.0211451,"POLYGON ((13.007916 32.174584, 13.032916 32.174584, 13.032916 32.157917, 13.041249 32.157917, 13.041249 32.132917, 13.032916 32.132917, 13.007916 32.132917, 13.007916 32.124584, 12.999583 32.124584, 12.999583 32.11625, 13.016249 32.11625, 13.016249 32.107917, 13.024583 32.107917, 13.024583 32.099584, 13.016249 32.099584, 13.016249 32.09125, 13.024583 32.09125, 13.024583 32.074584, 13.007916 32.074584, 13.007916 32.09125, 12.999583 32.09125, 12.999583 32.11625, 12.991249 32.11625, 12.991249 32.157917, 12.999583 32.157917, 12.999583 32.16625, 13.007916 32.16625, 13.007916 32.174584))",43847.6611328125
