,Algeria,Angola,Benin,Botswana,Burkina Faso,Burundi,Cameroon,Cape Verde,Central African Republic,Chad,Comoros,Congo-Brazzaville,Côte d'Ivoire,Djibouti,Egypt,Equatorial Guinea,Eritrea,Ethiopia,Gabon,Gambia,Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Mauritius,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Réunion,Senegal,Sierra Leone,Somalia,South Africa,South Sudan,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
0,428.0,72.0,74.0,19.0,73.0,92.0,121.0,8.0,63.0,37.0,7.0,16.0,103.0,1.0,34.0,7.0,4.0,338.0,14.0,13.0,227.0,92.0,19.0,119.0,12.0,20.0,52.0,57.0,38.0,157.0,17.0,7.0,199.0,131.0,19.0,49.0,313.0,49.0,10.0,76.0,35.0,48.0,304.0,53.0,88.0,156.0,31.0,82.0,133.0,54.0,44.0
1,402.0,80.0,80.0,16.0,82.0,95.0,125.0,10.0,74.0,44.0,10.0,31.0,107.0,2.0,21.0,7.0,5.0,395.0,14.0,14.0,218.0,96.0,20.0,125.0,11.0,26.0,58.0,68.0,43.0,186.0,19.0,4.0,203.0,140.0,23.0,71.0,309.0,42.0,6.0,84.0,39.0,52.0,330.0,74.0,97.0,163.0,35.0,81.0,136.0,55.0,45.0
2,19880.77377319336,40094.780349731445,20299.958602905273,48727.512145996094,26733.035400390625,21663.211547851562,28971.001586914062,16800.10206604004,14224.431640625,67816.09210205078,8918.10791015625,15123.4482421875,23139.40704345703,431331.224609375,130920.63772583008,13951.651672363281,78033.09257507324,34785.132080078125,19455.202758789062,18232.70330810547,19710.7421875,16858.578094482422,19313.39764404297,20530.794494628906,19947.693786621094,17414.920150756836,15735.924407958984,14951.377319335938,16777.7333984375,11893.61264038086,14440.5498046875,26062.371612548828,23257.623413085938,31224.61297607422,16158.162841796875,26957.669921875,47794.46502685547,22005.68084716797,47739.71305847168,23770.626083374023,13246.488098144531,18727.253982543945,17868.781616210938,31285.855102539062,47260.09359741211,16573.601623535156,36289.398986816406,32559.2947845459,21309.400390625,52955.20489501953,29509.240692138672
3,26383.854614257812,44901.230728149414,24400.032341003418,61391.56742095947,30689.093048095703,27549.740203857422,32755.35464477539,17383.24624633789,14653.702713012695,77108.96936035156,12276.142395019531,13401.023406982422,27446.068298339844,261159.04600524902,84870.55152893066,20062.17074584961,58830.862548828125,44010.26153564453,20017.986740112305,24276.699783325195,21813.060302734375,20073.0390625,25215.805267333984,27990.63543701172,23261.88427734375,22134.5655670166,16102.36962890625,22192.720184326172,31870.884002685547,13902.646545410156,23366.858276367188,68325.76960754395,26597.354858398438,38357.25003051758,21779.450775146484,24747.498046875,62549.62283325195,32884.06401062012,144869.74829101562,30857.70101928711,15997.72738647461,32585.434326171875,20074.99281311035,38382.74351501465,53719.275390625,27087.51138305664,40469.64453125,32827.7116394043,30961.794998168945,63491.293029785156,28905.882537841797
4,0.6459053923242164,0.6447765605333542,0.6881556207813446,0.454059354134857,0.6233107779175884,0.4756261610351564,0.7241357561947257,0.32472868924282317,0.6113292756665569,0.47957642923110333,0.6249226622251622,0.7442687404882034,0.731114580182529,0.0,0.7201382390744975,0.5510019538681936,0.5787046172496877,0.5314698321498226,0.6576730607866703,0.6719158482817407,0.6906064873257425,0.6674885904153578,0.5805428873093483,0.8032027146122462,0.5758674710694995,0.7099347209139502,0.7603661907719568,0.7038120349111037,0.6681539746736436,0.6108782955039849,0.732538430697151,0.7095496145603752,0.7422482536246433,0.6164537767519871,0.5425352153252829,0.6593490561942121,0.7033706955846382,0.6780423302757399,0.4335951422219211,0.7216108360104942,0.6891147589184914,0.7246671692906175,0.7436146844047025,0.5167983789842183,0.7119835967750896,0.7019196609142475,0.49714004636256703,0.667473723180551,0.6373470493367848,0.6035522646230338,0.7322424936881398
5,0.5932911554944489,0.6391886300002698,0.7477682293012646,0.37256214947436495,0.7099871412107808,0.6049479448637549,0.7749729926800184,0.3705363067824494,0.6351955724688167,0.5229070441781594,0.6569156819867992,0.7143275023150819,0.7527781073162858,0.47933316807822113,0.5497165728950557,0.601439732742455,0.6728804139569666,0.5875220731276363,0.6759271495406265,0.7554034945340744,0.7700491057254857,0.7208034177411298,0.6620824352860157,0.7780787175709349,0.6029779634284425,0.7540948456124466,0.7855213088533382,0.7525133790080036,0.7938040806733635,0.7164657145184983,0.7541748253646416,0.5642333085104594,0.767668256174427,0.6467600179470128,0.6003884414668075,0.7081071432822605,0.7088897642781433,0.7800286296502779,0.2978914447104477,0.749961004227315,0.760918334658931,0.6872983241296406,0.7576368665829967,0.556405298995936,0.6152053305067529,0.64944971622456,0.5273373001346355,0.7108572229435075,0.6703176264281008,0.6514300065587337,0.7670285121668974
6,-0.1708180374790068,-0.20030045930775567,-0.23817321082358833,-0.004855898962210721,0.16418948854256685,-0.31904511135504826,-0.18870414731818896,-0.24713824285592037,-0.2965547341139362,-0.12893635849573082,0.09394555761375077,-0.38672220893988474,-0.41337836661615857,,0.09567973400992763,-0.12316378295750327,0.27359892604413266,-0.17384934370332042,-0.23674449009510862,0.19790762869737002,-0.08259403841298993,-0.46222681337326305,-0.2655170577964868,-0.02863004771190815,-0.3896736818328508,-0.03609353041368523,-0.25760450233710086,0.043925589830929875,-0.45800205015051404,-0.24282501570634282,-0.09281199055277273,0.12092159699444228,-0.20010367286846342,-0.15047107416572922,-0.12727950993483952,-0.26494541661726656,-0.3209584040549244,0.046469502669374135,0.4505854448344236,-0.09352985865098301,-0.2521584563351502,-0.3395335070678117,-0.13518760839027966,-0.26992868218894644,-0.01045187371059097,-0.20595763873757364,-0.43654801837027296,0.03927063535230251,-0.10879827588910386,-0.09088741442265717,-0.1799646894311239
7,0.04895620488859095,0.07905009282107595,0.09548809779494026,0.1744256688480503,0.10202072506741858,0.11674757294636236,0.06797859956596737,0.46644809137347065,0.13247951653224768,0.1272098644643721,0.20506212004226315,0.1394355923906276,0.07938412155581433,,0.09167271652118374,0.2447080183758437,0.2482091442500695,0.056219559193212504,0.1920058170685724,0.19739067267726215,0.0609196875462575,0.08709910009157748,0.18610608486759633,0.0670470448621973,0.219901433577125,0.185625714609457,0.09062387926270402,0.13523690354431178,0.12565996657482217,0.09230373675353964,0.1761428842350633,0.21394227787421094,0.055090920314617105,0.07846270331629794,0.22136800586424063,0.09733851627243288,0.038474499988288335,0.12275150312442887,0.20883549289100586,0.07846637986910053,0.12525331884646265,0.10074485664525427,0.04811339539972629,0.11168851151234992,0.07216981249561887,0.07284683728721285,0.12632782421820082,0.09741417418265716,0.08950807975148195,0.10711503718113033,0.11790097930040773
8,-0.17450738718869174,-0.23155021096562395,-0.23165164725118223,0.35663637384370267,0.1288690253335253,-0.11590555362771204,-0.15286256475910087,-0.13779192931810372,-0.2866200907351716,-0.0934795648724741,-0.06035280178043837,-0.4251579241470681,-0.31960501758017573,-0.17964898271712385,0.04151359503643655,-0.10517375057788629,0.20286899048678003,-0.049152143563147885,-0.2020791987800087,0.1805706614635317,-0.06302500274313518,-0.28424109111747153,-0.22174074860329746,-0.022941986150836625,-0.3268965082255613,0.05250658473055141,-0.24573812666447872,0.021473198027401264,0.04731710425310162,-0.1703101315382997,-0.15823414387514076,0.3318988769331973,-0.18681952520121314,-0.08289896359294793,-0.27692296901529584,-0.17691867745619166,-0.20728630962524305,0.08679575675391228,0.5340886275124931,-0.0502868912104238,-0.22888162428083,-0.20737310800553033,-0.13826605010464355,-0.1659179998767616,-0.08481800470966398,-0.180867736222072,-0.1991754488230694,0.02599342114679134,-0.08868381153405996,-0.0702724840141838,-0.13609506582079758
9,0.04780500511641819,0.07734293245489286,0.08123441552616492,0.2671433720968077,0.09420268403162474,0.09673057901429491,0.061875924749925135,0.3757131841570146,0.12006695851678945,0.09902964723524495,0.19348446872618963,0.10663759763051862,0.07901397192680618,0.0,0.1424915174428161,0.20585475607110854,0.17101871566920146,0.047099055605515076,0.17262988698236834,0.17814239243161387,0.0571499963558976,0.08387286573601477,0.1550277233848168,0.062379485416605894,0.2136075479399512,0.1630321589493591,0.08414967925313305,0.118777041540179,0.11307006792273172,0.07323917359376869,0.16088930292355935,0.23847823701308754,0.05184847312300176,0.07068334294012302,0.16528402838047931,0.07975625166718579,0.03642107260174414,0.10476157528387245,0.3338956288639671,0.07363096600695646,0.11123524655495465,0.10012144168085246,0.04410384692924561,0.09429608906042877,0.06840146640247005,0.06998659147650334,0.1272382966414144,0.09342207432843724,0.08184759084764595,0.10340344626935132,0.10588950193785883
