,FID,lat,lon
0,0,-34.53109807851509,20.04617292562416
1,1,37.26805098742456,9.865477582989255
2,2,-33.88892058699079,18.59664768526651
3,3,37.3162505,9.782916
4,4,-34.02680475000417,20.439860125002085
5,5,-34.47402727776889,19.892638388884446
6,6,-34.04069390740789,23.073810609044713
7,7,-34.412915999999996,19.170416000000003
8,8,-34.3858328749925,19.134999874992502
9,9,-33.97704061361626,22.46674377333769
10,10,37.251667,9.789165999999996
11,11,-33.92462834492174,25.553004341290887
12,12,-34.1274997812514,22.107915499999994
13,13,-34.0795825,22.162081999999998
14,14,37.243750260006244,10.05041581999568
15,15,-34.02045591610342,24.757320758505834
16,16,-33.996249500000005,22.616249000000003
17,17,-33.91847144444,25.44263794444
18,18,-34.09729067186961,21.255832031255157
19,19,-34.01013849999333,25.35930433332667
20,20,-33.93661378026742,18.86104080859754
21,21,-34.2045827999976,21.578748799997598
22,22,-33.92482071428816,20.100177785711843
23,23,-34.050416,23.320415499999996
24,24,-33.90220180614187,18.953749071415103
25,25,37.220417,9.9370825
26,26,-33.85291652000815,25.635415219993767
27,27,37.214464938772196,10.121606397959356
28,28,-34.18002157479502,22.115591387804304
29,29,37.190787185186664,10.179675435191669
30,30,-33.8795825,25.620415499999996
31,31,37.195417,10.0495825
32,32,-33.850416,24.862082500000003
33,33,-34.062915999999994,23.366711993826502
34,34,37.182916750015,10.216249500000002
35,35,-33.83791599999999,20.09124900000001
36,36,37.170417,10.032916000000002
37,37,-33.90319405556001,19.112082999999995
38,38,-33.904582500000004,25.349582499999997
39,39,37.15375026316638,9.786205750697619
40,40,-33.832082889997224,20.048748970008514
41,41,-33.84624949999999,18.832916
42,42,-33.829582499999994,22.441248999999996
43,43,-33.82624926000192,25.63541538000096
44,44,37.13986144444222,10.100971555557779
45,45,-33.804119854937625,25.462082472220178
46,46,-33.94624949999999,19.828749000000002
47,47,37.137083499999996,9.816249500000001
48,48,-33.9337495,20.074582499999998
49,49,-33.80129990220603,25.59137515702321
50,50,37.070417000000006,9.662083
51,51,-33.80874925,18.866249250000003
52,52,37.061158006181316,10.114860703703457
53,53,-33.82958287500938,24.87666596874485
54,54,-33.80736066667333,18.367638499993337
55,55,37.053750200002405,11.005415919996638
56,56,-33.797291085939435,19.888645441403067
57,57,37.042440933674875,9.661487443869506
58,58,-33.775111060668294,25.395314154375573
59,59,-34.0045825,22.6495825
60,60,-33.77624926000191,20.12986043556096
61,61,-33.73034019423021,18.979001978869572
62,62,-34.04069350000667,22.20930433332667
63,63,36.99238646900725,6.559431208673607
64,64,-33.7212495,25.632915499999996
65,65,-34.15339240306541,19.006725188772972
66,66,37.012083499999996,6.578749499999999
67,67,-33.679582499999995,19.3287495
68,68,-34.09624893750562,20.957915312509375
69,69,36.9662505,6.3037494999999995
70,70,-33.654119268525,19.0023605
71,71,-33.6920825,25.820415499999996
72,72,36.815823528976935,7.712346988802852
73,73,-33.54347144444,25.68986005556
74,74,36.94854196874344,8.750624031256562
75,75,-33.525416,21.666248999999997
76,76,36.805371947551386,10.201241715731847
77,77,-32.962916,27.841249000000005
78,78,-33.66569361111556,19.259304722231114
79,79,-32.97124937499626,27.809998937498126
80,80,-34.03315422449084,24.91684427550916
81,81,-33.525416,25.712082499999998
82,82,-32.93297251924328,27.736093637753218
83,83,36.93470302042146,6.581130408189157
84,84,-32.9212495,27.778748999999998
85,85,-34.0670825,20.953749000000002
86,86,-33.83374924999999,18.99958275
87,87,-33.53374924999999,21.682915749999992
88,88,-32.91172543365461,27.506725219406245
89,89,-34.075416,23.062082500000002
90,90,-32.9712495,27.6579155
91,91,-32.9095827999976,27.292081899997598
92,92,-32.91083273437629,17.995937175787844
93,93,-32.92541599999999,27.428749000000003
94,94,-32.91916640624859,27.450624203120544
95,95,-33.641441684909516,19.450384167901987
96,96,-34.075416,24.912082499999997
97,97,36.92875010001438,8.792082420012473
98,98,-32.874027305575005,27.299582250015007
99,99,-32.9045825,27.341248999999998
100,100,-32.872915919996636,27.265415440000474
101,101,-32.884069940831864,27.390928174549906
102,102,-32.94374889000935,28.0079160500012
103,103,36.911326276866674,3.896930946283019
104,104,-32.84416600000001,27.44541574999999
105,105,-33.68513849999333,19.314860666673333
106,106,-32.94347155555777,27.40374866667333
107,107,-32.833108088753974,27.233075737424404
108,108,-32.91958226000624,27.67374918000432
109,109,-32.871249500000005,27.341248999999998
110,110,-32.837916,27.166249000000004
111,111,-32.76636446135794,26.64225479547214
112,112,36.90930572223111,10.042638388884447
113,113,-32.694165937494375,26.301665687501877
114,114,-32.779582500000004,26.716249000000005
115,115,-32.57958316666667,27.888471166666665
116,116,-32.992565287920925,27.891205219280668
117,117,-32.33191634079678,28.156415835206996
118,118,-32.294934081724854,28.216029781161122
119,119,36.86436289071412,6.943920552485346
120,120,-32.1837495,18.891249499999997
121,121,-32.257360930537494,24.544721444424994
122,122,-32.103193972220005,18.310693972219998
123,123,-32.68624961999616,26.093749119996158
124,124,36.88678613392892,8.442439857146837
125,125,-31.983749500000002,27.603748999999997
126,126,-32.364727960306304,22.578386642725388
127,127,36.88708394118103,4.131200603798997
128,128,-31.922638944440003,27.006526555559994
129,129,36.88644288757732,4.417210860950049
130,130,-31.90778794379021,26.96528744379021
131,131,-32.0962495,28.303749
132,132,-31.904880585460308,26.867737177298316
133,133,-34.07124949999999,23.0245825
134,134,-31.729582999999998,27.207082080001918
135,135,-32.309582940001924,18.355415880003846
136,136,36.86364583984525,3.7198947304661445
137,137,-31.63513838888111,28.74124966667333
138,138,-31.77680527778,18.623193722219998
139,139,-31.642083000000003,18.5287495
140,140,-31.893471722231112,27.03152661111555
141,141,-31.671250166663327,18.499582166673335
142,142,-32.287916499999994,28.162081999999998
143,143,-32.176057193787386,25.633877377216574
144,144,-31.5587495,18.345416
145,145,-31.52402755556001,27.692637944440005
146,146,-32.092083249985,28.274582500000005
147,147,-34.199820826527805,22.04065382652781
148,148,-33.494166,21.2683325
149,149,-31.466041359375705,19.775624453125232
150,150,-32.842082500000004,27.4704155
151,151,-31.401011785711844,23.12160571429796
152,152,-31.662916500000005,28.716249
153,153,-31.602916499992798,18.745415800011997
154,154,-31.650416499999995,25.803749000000003
155,155,-31.387916000000008,26.359304111119997
156,156,-31.729583333313325,27.250971499993327
157,157,-31.701805499993327,27.234304333326662
158,158,36.86327403061179,6.599582571421837
159,159,-31.36993395844711,29.584012166211558
160,160,-32.00249978125141,27.57874918749344
161,161,-31.199027555560008,28.23985980554501
162,162,36.8745835,11.107916000000001
