,osm_id,FID,geometry,GRUMP2000_PopTot
257,1046100133,1558,"POLYGON ((-4 5.25, -4 5.241667, -4.008333 5.241667, -4.066667 5.241667, -4.066667 5.233333, -4.075 5.233333, -4.125 5.233333, -4.125 5.225, -4.133333 5.225, -4.133333 5.258333, -4.141667 5.258333, -4.141667 5.283333, -4.133333 5.283333, -4.133333 5.291667, -4.066667 5.291667, -4.058333 5.291667, -4.058333 5.3, -4.05 5.3, -4.05 5.308333, -4.066667 5.308333, -4.066667 5.3, -4.091667 5.3, -4.091667 5.308333, -4.1 5.308333, -4.1 5.3, -4.108333 5.3, -4.108333 5.308333, -4.116667 5.308333, -4.116667 5.3, -4.133333 5.3, -4.133333 5.308333, -4.15 5.308333, -4.15 5.333333, -4.141667 5.333333, -4.141667 5.35, -4.133333 5.35, -4.133333 5.358333, -4.125 5.358333, -4.125 5.375, -4.116667 5.375, -4.108333 5.375, -4.108333 5.391667, -4.091667 5.391667, -4.083333 5.391667, -4.083333 5.408333, -4.075 5.408333, -4.075 5.416667, -4.1 5.416667, -4.1 5.433333, -4.091667 5.433333, -4.091667 5.45, -4.083333 5.45, -4.083333 5.458333, -4.05 5.458333, -4.041667 5.458333, -4.041667 5.466667, -4.016667 5.466667, -4.016667 5.458333, -4.008333 5.458333, -4.008333 5.466667, -4 5.466667, -4 5.475, -3.991667 5.475, -3.991667 5.466667, -3.95 5.466667, -3.95 5.458333, -3.941667 5.458333, -3.941667 5.441667, -3.933333 5.441667, -3.933333 5.433333, -3.925 5.433333, -3.925 5.425, -3.916667 5.425, -3.916667 5.375, -3.925 5.375, -3.925 5.341667, -3.933333 5.341667, -3.933333 5.325, -3.941667 5.325, -3.95 5.325, -3.95 5.316667, -3.925 5.316667, -3.925 5.308333, -3.933333 5.308333, -3.933333 5.3, -3.916667 5.3, -3.916667 5.291667, -3.908333 5.291667, -3.908333 5.283333, -3.9 5.283333, -3.9 5.275, -3.883333 5.275, -3.883333 5.266667, -3.875 5.266667, -3.875 5.258333, -3.866667 5.258333, -3.866667 5.25, -3.858333 5.25, -3.858333 5.233333, -3.85 5.233333, -3.85 5.225, -3.858333 5.225, -3.866667 5.225, -3.866667 5.233333, -3.908333 5.233333, -3.908333 5.241667, -3.958333 5.241667, -3.958333 5.25, -4 5.25))",-2.7222584485896772e+39
258,2147483647,1558,"POLYGON ((-4 5.25, -4 5.241667, -4.008333 5.241667, -4.066667 5.241667, -4.066667 5.233333, -4.075 5.233333, -4.125 5.233333, -4.125 5.225, -4.133333 5.225, -4.133333 5.258333, -4.141667 5.258333, -4.141667 5.283333, -4.133333 5.283333, -4.133333 5.291667, -4.066667 5.291667, -4.058333 5.291667, -4.058333 5.3, -4.05 5.3, -4.05 5.308333, -4.066667 5.308333, -4.066667 5.3, -4.091667 5.3, -4.091667 5.308333, -4.1 5.308333, -4.1 5.3, -4.108333 5.3, -4.108333 5.308333, -4.116667 5.308333, -4.116667 5.3, -4.133333 5.3, -4.133333 5.308333, -4.15 5.308333, -4.15 5.333333, -4.141667 5.333333, -4.141667 5.35, -4.133333 5.35, -4.133333 5.358333, -4.125 5.358333, -4.125 5.375, -4.116667 5.375, -4.108333 5.375, -4.108333 5.391667, -4.091667 5.391667, -4.083333 5.391667, -4.083333 5.408333, -4.075 5.408333, -4.075 5.416667, -4.1 5.416667, -4.1 5.433333, -4.091667 5.433333, -4.091667 5.45, -4.083333 5.45, -4.083333 5.458333, -4.05 5.458333, -4.041667 5.458333, -4.041667 5.466667, -4.016667 5.466667, -4.016667 5.458333, -4.008333 5.458333, -4.008333 5.466667, -4 5.466667, -4 5.475, -3.991667 5.475, -3.991667 5.466667, -3.95 5.466667, -3.95 5.458333, -3.941667 5.458333, -3.941667 5.441667, -3.933333 5.441667, -3.933333 5.433333, -3.925 5.433333, -3.925 5.425, -3.916667 5.425, -3.916667 5.375, -3.925 5.375, -3.925 5.341667, -3.933333 5.341667, -3.933333 5.325, -3.941667 5.325, -3.95 5.325, -3.95 5.316667, -3.925 5.316667, -3.925 5.308333, -3.933333 5.308333, -3.933333 5.3, -3.916667 5.3, -3.916667 5.291667, -3.908333 5.291667, -3.908333 5.283333, -3.9 5.283333, -3.9 5.275, -3.883333 5.275, -3.883333 5.266667, -3.875 5.266667, -3.875 5.258333, -3.866667 5.258333, -3.866667 5.25, -3.858333 5.25, -3.858333 5.233333, -3.85 5.233333, -3.85 5.225, -3.858333 5.225, -3.866667 5.225, -3.866667 5.233333, -3.908333 5.233333, -3.908333 5.241667, -3.958333 5.241667, -3.958333 5.25, -4 5.25))",-2.7222584485896772e+39
259,2147483647,1558,"POLYGON ((-4 5.25, -4 5.241667, -4.008333 5.241667, -4.066667 5.241667, -4.066667 5.233333, -4.075 5.233333, -4.125 5.233333, -4.125 5.225, -4.133333 5.225, -4.133333 5.258333, -4.141667 5.258333, -4.141667 5.283333, -4.133333 5.283333, -4.133333 5.291667, -4.066667 5.291667, -4.058333 5.291667, -4.058333 5.3, -4.05 5.3, -4.05 5.308333, -4.066667 5.308333, -4.066667 5.3, -4.091667 5.3, -4.091667 5.308333, -4.1 5.308333, -4.1 5.3, -4.108333 5.3, -4.108333 5.308333, -4.116667 5.308333, -4.116667 5.3, -4.133333 5.3, -4.133333 5.308333, -4.15 5.308333, -4.15 5.333333, -4.141667 5.333333, -4.141667 5.35, -4.133333 5.35, -4.133333 5.358333, -4.125 5.358333, -4.125 5.375, -4.116667 5.375, -4.108333 5.375, -4.108333 5.391667, -4.091667 5.391667, -4.083333 5.391667, -4.083333 5.408333, -4.075 5.408333, -4.075 5.416667, -4.1 5.416667, -4.1 5.433333, -4.091667 5.433333, -4.091667 5.45, -4.083333 5.45, -4.083333 5.458333, -4.05 5.458333, -4.041667 5.458333, -4.041667 5.466667, -4.016667 5.466667, -4.016667 5.458333, -4.008333 5.458333, -4.008333 5.466667, -4 5.466667, -4 5.475, -3.991667 5.475, -3.991667 5.466667, -3.95 5.466667, -3.95 5.458333, -3.941667 5.458333, -3.941667 5.441667, -3.933333 5.441667, -3.933333 5.433333, -3.925 5.433333, -3.925 5.425, -3.916667 5.425, -3.916667 5.375, -3.925 5.375, -3.925 5.341667, -3.933333 5.341667, -3.933333 5.325, -3.941667 5.325, -3.95 5.325, -3.95 5.316667, -3.925 5.316667, -3.925 5.308333, -3.933333 5.308333, -3.933333 5.3, -3.916667 5.3, -3.916667 5.291667, -3.908333 5.291667, -3.908333 5.283333, -3.9 5.283333, -3.9 5.275, -3.883333 5.275, -3.883333 5.266667, -3.875 5.266667, -3.875 5.258333, -3.866667 5.258333, -3.866667 5.25, -3.858333 5.25, -3.858333 5.233333, -3.85 5.233333, -3.85 5.225, -3.858333 5.225, -3.866667 5.225, -3.866667 5.233333, -3.908333 5.233333, -3.908333 5.241667, -3.958333 5.241667, -3.958333 5.25, -4 5.25))",-2.7222584485896772e+39
260,495132694,1598,"POLYGON ((-16.616667 13.341667, -16.616667 13.333333, -16.708333 13.333333, -16.708333 13.341667, -16.725 13.341667, -16.725 13.35, -16.766667 13.35, -16.766667 13.358333, -16.775 13.358333, -16.775 13.366667, -16.791667 13.366667, -16.791667 13.375, -16.783333 13.375, -16.783333 13.383333, -16.775 13.383333, -16.766667 13.383333, -16.766667 13.391667, -16.758333 13.391667, -16.75 13.391667, -16.75 13.4, -16.741667 13.4, -16.741667 13.416667, -16.733333 13.416667, -16.733333 13.425, -16.725 13.425, -16.725 13.458333, -16.716667 13.458333, -16.716667 13.466667, -16.708333 13.466667, -16.7 13.466667, -16.7 13.475, -16.691667 13.475, -16.691667 13.483333, -16.683333 13.483333, -16.675 13.483333, -16.675 13.491667, -16.666667 13.491667, -16.666667 13.483333, -16.658333 13.483333, -16.658333 13.475, -16.625 13.475, -16.625 13.466667, -16.608333 13.466667, -16.608333 13.433333, -16.6 13.433333, -16.6 13.425, -16.608333 13.425, -16.616667 13.425, -16.616667 13.416667, -16.608333 13.416667, -16.608333 13.4, -16.616667 13.4, -16.625 13.4, -16.625 13.383333, -16.616667 13.383333, -16.616667 13.391667, -16.6 13.391667, -16.6 13.375, -16.591667 13.375, -16.591667 13.35, -16.583333 13.35, -16.583333 13.341667, -16.591667 13.341667, -16.591667 13.333333, -16.6 13.333333, -16.6 13.341667, -16.616667 13.341667))",417111.10009765625
261,27565080,1562,"POLYGON ((-0.225 5.758333, -0.216667 5.758333, -0.208333 5.758333, -0.208333 5.775, -0.2 5.775, -0.2 5.783333, -0.191667 5.783333, -0.183333 5.783333, -0.183333 5.791667, -0.175 5.791667, -0.175 5.8, -0.166667 5.8, -0.166667 5.808333, -0.158333 5.808333, -0.158333 5.825, -0.15 5.825, -0.141667 5.825, -0.141667 5.85, -0.15 5.85, -0.15 5.858333, -0.141667 5.858333, -0.141667 5.866667, -0.1 5.866667, -0.1 5.858333, -0.083333 5.858333, -0.083333 5.85, -0.075 5.85, -0.075 5.841667, -0.066667 5.841667, -0.066667 5.825, -0.075 5.825, -0.075 5.816667, -0.066667 5.816667, -0.066667 5.8, -0.058333 5.8, -0.058333 5.791667, -0.05 5.791667, -0.05 5.783333, -0.041667 5.783333, -0.041667 5.775, -0.033333 5.775, -0.033333 5.766667, -0.025 5.766667, -0.025 5.758333, -0.016667 5.758333, -0.016667 5.75, -0.008333 5.75, -0.008333 5.741667, 0 5.741667, 0 5.733333, 0.041667 5.733333, 0.041667 5.725, 0.058333 5.725, 0.058333 5.716667, 0.075 5.716667, 0.075 5.708333, 0.083333 5.708333, 0.083333 5.7, 0.075 5.7, 0.066667 5.7, 0.066667 5.691667, 0.058333 5.691667, 0.058333 5.683333, 0.05 5.683333, 0.05 5.675, 0.041667 5.675, 0.041667 5.658333, 0.033333 5.658333, 0.033333 5.65, 0.025 5.65, 0.025 5.641667, 0.016667 5.641667, 0.016667 5.633333, 0.008333 5.633333, 0.008333 5.625, 0 5.625, -0.008333 5.625, -0.008333 5.616667, -0.016667 5.616667, -0.041667 5.616667, -0.041667 5.608333, -0.05 5.608333, -0.058333 5.608333, -0.058333 5.6, -0.066667 5.6, -0.066667 5.591667, -0.075 5.591667, -0.075 5.583333, -0.083333 5.583333, -0.091667 5.583333, -0.091667 5.575, -0.1 5.575, -0.108333 5.575, -0.108333 5.566667, -0.116667 5.566667, -0.125 5.566667, -0.125 5.558333, -0.133333 5.558333, -0.15 5.558333, -0.15 5.55, -0.158333 5.55, -0.175 5.55, -0.175 5.541667, -0.183333 5.541667, -0.2 5.541667, -0.2 5.533333, -0.208333 5.533333, -0.208333 5.525, -0.216667 5.525, -0.241667 5.525, -0.241667 5.516667, -0.291667 5.516667, -0.291667 5.525, -0.308333 5.525, -0.308333 5.516667, -0.316667 5.516667, -0.325 5.516667, -0.325 5.508333, -0.333333 5.508333, -0.35 5.508333, -0.35 5.5, -0.358333 5.5, -0.366667 5.5, -0.366667 5.491667, -0.375 5.491667, -0.383333 5.491667, -0.383333 5.483333, -0.4 5.483333, -0.4 5.508333, -0.408333 5.508333, -0.408333 5.525, -0.416667 5.525, -0.416667 5.541667, -0.408333 5.541667, -0.408333 5.583333, -0.416667 5.583333, -0.416667 5.6, -0.425 5.6, -0.425 5.616667, -0.433333 5.616667, -0.433333 5.625, -0.45 5.625, -0.45 5.633333, -0.466667 5.633333, -0.466667 5.641667, -0.5 5.641667, -0.5 5.65, -0.491667 5.65, -0.483333 5.65, -0.483333 5.658333, -0.475 5.658333, -0.475 5.666667, -0.491667 5.666667, -0.491667 5.683333, -0.508333 5.683333, -0.508333 5.691667, -0.5 5.691667, -0.5 5.708333, -0.508333 5.708333, -0.508333 5.741667, -0.5 5.741667, -0.5 5.775, -0.491667 5.775, -0.491667 5.783333, -0.483333 5.783333, -0.483333 5.791667, -0.45 5.791667, -0.441667 5.791667, -0.441667 5.8, -0.425 5.8, -0.425 5.783333, -0.416667 5.783333, -0.416667 5.766667, -0.408333 5.766667, -0.408333 5.758333, -0.383333 5.758333, -0.383333 5.766667, -0.375 5.766667, -0.375 5.758333, -0.333333 5.758333, -0.333333 5.766667, -0.325 5.766667, -0.325 5.775, -0.316667 5.775, -0.316667 5.783333, -0.308333 5.783333, -0.308333 5.791667, -0.291667 5.791667, -0.291667 5.783333, -0.283333 5.783333, -0.283333 5.775, -0.275 5.775, -0.275 5.766667, -0.258333 5.766667, -0.258333 5.775, -0.25 5.775, -0.25 5.758333, -0.241667 5.758333, -0.241667 5.75, -0.225 5.75, -0.225 5.758333))",-2.3819761425159676e+39
262,261702404,1678,"POLYGON ((-1.691667 6.725, -1.675 6.725, -1.675 6.716667, -1.666667 6.716667, -1.666667 6.733333, -1.675 6.733333, -1.675 6.741667, -1.683333 6.741667, -1.683333 6.75, -1.691667 6.75, -1.691667 6.758333, -1.7 6.758333, -1.7 6.766667, -1.691667 6.766667, -1.683333 6.766667, -1.683333 6.775, -1.666667 6.775, -1.666667 6.758333, -1.658333 6.758333, -1.658333 6.766667, -1.65 6.766667, -1.65 6.758333, -1.591667 6.758333, -1.591667 6.75, -1.583333 6.75, -1.583333 6.741667, -1.541667 6.741667, -1.541667 6.75, -1.533333 6.75, -1.533333 6.733333, -1.541667 6.733333, -1.541667 6.725, -1.533333 6.725, -1.533333 6.708333, -1.525 6.708333, -1.525 6.691667, -1.516667 6.691667, -1.516667 6.683333, -1.508333 6.683333, -1.508333 6.675, -1.5 6.675, -1.5 6.65, -1.508333 6.65, -1.508333 6.641667, -1.516667 6.641667, -1.55 6.641667, -1.55 6.633333, -1.558333 6.633333, -1.558333 6.625, -1.566667 6.625, -1.575 6.625, -1.575 6.616667, -1.583333 6.616667, -1.583333 6.608333, -1.633333 6.608333, -1.633333 6.616667, -1.641667 6.616667, -1.641667 6.625, -1.65 6.625, -1.65 6.633333, -1.658333 6.633333, -1.658333 6.65, -1.666667 6.65, -1.666667 6.658333, -1.675 6.658333, -1.675 6.65, -1.7 6.65, -1.7 6.666667, -1.708333 6.666667, -1.708333 6.708333, -1.7 6.708333, -1.7 6.716667, -1.691667 6.716667, -1.691667 6.725))",1174694.9184570312
263,735505132,1562,"POLYGON ((-0.225 5.758333, -0.216667 5.758333, -0.208333 5.758333, -0.208333 5.775, -0.2 5.775, -0.2 5.783333, -0.191667 5.783333, -0.183333 5.783333, -0.183333 5.791667, -0.175 5.791667, -0.175 5.8, -0.166667 5.8, -0.166667 5.808333, -0.158333 5.808333, -0.158333 5.825, -0.15 5.825, -0.141667 5.825, -0.141667 5.85, -0.15 5.85, -0.15 5.858333, -0.141667 5.858333, -0.141667 5.866667, -0.1 5.866667, -0.1 5.858333, -0.083333 5.858333, -0.083333 5.85, -0.075 5.85, -0.075 5.841667, -0.066667 5.841667, -0.066667 5.825, -0.075 5.825, -0.075 5.816667, -0.066667 5.816667, -0.066667 5.8, -0.058333 5.8, -0.058333 5.791667, -0.05 5.791667, -0.05 5.783333, -0.041667 5.783333, -0.041667 5.775, -0.033333 5.775, -0.033333 5.766667, -0.025 5.766667, -0.025 5.758333, -0.016667 5.758333, -0.016667 5.75, -0.008333 5.75, -0.008333 5.741667, 0 5.741667, 0 5.733333, 0.041667 5.733333, 0.041667 5.725, 0.058333 5.725, 0.058333 5.716667, 0.075 5.716667, 0.075 5.708333, 0.083333 5.708333, 0.083333 5.7, 0.075 5.7, 0.066667 5.7, 0.066667 5.691667, 0.058333 5.691667, 0.058333 5.683333, 0.05 5.683333, 0.05 5.675, 0.041667 5.675, 0.041667 5.658333, 0.033333 5.658333, 0.033333 5.65, 0.025 5.65, 0.025 5.641667, 0.016667 5.641667, 0.016667 5.633333, 0.008333 5.633333, 0.008333 5.625, 0 5.625, -0.008333 5.625, -0.008333 5.616667, -0.016667 5.616667, -0.041667 5.616667, -0.041667 5.608333, -0.05 5.608333, -0.058333 5.608333, -0.058333 5.6, -0.066667 5.6, -0.066667 5.591667, -0.075 5.591667, -0.075 5.583333, -0.083333 5.583333, -0.091667 5.583333, -0.091667 5.575, -0.1 5.575, -0.108333 5.575, -0.108333 5.566667, -0.116667 5.566667, -0.125 5.566667, -0.125 5.558333, -0.133333 5.558333, -0.15 5.558333, -0.15 5.55, -0.158333 5.55, -0.175 5.55, -0.175 5.541667, -0.183333 5.541667, -0.2 5.541667, -0.2 5.533333, -0.208333 5.533333, -0.208333 5.525, -0.216667 5.525, -0.241667 5.525, -0.241667 5.516667, -0.291667 5.516667, -0.291667 5.525, -0.308333 5.525, -0.308333 5.516667, -0.316667 5.516667, -0.325 5.516667, -0.325 5.508333, -0.333333 5.508333, -0.35 5.508333, -0.35 5.5, -0.358333 5.5, -0.366667 5.5, -0.366667 5.491667, -0.375 5.491667, -0.383333 5.491667, -0.383333 5.483333, -0.4 5.483333, -0.4 5.508333, -0.408333 5.508333, -0.408333 5.525, -0.416667 5.525, -0.416667 5.541667, -0.408333 5.541667, -0.408333 5.583333, -0.416667 5.583333, -0.416667 5.6, -0.425 5.6, -0.425 5.616667, -0.433333 5.616667, -0.433333 5.625, -0.45 5.625, -0.45 5.633333, -0.466667 5.633333, -0.466667 5.641667, -0.5 5.641667, -0.5 5.65, -0.491667 5.65, -0.483333 5.65, -0.483333 5.658333, -0.475 5.658333, -0.475 5.666667, -0.491667 5.666667, -0.491667 5.683333, -0.508333 5.683333, -0.508333 5.691667, -0.5 5.691667, -0.5 5.708333, -0.508333 5.708333, -0.508333 5.741667, -0.5 5.741667, -0.5 5.775, -0.491667 5.775, -0.491667 5.783333, -0.483333 5.783333, -0.483333 5.791667, -0.45 5.791667, -0.441667 5.791667, -0.441667 5.8, -0.425 5.8, -0.425 5.783333, -0.416667 5.783333, -0.416667 5.766667, -0.408333 5.766667, -0.408333 5.758333, -0.383333 5.758333, -0.383333 5.766667, -0.375 5.766667, -0.375 5.758333, -0.333333 5.758333, -0.333333 5.766667, -0.325 5.766667, -0.325 5.775, -0.316667 5.775, -0.316667 5.783333, -0.308333 5.783333, -0.308333 5.791667, -0.291667 5.791667, -0.291667 5.783333, -0.283333 5.783333, -0.283333 5.775, -0.275 5.775, -0.275 5.766667, -0.258333 5.766667, -0.258333 5.775, -0.25 5.775, -0.25 5.758333, -0.241667 5.758333, -0.241667 5.75, -0.225 5.75, -0.225 5.758333))",-2.3819761425159676e+39
264,1546904137,1562,"POLYGON ((-0.225 5.758333, -0.216667 5.758333, -0.208333 5.758333, -0.208333 5.775, -0.2 5.775, -0.2 5.783333, -0.191667 5.783333, -0.183333 5.783333, -0.183333 5.791667, -0.175 5.791667, -0.175 5.8, -0.166667 5.8, -0.166667 5.808333, -0.158333 5.808333, -0.158333 5.825, -0.15 5.825, -0.141667 5.825, -0.141667 5.85, -0.15 5.85, -0.15 5.858333, -0.141667 5.858333, -0.141667 5.866667, -0.1 5.866667, -0.1 5.858333, -0.083333 5.858333, -0.083333 5.85, -0.075 5.85, -0.075 5.841667, -0.066667 5.841667, -0.066667 5.825, -0.075 5.825, -0.075 5.816667, -0.066667 5.816667, -0.066667 5.8, -0.058333 5.8, -0.058333 5.791667, -0.05 5.791667, -0.05 5.783333, -0.041667 5.783333, -0.041667 5.775, -0.033333 5.775, -0.033333 5.766667, -0.025 5.766667, -0.025 5.758333, -0.016667 5.758333, -0.016667 5.75, -0.008333 5.75, -0.008333 5.741667, 0 5.741667, 0 5.733333, 0.041667 5.733333, 0.041667 5.725, 0.058333 5.725, 0.058333 5.716667, 0.075 5.716667, 0.075 5.708333, 0.083333 5.708333, 0.083333 5.7, 0.075 5.7, 0.066667 5.7, 0.066667 5.691667, 0.058333 5.691667, 0.058333 5.683333, 0.05 5.683333, 0.05 5.675, 0.041667 5.675, 0.041667 5.658333, 0.033333 5.658333, 0.033333 5.65, 0.025 5.65, 0.025 5.641667, 0.016667 5.641667, 0.016667 5.633333, 0.008333 5.633333, 0.008333 5.625, 0 5.625, -0.008333 5.625, -0.008333 5.616667, -0.016667 5.616667, -0.041667 5.616667, -0.041667 5.608333, -0.05 5.608333, -0.058333 5.608333, -0.058333 5.6, -0.066667 5.6, -0.066667 5.591667, -0.075 5.591667, -0.075 5.583333, -0.083333 5.583333, -0.091667 5.583333, -0.091667 5.575, -0.1 5.575, -0.108333 5.575, -0.108333 5.566667, -0.116667 5.566667, -0.125 5.566667, -0.125 5.558333, -0.133333 5.558333, -0.15 5.558333, -0.15 5.55, -0.158333 5.55, -0.175 5.55, -0.175 5.541667, -0.183333 5.541667, -0.2 5.541667, -0.2 5.533333, -0.208333 5.533333, -0.208333 5.525, -0.216667 5.525, -0.241667 5.525, -0.241667 5.516667, -0.291667 5.516667, -0.291667 5.525, -0.308333 5.525, -0.308333 5.516667, -0.316667 5.516667, -0.325 5.516667, -0.325 5.508333, -0.333333 5.508333, -0.35 5.508333, -0.35 5.5, -0.358333 5.5, -0.366667 5.5, -0.366667 5.491667, -0.375 5.491667, -0.383333 5.491667, -0.383333 5.483333, -0.4 5.483333, -0.4 5.508333, -0.408333 5.508333, -0.408333 5.525, -0.416667 5.525, -0.416667 5.541667, -0.408333 5.541667, -0.408333 5.583333, -0.416667 5.583333, -0.416667 5.6, -0.425 5.6, -0.425 5.616667, -0.433333 5.616667, -0.433333 5.625, -0.45 5.625, -0.45 5.633333, -0.466667 5.633333, -0.466667 5.641667, -0.5 5.641667, -0.5 5.65, -0.491667 5.65, -0.483333 5.65, -0.483333 5.658333, -0.475 5.658333, -0.475 5.666667, -0.491667 5.666667, -0.491667 5.683333, -0.508333 5.683333, -0.508333 5.691667, -0.5 5.691667, -0.5 5.708333, -0.508333 5.708333, -0.508333 5.741667, -0.5 5.741667, -0.5 5.775, -0.491667 5.775, -0.491667 5.783333, -0.483333 5.783333, -0.483333 5.791667, -0.45 5.791667, -0.441667 5.791667, -0.441667 5.8, -0.425 5.8, -0.425 5.783333, -0.416667 5.783333, -0.416667 5.766667, -0.408333 5.766667, -0.408333 5.758333, -0.383333 5.758333, -0.383333 5.766667, -0.375 5.766667, -0.375 5.758333, -0.333333 5.758333, -0.333333 5.766667, -0.325 5.766667, -0.325 5.775, -0.316667 5.775, -0.316667 5.783333, -0.308333 5.783333, -0.308333 5.791667, -0.291667 5.791667, -0.291667 5.783333, -0.283333 5.783333, -0.283333 5.775, -0.275 5.775, -0.275 5.766667, -0.258333 5.766667, -0.258333 5.775, -0.25 5.775, -0.25 5.758333, -0.241667 5.758333, -0.241667 5.75, -0.225 5.75, -0.225 5.758333))",-2.3819761425159676e+39
265,2147483647,1555,"POLYGON ((-1.725 4.933333, -1.725 4.925, -1.733333 4.925, -1.733333 4.916667, -1.741667 4.916667, -1.741667 4.9, -1.75 4.9, -1.75 4.891667, -1.741667 4.891667, -1.741667 4.883333, -1.75 4.883333, -1.75 4.875, -1.775 4.875, -1.775 4.883333, -1.783333 4.883333, -1.783333 4.891667, -1.8 4.891667, -1.8 4.9, -1.808333 4.9, -1.808333 4.908333, -1.816667 4.908333, -1.816667 4.916667, -1.825 4.916667, -1.825 4.933333, -1.816667 4.933333, -1.816667 4.958333, -1.808333 4.958333, -1.808333 4.983333, -1.816667 4.983333, -1.816667 4.991667, -1.808333 4.991667, -1.808333 5, -1.8 5, -1.8 5.008333, -1.791667 5.008333, -1.791667 5.033333, -1.783333 5.033333, -1.775 5.033333, -1.775 5.041667, -1.766667 5.041667, -1.766667 5.033333, -1.758333 5.033333, -1.758333 5.025, -1.75 5.025, -1.75 5.016667, -1.741667 5.016667, -1.741667 5.025, -1.733333 5.025, -1.733333 5.041667, -1.725 5.041667, -1.725 5.05, -1.7 5.05, -1.7 5.041667, -1.691667 5.041667, -1.691667 5.033333, -1.683333 5.033333, -1.683333 5.025, -1.675 5.025, -1.675 5.008333, -1.666667 5.008333, -1.666667 5, -1.658333 5, -1.658333 4.991667, -1.65 4.991667, -1.65 4.983333, -1.641667 4.983333, -1.641667 4.975, -1.65 4.975, -1.65 4.966667, -1.658333 4.966667, -1.683333 4.966667, -1.683333 4.958333, -1.691667 4.958333, -1.7 4.958333, -1.7 4.95, -1.708333 4.95, -1.708333 4.933333, -1.716667 4.933333, -1.725 4.933333))",312266.73529052734
266,27565062,1579,"POLYGON ((-13.666667 9.541667, -13.666667 9.533333000000001, -13.675 9.533333000000001, -13.675 9.525, -13.683333 9.525, -13.683333 9.516667, -13.691667 9.516667, -13.7 9.516667, -13.7 9.508333, -13.708333 9.508333, -13.708333 9.5, -13.716667 9.5, -13.716667 9.508333, -13.725 9.508333, -13.725 9.516667, -13.708333 9.516667, -13.7 9.516667, -13.7 9.525, -13.691667 9.525, -13.691667 9.541667, -13.683333 9.541667, -13.683333 9.550000000000001, -13.675 9.550000000000001, -13.675 9.558332999999999, -13.666667 9.558332999999999, -13.666667 9.591666999999999, -13.658333 9.591666999999999, -13.658333 9.608333, -13.65 9.608333, -13.65 9.625, -13.641667 9.625, -13.641667 9.633333, -13.633333 9.633333, -13.633333 9.666667, -13.625 9.666667, -13.625 9.725, -13.616667 9.725, -13.616667 9.741667, -13.608333 9.741667, -13.6 9.741667, -13.6 9.75, -13.591667 9.75, -13.591667 9.758333, -13.583333 9.758333, -13.575 9.758333, -13.575 9.766667, -13.566667 9.766667, -13.566667 9.758333, -13.558333 9.758333, -13.558333 9.766667, -13.55 9.766667, -13.55 9.741667, -13.525 9.741667, -13.525 9.75, -13.483333 9.75, -13.483333 9.741667, -13.433333 9.741667, -13.433333 9.75, -13.425 9.75, -13.416667 9.75, -13.416667 9.758333, -13.408333 9.758333, -13.4 9.758333, -13.4 9.766667, -13.391667 9.766667, -13.391667 9.758333, -13.383333 9.758333, -13.383333 9.741667, -13.375 9.741667, -13.375 9.691667000000001, -13.383333 9.691667000000001, -13.383333 9.683332999999999, -13.416667 9.683332999999999, -13.416667 9.699999999999999, -13.45 9.699999999999999, -13.45 9.691667000000001, -13.458333 9.691667000000001, -13.475 9.691667000000001, -13.475 9.683332999999999, -13.483333 9.683332999999999, -13.491667 9.683332999999999, -13.491667 9.675000000000001, -13.483333 9.675000000000001, -13.483333 9.666667, -13.475 9.666667, -13.475 9.658333000000001, -13.466667 9.658333000000001, -13.466667 9.65, -13.458333 9.65, -13.458333 9.633333, -13.466667 9.633333, -13.466667 9.625, -13.475 9.625, -13.475 9.616667, -13.483333 9.616667, -13.483333 9.6, -13.491667 9.6, -13.491667 9.591666999999999, -13.5 9.591666999999999, -13.5 9.583333, -13.508333 9.583333, -13.508333 9.558332999999999, -13.5 9.558332999999999, -13.5 9.525, -13.508333 9.525, -13.508333 9.508333, -13.516667 9.508333, -13.516667 9.5, -13.525 9.5, -13.525 9.491667, -13.541667 9.491667, -13.541667 9.5, -13.55 9.5, -13.55 9.508333, -13.558333 9.508333, -13.558333 9.516667, -13.566667 9.516667, -13.566667 9.525, -13.575 9.525, -13.575 9.533333000000001, -13.583333 9.533333000000001, -13.583333 9.550000000000001, -13.591667 9.550000000000001, -13.591667 9.566667000000001, -13.616667 9.566667000000001, -13.616667 9.558332999999999, -13.625 9.558332999999999, -13.633333 9.558332999999999, -13.633333 9.550000000000001, -13.641667 9.550000000000001, -13.65 9.550000000000001, -13.65 9.541667, -13.658333 9.541667, -13.666667 9.541667))",1405389.4435424805
267,321543441,1638,"POLYGON ((-8.883333 7.725, -8.875 7.725, -8.875 7.758333, -8.866667 7.758333, -8.866667 7.766667, -8.858333 7.766667, -8.858333 7.775, -8.775 7.775, -8.775 7.766667, -8.766667 7.766667, -8.766667 7.758333, -8.775 7.758333, -8.775 7.741667, -8.783333000000001 7.741667, -8.783333000000001 7.708333, -8.791667 7.708333, -8.791667 7.691667, -8.800000000000001 7.691667, -8.800000000000001 7.7, -8.85 7.7, -8.85 7.691667, -8.883333 7.691667, -8.883333 7.725))",136768.13024902344
